[2020/02/01 22:30:44] - 25 	 288.5 	 	 53.3 	 	 0.0650 	 0.9257 	 0.7375 	 1.4653 	 	 0.4427 	 	 0.9343 	 0.7098 	 1.4525 	 	 0.4545
[2020/02/01 22:36:27] - 26 	 289.0 	 	 53.3 	 	 0.0675 	 0.9226 	 0.7367 	 1.4636 	 	 0.4415 	 	 0.9329 	 0.7261 	 1.4676 	 	 0.4519
[2020/02/01 22:42:08] - 27 	 287.9 	 	 53.1 	 	 0.0700 	 0.9188 	 0.7399 	 1.4625 	 	 0.4442 	 	 0.9619 	 0.7101 	 1.4760 	 	 0.4471
[2020/02/01 22:47:50] - 28 	 288.7 	 	 53.6 	 	 0.0725 	 0.9163 	 0.7385 	 1.4604 	 	 0.4458 	 	 0.9603 	 0.7001 	 1.4819 	 	 0.4409
[2020/02/01 22:53:32] - 29 	 287.9 	 	 53.8 	 	 0.0750 	 0.9133 	 0.7422 	 1.4578 	 	 0.4456 	 	 0.9297 	 0.7181 	 1.4410 	 	 0.4595
[2020/02/01 23:00:28] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=200, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='experiments/cifar10_lr/preactresnet18_cyclic', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.2, lr_one_drop=0.01, lr_schedule='superconverge', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=30, seed=0, val=False, width_factor=10)
[2020/02/01 23:00:34] - Resuming at epoch 30
[2020/02/01 23:00:34] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/02/01 23:06:21] - 30 	 291.8 	 	 55.0 	 	 0.0775 	 0.9114 	 0.7416 	 1.4578 	 	 0.4437 	 	 0.9758 	 0.6982 	 1.4621 	 	 0.4505
[2020/02/01 23:12:12] - 31 	 296.9 	 	 54.5 	 	 0.0800 	 0.9115 	 0.7408 	 1.4588 	 	 0.4450 	 	 0.8980 	 0.7355 	 1.4453 	 	 0.4551
[2020/02/01 23:18:03] - 32 	 295.8 	 	 54.5 	 	 0.0825 	 0.9015 	 0.7469 	 1.4526 	 	 0.4485 	 	 0.9417 	 0.6917 	 1.5178 	 	 0.4312
[2020/02/01 23:23:55] - 33 	 297.1 	 	 54.8 	 	 0.0850 	 0.9041 	 0.7444 	 1.4532 	 	 0.4474 	 	 0.9228 	 0.7178 	 1.4564 	 	 0.4477
[2020/02/01 23:29:45] - 34 	 296.1 	 	 54.5 	 	 0.0875 	 0.9004 	 0.7482 	 1.4530 	 	 0.4481 	 	 0.9585 	 0.7029 	 1.4585 	 	 0.4554
[2020/02/01 23:35:35] - 35 	 295.7 	 	 54.5 	 	 0.0900 	 0.8993 	 0.7494 	 1.4547 	 	 0.4483 	 	 0.9660 	 0.6990 	 1.4738 	 	 0.4447
[2020/02/01 23:41:26] - 36 	 295.6 	 	 54.4 	 	 0.0925 	 0.9021 	 0.7496 	 1.4540 	 	 0.4452 	 	 0.9175 	 0.7211 	 1.4481 	 	 0.4589
[2020/02/01 23:47:16] - 37 	 295.6 	 	 54.5 	 	 0.0950 	 0.9026 	 0.7456 	 1.4557 	 	 0.4464 	 	 0.9181 	 0.7226 	 1.4549 	 	 0.4536
[2020/02/01 23:53:06] - 38 	 295.9 	 	 54.4 	 	 0.0975 	 0.8981 	 0.7490 	 1.4538 	 	 0.4457 	 	 0.9118 	 0.7124 	 1.4460 	 	 0.4559
[2020/02/01 23:59:00] - 39 	 297.7 	 	 56.0 	 	 0.1000 	 0.9006 	 0.7474 	 1.4569 	 	 0.4460 	 	 0.8997 	 0.7225 	 1.4685 	 	 0.4503
[2020/02/02 00:04:57] - 40 	 300.9 	 	 55.4 	 	 0.1025 	 0.9012 	 0.7491 	 1.4582 	 	 0.4466 	 	 0.9182 	 0.6914 	 1.4652 	 	 0.4466
[2020/02/02 00:10:53] - 41 	 300.4 	 	 55.5 	 	 0.1050 	 0.9030 	 0.7484 	 1.4577 	 	 0.4447 	 	 0.9664 	 0.7125 	 1.4699 	 	 0.4603
[2020/02/02 00:16:49] - 42 	 300.7 	 	 55.4 	 	 0.1075 	 0.9036 	 0.7470 	 1.4620 	 	 0.4450 	 	 0.9245 	 0.7127 	 1.4490 	 	 0.4606
[2020/02/02 00:22:45] - 43 	 300.6 	 	 55.5 	 	 0.1100 	 0.9096 	 0.7468 	 1.4661 	 	 0.4438 	 	 0.9369 	 0.7013 	 1.5021 	 	 0.4386
[2020/02/02 00:28:41] - 44 	 300.8 	 	 55.5 	 	 0.1125 	 0.9055 	 0.7463 	 1.4624 	 	 0.4457 	 	 0.9166 	 0.7255 	 1.4573 	 	 0.4532
[2020/02/02 00:34:38] - 45 	 300.8 	 	 55.7 	 	 0.1150 	 0.9056 	 0.7488 	 1.4636 	 	 0.4423 	 	 0.9155 	 0.7258 	 1.4527 	 	 0.4556
[2020/02/02 00:40:34] - 46 	 300.7 	 	 55.5 	 	 0.1175 	 0.9110 	 0.7474 	 1.4675 	 	 0.4427 	 	 0.9388 	 0.6731 	 1.4840 	 	 0.4452
[2020/02/02 00:46:30] - 47 	 300.7 	 	 55.7 	 	 0.1200 	 0.9110 	 0.7455 	 1.4703 	 	 0.4419 	 	 0.9674 	 0.7200 	 1.4655 	 	 0.4589
[2020/02/02 00:52:28] - 48 	 301.5 	 	 55.8 	 	 0.1225 	 0.9130 	 0.7432 	 1.4713 	 	 0.4383 	 	 0.8988 	 0.7263 	 1.4947 	 	 0.4423
[2020/02/02 00:58:24] - 49 	 300.6 	 	 55.4 	 	 0.1250 	 0.9119 	 0.7454 	 1.4715 	 	 0.4429 	 	 0.9458 	 0.7138 	 1.4804 	 	 0.4428
[2020/02/02 01:04:20] - 50 	 300.2 	 	 55.5 	 	 0.1275 	 0.9155 	 0.7439 	 1.4745 	 	 0.4402 	 	 0.9434 	 0.7015 	 1.4824 	 	 0.4480
[2020/02/02 01:10:16] - 51 	 300.6 	 	 55.6 	 	 0.1300 	 0.9220 	 0.7398 	 1.4778 	 	 0.4401 	 	 0.9834 	 0.6893 	 1.4885 	 	 0.4437
[2020/02/02 01:16:13] - 52 	 301.0 	 	 55.7 	 	 0.1325 	 0.9268 	 0.7385 	 1.4822 	 	 0.4387 	 	 0.9452 	 0.7177 	 1.4619 	 	 0.4490
[2020/02/02 01:22:10] - 53 	 301.0 	 	 55.5 	 	 0.1350 	 0.9277 	 0.7405 	 1.4868 	 	 0.4363 	 	 0.9552 	 0.7130 	 1.4707 	 	 0.4390
[2020/02/02 01:28:06] - 54 	 301.2 	 	 55.7 	 	 0.1375 	 0.9269 	 0.7398 	 1.4847 	 	 0.4370 	 	 0.9850 	 0.6803 	 1.4642 	 	 0.4592
[2020/02/02 01:34:04] - 55 	 301.5 	 	 55.7 	 	 0.1400 	 0.9273 	 0.7406 	 1.4864 	 	 0.4372 	 	 0.9843 	 0.6915 	 1.4805 	 	 0.4472
[2020/02/02 01:40:01] - 56 	 301.9 	 	 55.6 	 	 0.1425 	 0.9323 	 0.7363 	 1.4881 	 	 0.4336 	 	 0.9686 	 0.7017 	 1.4938 	 	 0.4447
[2020/02/02 01:45:57] - 57 	 300.8 	 	 55.4 	 	 0.1450 	 0.9386 	 0.7356 	 1.4946 	 	 0.4328 	 	 0.9777 	 0.7043 	 1.4801 	 	 0.4475
[2020/02/02 01:51:54] - 58 	 300.7 	 	 55.6 	 	 0.1475 	 0.9426 	 0.7326 	 1.4983 	 	 0.4330 	 	 0.9619 	 0.7069 	 1.4835 	 	 0.4488
[2020/02/02 01:57:50] - 59 	 300.7 	 	 55.4 	 	 0.1500 	 0.9465 	 0.7327 	 1.5001 	 	 0.4308 	 	 0.9500 	 0.7142 	 1.4687 	 	 0.4524
[2020/02/02 02:03:47] - 60 	 300.5 	 	 55.5 	 	 0.1525 	 0.9470 	 0.7334 	 1.5026 	 	 0.4286 	 	 1.0005 	 0.6896 	 1.5216 	 	 0.4302
[2020/02/02 02:09:43] - 61 	 300.4 	 	 55.5 	 	 0.1550 	 0.9518 	 0.7311 	 1.5063 	 	 0.4301 	 	 1.0054 	 0.7029 	 1.5088 	 	 0.4400
[2020/02/02 02:15:39] - 62 	 300.5 	 	 55.5 	 	 0.1575 	 0.9506 	 0.7328 	 1.5063 	 	 0.4300 	 	 0.9786 	 0.7033 	 1.4885 	 	 0.4449
[2020/02/02 02:21:35] - 63 	 300.6 	 	 55.5 	 	 0.1600 	 0.9596 	 0.7235 	 1.5125 	 	 0.4285 	 	 0.9772 	 0.6993 	 1.5163 	 	 0.4302
[2020/02/02 02:27:31] - 64 	 300.7 	 	 55.3 	 	 0.1625 	 0.9584 	 0.7257 	 1.5129 	 	 0.4281 	 	 0.9133 	 0.7164 	 1.4556 	 	 0.4469
[2020/02/02 02:33:27] - 65 	 300.5 	 	 55.4 	 	 0.1650 	 0.9614 	 0.7257 	 1.5157 	 	 0.4253 	 	 0.9923 	 0.7064 	 1.5023 	 	 0.4403
[2020/02/02 02:39:23] - 66 	 300.6 	 	 55.5 	 	 0.1675 	 0.9678 	 0.7242 	 1.5192 	 	 0.4268 	 	 1.0080 	 0.6995 	 1.5132 	 	 0.4326
[2020/02/02 02:45:19] - 67 	 300.6 	 	 55.4 	 	 0.1700 	 0.9674 	 0.7231 	 1.5221 	 	 0.4253 	 	 0.9914 	 0.6971 	 1.5113 	 	 0.4312
[2020/02/02 02:51:15] - 68 	 300.6 	 	 55.3 	 	 0.1725 	 0.9731 	 0.7229 	 1.5258 	 	 0.4203 	 	 1.0396 	 0.6952 	 1.5272 	 	 0.4327
[2020/02/02 02:57:11] - 69 	 300.6 	 	 55.4 	 	 0.1750 	 0.9739 	 0.7252 	 1.5268 	 	 0.4226 	 	 0.9702 	 0.6975 	 1.5061 	 	 0.4351
[2020/02/02 03:03:08] - 70 	 300.7 	 	 55.4 	 	 0.1775 	 0.9756 	 0.7212 	 1.5286 	 	 0.4224 	 	 1.0090 	 0.6780 	 1.5113 	 	 0.4339
[2020/02/02 03:09:03] - 71 	 300.3 	 	 55.3 	 	 0.1800 	 0.9769 	 0.7205 	 1.5299 	 	 0.4206 	 	 0.9921 	 0.6975 	 1.4977 	 	 0.4429
[2020/02/02 03:14:59] - 72 	 300.8 	 	 55.4 	 	 0.1825 	 0.9879 	 0.7154 	 1.5393 	 	 0.4167 	 	 1.0157 	 0.6662 	 1.5216 	 	 0.4394
[2020/02/02 03:20:56] - 73 	 300.7 	 	 55.5 	 	 0.1850 	 0.9863 	 0.7163 	 1.5384 	 	 0.4164 	 	 0.9929 	 0.6856 	 1.5378 	 	 0.4111
[2020/02/02 03:26:52] - 74 	 300.6 	 	 55.5 	 	 0.1875 	 0.9898 	 0.7165 	 1.5406 	 	 0.4168 	 	 1.0220 	 0.6974 	 1.5034 	 	 0.4480
[2020/02/02 03:32:47] - 75 	 300.4 	 	 55.3 	 	 0.1900 	 0.9939 	 0.7130 	 1.5426 	 	 0.4184 	 	 0.9621 	 0.6820 	 1.5413 	 	 0.4157
[2020/02/02 03:38:43] - 76 	 300.7 	 	 55.4 	 	 0.1925 	 1.0018 	 0.7116 	 1.5501 	 	 0.4157 	 	 0.9755 	 0.6919 	 1.5029 	 	 0.4423
[2020/02/02 03:44:39] - 77 	 300.6 	 	 55.3 	 	 0.1950 	 0.9979 	 0.7124 	 1.5473 	 	 0.4130 	 	 0.9961 	 0.6918 	 1.5075 	 	 0.4362
[2020/02/02 03:50:35] - 78 	 300.6 	 	 55.5 	 	 0.1975 	 1.0038 	 0.7114 	 1.5557 	 	 0.4144 	 	 1.0353 	 0.6919 	 1.5431 	 	 0.4290
[2020/02/02 03:56:31] - 79 	 300.5 	 	 55.3 	 	 0.2000 	 1.0053 	 0.7105 	 1.5526 	 	 0.4120 	 	 1.0316 	 0.6747 	 1.5329 	 	 0.4237
[2020/02/02 04:02:28] - 80 	 300.8 	 	 55.3 	 	 0.1983 	 1.0040 	 0.7105 	 1.5518 	 	 0.4143 	 	 0.9999 	 0.6624 	 1.5171 	 	 0.4309
[2020/02/02 04:08:24] - 81 	 300.3 	 	 55.2 	 	 0.1967 	 1.0009 	 0.7126 	 1.5505 	 	 0.4123 	 	 1.0191 	 0.6658 	 1.5235 	 	 0.4288
[2020/02/02 04:14:20] - 82 	 300.6 	 	 55.4 	 	 0.1950 	 0.9997 	 0.7139 	 1.5492 	 	 0.4151 	 	 0.9865 	 0.7036 	 1.4919 	 	 0.4359
[2020/02/02 04:20:15] - 83 	 300.3 	 	 55.2 	 	 0.1933 	 1.0065 	 0.7097 	 1.5526 	 	 0.4146 	 	 1.0498 	 0.6705 	 1.5564 	 	 0.4180
[2020/02/02 04:26:11] - 84 	 300.7 	 	 55.4 	 	 0.1917 	 0.9997 	 0.7112 	 1.5461 	 	 0.4158 	 	 0.9513 	 0.7045 	 1.5331 	 	 0.4178
[2020/02/02 04:32:07] - 85 	 300.2 	 	 55.2 	 	 0.1900 	 0.9977 	 0.7136 	 1.5457 	 	 0.4159 	 	 1.0277 	 0.6946 	 1.5287 	 	 0.4383
[2020/02/02 04:38:02] - 86 	 300.3 	 	 55.3 	 	 0.1883 	 0.9994 	 0.7108 	 1.5438 	 	 0.4162 	 	 0.9788 	 0.6830 	 1.5294 	 	 0.4271
[2020/02/02 04:43:59] - 87 	 300.6 	 	 55.6 	 	 0.1867 	 0.9850 	 0.7177 	 1.5346 	 	 0.4183 	 	 1.0086 	 0.6957 	 1.5207 	 	 0.4354
[2020/02/02 04:49:54] - 88 	 300.4 	 	 55.3 	 	 0.1850 	 0.9965 	 0.7122 	 1.5421 	 	 0.4166 	 	 0.9708 	 0.7054 	 1.5128 	 	 0.4342
[2020/02/02 04:55:50] - 89 	 300.3 	 	 55.4 	 	 0.1833 	 0.9867 	 0.7205 	 1.5367 	 	 0.4187 	 	 0.9975 	 0.6859 	 1.4924 	 	 0.4350
[2020/02/02 05:01:47] - 90 	 300.4 	 	 55.3 	 	 0.1817 	 0.9922 	 0.7136 	 1.5398 	 	 0.4173 	 	 0.9951 	 0.7121 	 1.5044 	 	 0.4304
[2020/02/02 05:07:42] - 91 	 300.3 	 	 55.3 	 	 0.1800 	 0.9860 	 0.7181 	 1.5341 	 	 0.4205 	 	 0.9558 	 0.7040 	 1.4903 	 	 0.4474
[2020/02/02 05:13:38] - 92 	 300.3 	 	 55.4 	 	 0.1783 	 0.9781 	 0.7210 	 1.5298 	 	 0.4204 	 	 0.9976 	 0.6846 	 1.4940 	 	 0.4420
[2020/02/02 05:19:34] - 93 	 300.3 	 	 55.4 	 	 0.1767 	 0.9781 	 0.7200 	 1.5283 	 	 0.4223 	 	 1.0023 	 0.6982 	 1.5005 	 	 0.4428
[2020/02/02 05:25:29] - 94 	 300.4 	 	 55.4 	 	 0.1750 	 0.9791 	 0.7217 	 1.5305 	 	 0.4215 	 	 0.9789 	 0.7142 	 1.4955 	 	 0.4436
[2020/02/02 05:31:25] - 95 	 300.5 	 	 55.5 	 	 0.1733 	 0.9732 	 0.7233 	 1.5236 	 	 0.4233 	 	 0.9763 	 0.6839 	 1.5163 	 	 0.4340
[2020/02/02 05:37:21] - 96 	 300.4 	 	 55.4 	 	 0.1717 	 0.9737 	 0.7239 	 1.5226 	 	 0.4228 	 	 0.9915 	 0.6805 	 1.5280 	 	 0.4216
[2020/02/02 05:43:17] - 97 	 300.4 	 	 55.4 	 	 0.1700 	 0.9677 	 0.7264 	 1.5194 	 	 0.4251 	 	 0.9244 	 0.7197 	 1.4853 	 	 0.4406
[2020/02/02 05:49:13] - 98 	 300.5 	 	 55.4 	 	 0.1683 	 0.9584 	 0.7266 	 1.5123 	 	 0.4280 	 	 1.0153 	 0.7034 	 1.5179 	 	 0.4367
[2020/02/02 05:55:09] - 99 	 300.3 	 	 55.5 	 	 0.1667 	 0.9645 	 0.7241 	 1.5152 	 	 0.4257 	 	 0.9818 	 0.6951 	 1.5234 	 	 0.4241
[2020/02/02 06:01:05] - 100 	 300.4 	 	 55.3 	 	 0.1650 	 0.9556 	 0.7305 	 1.5104 	 	 0.4280 	 	 0.9854 	 0.6833 	 1.5195 	 	 0.4375
[2020/02/02 06:07:01] - 101 	 300.3 	 	 55.4 	 	 0.1633 	 0.9579 	 0.7300 	 1.5129 	 	 0.4289 	 	 0.9768 	 0.6971 	 1.4775 	 	 0.4469
[2020/02/02 06:12:57] - 102 	 300.5 	 	 55.5 	 	 0.1617 	 0.9518 	 0.7311 	 1.5068 	 	 0.4308 	 	 0.9740 	 0.6940 	 1.4840 	 	 0.4413
[2020/02/02 06:18:53] - 103 	 300.5 	 	 55.5 	 	 0.1600 	 0.9508 	 0.7308 	 1.5054 	 	 0.4314 	 	 0.9986 	 0.6989 	 1.5128 	 	 0.4377
[2020/02/02 06:24:49] - 104 	 300.6 	 	 55.5 	 	 0.1583 	 0.9528 	 0.7306 	 1.5056 	 	 0.4284 	 	 0.9395 	 0.7024 	 1.4612 	 	 0.4579
[2020/02/02 06:30:45] - 105 	 300.5 	 	 55.7 	 	 0.1567 	 0.9450 	 0.7339 	 1.4968 	 	 0.4340 	 	 0.8999 	 0.7355 	 1.4628 	 	 0.4478
[2020/02/02 06:36:41] - 106 	 300.3 	 	 55.5 	 	 0.1550 	 0.9419 	 0.7331 	 1.4997 	 	 0.4335 	 	 0.9458 	 0.7197 	 1.4682 	 	 0.4525
[2020/02/02 06:42:37] - 107 	 300.1 	 	 55.4 	 	 0.1533 	 0.9434 	 0.7363 	 1.4992 	 	 0.4309 	 	 0.9629 	 0.6939 	 1.4890 	 	 0.4435
[2020/02/02 06:48:33] - 108 	 300.5 	 	 55.4 	 	 0.1517 	 0.9381 	 0.7355 	 1.4938 	 	 0.4343 	 	 0.9608 	 0.7249 	 1.4990 	 	 0.4370
[2020/02/02 06:54:28] - 109 	 300.1 	 	 55.4 	 	 0.1500 	 0.9310 	 0.7399 	 1.4887 	 	 0.4383 	 	 0.9463 	 0.7155 	 1.4985 	 	 0.4442
[2020/02/02 07:00:25] - 110 	 300.1 	 	 55.4 	 	 0.1483 	 0.9306 	 0.7365 	 1.4846 	 	 0.4392 	 	 0.9805 	 0.7011 	 1.4826 	 	 0.4552
[2020/02/02 07:06:20] - 111 	 300.0 	 	 55.3 	 	 0.1467 	 0.9304 	 0.7408 	 1.4868 	 	 0.4371 	 	 0.9535 	 0.7087 	 1.4702 	 	 0.4499
[2020/02/02 07:12:16] - 112 	 300.4 	 	 55.3 	 	 0.1450 	 0.9251 	 0.7414 	 1.4822 	 	 0.4368 	 	 0.9188 	 0.7281 	 1.4589 	 	 0.4558
[2020/02/02 07:18:11] - 113 	 300.1 	 	 55.4 	 	 0.1433 	 0.9231 	 0.7427 	 1.4804 	 	 0.4376 	 	 0.9404 	 0.6994 	 1.4908 	 	 0.4347
[2020/02/02 07:24:07] - 114 	 300.4 	 	 55.5 	 	 0.1417 	 0.9219 	 0.7429 	 1.4788 	 	 0.4404 	 	 0.9582 	 0.6976 	 1.4687 	 	 0.4547
[2020/02/02 07:30:03] - 115 	 300.3 	 	 55.4 	 	 0.1400 	 0.9198 	 0.7441 	 1.4781 	 	 0.4413 	 	 0.9192 	 0.6983 	 1.4527 	 	 0.4510
[2020/02/02 07:35:59] - 116 	 300.4 	 	 55.6 	 	 0.1383 	 0.9130 	 0.7440 	 1.4728 	 	 0.4433 	 	 0.9664 	 0.6917 	 1.5006 	 	 0.4263
[2020/02/02 07:41:54] - 117 	 300.1 	 	 55.4 	 	 0.1367 	 0.9063 	 0.7507 	 1.4656 	 	 0.4435 	 	 0.8932 	 0.7289 	 1.4708 	 	 0.4517
[2020/02/02 07:47:50] - 118 	 300.4 	 	 55.5 	 	 0.1350 	 0.9072 	 0.7472 	 1.4653 	 	 0.4432 	 	 0.9538 	 0.6969 	 1.4904 	 	 0.4356
[2020/02/02 07:53:46] - 119 	 300.3 	 	 55.5 	 	 0.1333 	 0.9031 	 0.7484 	 1.4628 	 	 0.4439 	 	 0.9513 	 0.7301 	 1.4487 	 	 0.4580
[2020/02/02 07:59:43] - 120 	 300.3 	 	 55.3 	 	 0.1317 	 0.8936 	 0.7538 	 1.4554 	 	 0.4478 	 	 0.9265 	 0.7290 	 1.4481 	 	 0.4576
[2020/02/02 08:05:38] - 121 	 300.2 	 	 55.5 	 	 0.1300 	 0.8989 	 0.7513 	 1.4570 	 	 0.4476 	 	 0.8835 	 0.7462 	 1.4542 	 	 0.4508
[2020/02/02 08:11:35] - 122 	 300.6 	 	 55.6 	 	 0.1283 	 0.8928 	 0.7537 	 1.4538 	 	 0.4487 	 	 0.9384 	 0.7191 	 1.4442 	 	 0.4592
[2020/02/02 08:17:30] - 123 	 300.2 	 	 55.5 	 	 0.1267 	 0.8886 	 0.7561 	 1.4478 	 	 0.4496 	 	 0.8570 	 0.7324 	 1.4645 	 	 0.4499
