[2020/01/10 20:28:10] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10_l2/preactresnet18_5e-4', half=False, l1=0, l2=0.0005, lr_max=0.1, lr_schedule='piecewise', model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, width_factor=10)
[2020/01/10 20:28:18] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/10 21:21:28] - 14 	 180.0 	 34.0 	 0.1000 	 1.0443 	 0.6811 	 1.5640 	 0.4073 	 1.0016 	 0.6807 	 1.5367 	 0.4096
[2020/01/10 21:25:00] - 15 	 178.4 	 33.8 	 0.1000 	 1.0297 	 0.6881 	 1.5531 	 0.4099 	 0.9873 	 0.6980 	 1.5001 	 0.4325
[2020/01/10 21:28:34] - 16 	 178.8 	 34.4 	 0.1000 	 1.0133 	 0.6965 	 1.5419 	 0.4142 	 1.0009 	 0.6489 	 1.5128 	 0.4323
[2020/01/10 21:32:08] - 17 	 179.2 	 33.6 	 0.1000 	 0.9952 	 0.7016 	 1.5293 	 0.4186 	 1.0166 	 0.6976 	 1.4957 	 0.4452
[2020/01/10 21:35:41] - 18 	 178.1 	 34.2 	 0.1000 	 0.9852 	 0.7039 	 1.5218 	 0.4203 	 0.9601 	 0.6986 	 1.5345 	 0.4131
[2020/01/10 21:39:12] - 19 	 177.5 	 33.2 	 0.1000 	 0.9685 	 0.7124 	 1.5090 	 0.4280 	 0.9896 	 0.6871 	 1.5035 	 0.4326
[2020/01/10 21:42:44] - 20 	 178.3 	 33.4 	 0.1000 	 0.9570 	 0.7188 	 1.5006 	 0.4317 	 0.9693 	 0.6923 	 1.4899 	 0.4405
[2020/01/10 21:46:17] - 21 	 178.6 	 33.7 	 0.1000 	 0.9485 	 0.7196 	 1.4933 	 0.4346 	 0.9959 	 0.6864 	 1.4889 	 0.4420
[2020/01/10 21:49:49] - 22 	 177.9 	 33.0 	 0.1000 	 0.9397 	 0.7254 	 1.4867 	 0.4351 	 0.9501 	 0.7141 	 1.4623 	 0.4488
[2020/01/10 21:53:20] - 23 	 177.2 	 33.6 	 0.1000 	 0.9276 	 0.7305 	 1.4818 	 0.4359 	 0.9489 	 0.7120 	 1.4655 	 0.4380
[2020/01/10 21:56:51] - 24 	 177.3 	 33.0 	 0.1000 	 0.9193 	 0.7350 	 1.4711 	 0.4387 	 0.9697 	 0.6830 	 1.4564 	 0.4534
[2020/01/10 22:00:22] - 25 	 177.7 	 33.2 	 0.1000 	 0.9058 	 0.7414 	 1.4630 	 0.4420 	 0.9130 	 0.7100 	 1.4455 	 0.4608
[2020/01/10 22:03:55] - 26 	 177.8 	 33.8 	 0.1000 	 0.9018 	 0.7405 	 1.4588 	 0.4443 	 0.9265 	 0.7210 	 1.4569 	 0.4526
[2020/01/10 22:07:27] - 27 	 178.2 	 33.1 	 0.1000 	 0.8930 	 0.7465 	 1.4533 	 0.4462 	 0.9335 	 0.7148 	 1.4637 	 0.4476
[2020/01/10 22:10:59] - 28 	 178.0 	 33.4 	 0.1000 	 0.8864 	 0.7466 	 1.4482 	 0.4500 	 0.9273 	 0.7065 	 1.4680 	 0.4475
[2020/01/10 22:14:32] - 29 	 178.5 	 34.3 	 0.1000 	 0.8825 	 0.7492 	 1.4426 	 0.4488 	 0.8939 	 0.7379 	 1.4196 	 0.4689
[2020/01/10 22:18:06] - 30 	 179.1 	 33.6 	 0.1000 	 0.8754 	 0.7516 	 1.4378 	 0.4508 	 0.9169 	 0.7321 	 1.4464 	 0.4578
[2020/01/10 22:21:37] - 31 	 177.7 	 33.3 	 0.1000 	 0.8657 	 0.7564 	 1.4318 	 0.4549 	 0.9158 	 0.7336 	 1.4485 	 0.4580
[2020/01/10 22:25:09] - 32 	 177.9 	 33.4 	 0.1000 	 0.8601 	 0.7587 	 1.4268 	 0.4575 	 0.8868 	 0.7336 	 1.4664 	 0.4510
[2020/01/10 22:28:41] - 33 	 178.0 	 33.4 	 0.1000 	 0.8610 	 0.7565 	 1.4279 	 0.4565 	 0.8682 	 0.7414 	 1.4233 	 0.4700
[2020/01/10 22:32:14] - 34 	 179.5 	 33.3 	 0.1000 	 0.8512 	 0.7612 	 1.4204 	 0.4585 	 0.8485 	 0.7492 	 1.3995 	 0.4748
[2020/01/10 22:35:47] - 35 	 178.9 	 33.3 	 0.1000 	 0.8443 	 0.7652 	 1.4152 	 0.4605 	 0.8816 	 0.7459 	 1.4458 	 0.4592
[2020/01/10 22:39:19] - 36 	 177.6 	 33.9 	 0.1000 	 0.8471 	 0.7627 	 1.4165 	 0.4621 	 0.8991 	 0.7329 	 1.4373 	 0.4610
[2020/01/10 22:42:51] - 37 	 178.1 	 33.4 	 0.1000 	 0.8386 	 0.7665 	 1.4118 	 0.4634 	 0.8694 	 0.7488 	 1.4216 	 0.4636
[2020/01/10 22:46:23] - 38 	 177.7 	 33.4 	 0.1000 	 0.8355 	 0.7681 	 1.4086 	 0.4618 	 0.8899 	 0.7411 	 1.4146 	 0.4703
[2020/01/10 22:49:56] - 39 	 178.9 	 33.4 	 0.1000 	 0.8298 	 0.7721 	 1.4053 	 0.4639 	 0.8564 	 0.7419 	 1.4305 	 0.4577
[2020/01/10 22:53:28] - 40 	 178.6 	 33.3 	 0.1000 	 0.8275 	 0.7718 	 1.4015 	 0.4661 	 0.8859 	 0.7364 	 1.4189 	 0.4693
[2020/01/10 22:57:00] - 41 	 177.8 	 33.8 	 0.1000 	 0.8222 	 0.7741 	 1.3994 	 0.4667 	 0.8608 	 0.7448 	 1.4034 	 0.4735
[2020/01/10 23:00:32] - 42 	 177.7 	 33.3 	 0.1000 	 0.8221 	 0.7719 	 1.4009 	 0.4673 	 0.8758 	 0.7272 	 1.4266 	 0.4715
[2020/01/10 23:04:04] - 43 	 177.4 	 33.5 	 0.1000 	 0.8178 	 0.7750 	 1.3956 	 0.4652 	 0.8523 	 0.7410 	 1.4382 	 0.4490
[2020/01/10 23:07:36] - 44 	 177.6 	 33.8 	 0.1000 	 0.8141 	 0.7765 	 1.3917 	 0.4708 	 0.8849 	 0.7453 	 1.4095 	 0.4801
[2020/01/10 23:11:08] - 45 	 178.2 	 33.4 	 0.1000 	 0.8094 	 0.7780 	 1.3876 	 0.4694 	 0.8175 	 0.7423 	 1.4246 	 0.4598
[2020/01/10 23:14:43] - 46 	 178.1 	 35.8 	 0.1000 	 0.8087 	 0.7778 	 1.3875 	 0.4699 	 0.8206 	 0.7422 	 1.4141 	 0.4713
[2020/01/10 23:18:14] - 47 	 177.6 	 33.3 	 0.1000 	 0.8027 	 0.7819 	 1.3833 	 0.4726 	 0.8285 	 0.7430 	 1.4013 	 0.4694
[2020/01/10 23:21:46] - 48 	 177.8 	 33.4 	 0.1000 	 0.8018 	 0.7835 	 1.3848 	 0.4732 	 0.8611 	 0.7278 	 1.4260 	 0.4683
[2020/01/10 23:25:19] - 49 	 179.1 	 33.8 	 0.1000 	 0.7975 	 0.7847 	 1.3792 	 0.4732 	 0.8582 	 0.7418 	 1.4235 	 0.4639
[2020/01/10 23:28:51] - 50 	 177.7 	 33.4 	 0.1000 	 0.7928 	 0.7853 	 1.3754 	 0.4746 	 0.8157 	 0.7309 	 1.4023 	 0.4705
[2020/01/10 23:32:24] - 51 	 179.2 	 33.5 	 0.1000 	 0.7908 	 0.7854 	 1.3740 	 0.4725 	 0.8356 	 0.7409 	 1.3986 	 0.4729
[2020/01/10 23:35:56] - 52 	 178.1 	 33.5 	 0.1000 	 0.7871 	 0.7880 	 1.3728 	 0.4771 	 0.8037 	 0.7631 	 1.3887 	 0.4701
[2020/01/10 23:39:29] - 53 	 178.9 	 33.5 	 0.1000 	 0.7916 	 0.7866 	 1.3752 	 0.4768 	 0.8526 	 0.7421 	 1.4067 	 0.4786
[2020/01/10 23:43:00] - 54 	 177.5 	 33.0 	 0.1000 	 0.7848 	 0.7871 	 1.3695 	 0.4769 	 0.7883 	 0.7620 	 1.4104 	 0.4618
[2020/01/10 23:46:33] - 55 	 179.0 	 33.6 	 0.1000 	 0.7816 	 0.7894 	 1.3670 	 0.4770 	 0.8271 	 0.7604 	 1.4193 	 0.4691
[2020/01/10 23:50:06] - 56 	 178.4 	 33.4 	 0.1000 	 0.7822 	 0.7885 	 1.3670 	 0.4759 	 0.8058 	 0.7432 	 1.4278 	 0.4642
[2020/01/10 23:53:40] - 57 	 180.0 	 33.2 	 0.1000 	 0.7750 	 0.7920 	 1.3600 	 0.4787 	 0.8223 	 0.7449 	 1.4018 	 0.4773
[2020/01/10 23:57:12] - 58 	 178.4 	 33.2 	 0.1000 	 0.7817 	 0.7890 	 1.3672 	 0.4775 	 0.8216 	 0.7626 	 1.3907 	 0.4763
[2020/01/11 00:00:44] - 59 	 177.6 	 33.6 	 0.1000 	 0.7716 	 0.7936 	 1.3597 	 0.4790 	 0.8250 	 0.7523 	 1.3783 	 0.4774
[2020/01/11 00:04:16] - 60 	 178.3 	 33.8 	 0.1000 	 0.7750 	 0.7905 	 1.3626 	 0.4785 	 0.8185 	 0.7601 	 1.3774 	 0.4759
[2020/01/11 00:07:48] - 61 	 178.0 	 33.6 	 0.1000 	 0.7716 	 0.7955 	 1.3598 	 0.4810 	 0.8112 	 0.7580 	 1.3990 	 0.4753
[2020/01/11 00:11:20] - 62 	 177.5 	 33.3 	 0.1000 	 0.7649 	 0.7954 	 1.3540 	 0.4818 	 0.8188 	 0.7500 	 1.4048 	 0.4714
[2020/01/11 00:14:52] - 63 	 178.0 	 33.4 	 0.1000 	 0.7649 	 0.7967 	 1.3542 	 0.4819 	 0.8229 	 0.7559 	 1.3910 	 0.4772
[2020/01/11 00:18:26] - 64 	 177.4 	 35.8 	 0.1000 	 0.7689 	 0.7941 	 1.3588 	 0.4796 	 0.8163 	 0.7643 	 1.3893 	 0.4751
[2020/01/11 00:21:57] - 65 	 178.3 	 32.6 	 0.1000 	 0.7657 	 0.7965 	 1.3554 	 0.4814 	 0.7928 	 0.7549 	 1.4096 	 0.4741
[2020/01/11 00:25:30] - 66 	 178.2 	 34.4 	 0.1000 	 0.7588 	 0.7997 	 1.3504 	 0.4828 	 0.8065 	 0.7565 	 1.4079 	 0.4677
[2020/01/11 00:29:01] - 67 	 177.0 	 33.0 	 0.1000 	 0.7566 	 0.8013 	 1.3482 	 0.4836 	 0.7658 	 0.7809 	 1.3840 	 0.4791
[2020/01/11 00:32:31] - 68 	 177.0 	 33.1 	 0.1000 	 0.7544 	 0.8000 	 1.3435 	 0.4847 	 0.8290 	 0.7533 	 1.4056 	 0.4697
[2020/01/11 00:36:02] - 69 	 176.8 	 32.7 	 0.1000 	 0.7581 	 0.7964 	 1.3481 	 0.4843 	 0.8143 	 0.7615 	 1.4288 	 0.4632
[2020/01/11 00:39:34] - 70 	 178.2 	 33.2 	 0.1000 	 0.7516 	 0.7996 	 1.3439 	 0.4869 	 0.8186 	 0.7357 	 1.3912 	 0.4793
[2020/01/11 00:43:05] - 71 	 177.4 	 33.6 	 0.1000 	 0.7528 	 0.7991 	 1.3460 	 0.4861 	 0.8046 	 0.7580 	 1.3743 	 0.4858
[2020/01/11 00:46:36] - 72 	 178.0 	 32.3 	 0.1000 	 0.7529 	 0.8028 	 1.3464 	 0.4883 	 0.8118 	 0.7566 	 1.4433 	 0.4553
[2020/01/11 00:50:08] - 73 	 178.0 	 33.1 	 0.1000 	 0.7494 	 0.8021 	 1.3432 	 0.4846 	 0.8029 	 0.7553 	 1.4181 	 0.4721
[2020/01/11 00:53:39] - 74 	 177.3 	 33.6 	 0.1000 	 0.7525 	 0.7993 	 1.3446 	 0.4839 	 0.8049 	 0.7382 	 1.3969 	 0.4793
[2020/01/11 00:57:12] - 75 	 178.5 	 33.7 	 0.1000 	 0.7457 	 0.8034 	 1.3369 	 0.4884 	 0.7798 	 0.7696 	 1.3700 	 0.4818
[2020/01/11 01:00:44] - 76 	 177.4 	 33.3 	 0.1000 	 0.7446 	 0.8044 	 1.3389 	 0.4871 	 0.7860 	 0.7694 	 1.3809 	 0.4855
[2020/01/11 01:04:16] - 77 	 178.1 	 33.6 	 0.1000 	 0.7493 	 0.8034 	 1.3439 	 0.4842 	 0.8143 	 0.7404 	 1.3973 	 0.4741
[2020/01/11 01:07:46] - 78 	 177.6 	 32.3 	 0.1000 	 0.7421 	 0.8040 	 1.3358 	 0.4863 	 0.8112 	 0.7688 	 1.4133 	 0.4727
[2020/01/11 01:11:16] - 79 	 176.0 	 32.9 	 0.1000 	 0.7430 	 0.8043 	 1.3360 	 0.4882 	 0.7850 	 0.7680 	 1.4130 	 0.4739
[2020/01/11 01:14:45] - 80 	 176.2 	 32.8 	 0.1000 	 0.7392 	 0.8057 	 1.3308 	 0.4912 	 0.8029 	 0.7553 	 1.4010 	 0.4766
[2020/01/11 01:18:15] - 81 	 176.5 	 32.7 	 0.1000 	 0.7381 	 0.8056 	 1.3323 	 0.4887 	 0.7973 	 0.7662 	 1.3908 	 0.4745
[2020/01/11 01:21:44] - 82 	 175.9 	 32.8 	 0.1000 	 0.7367 	 0.8083 	 1.3319 	 0.4897 	 0.7685 	 0.7806 	 1.3822 	 0.4830
[2020/01/11 01:25:15] - 83 	 177.6 	 32.6 	 0.1000 	 0.7376 	 0.8055 	 1.3323 	 0.4888 	 0.7874 	 0.7552 	 1.4075 	 0.4697
[2020/01/11 01:28:45] - 84 	 177.7 	 32.1 	 0.1000 	 0.7361 	 0.8081 	 1.3324 	 0.4903 	 0.8366 	 0.7560 	 1.3822 	 0.4854
[2020/01/11 01:32:16] - 85 	 177.1 	 32.7 	 0.1000 	 0.7359 	 0.8074 	 1.3316 	 0.4919 	 0.7996 	 0.7588 	 1.3865 	 0.4819
[2020/01/11 01:35:47] - 86 	 177.4 	 32.9 	 0.1000 	 0.7339 	 0.8062 	 1.3313 	 0.4892 	 0.8306 	 0.7491 	 1.4195 	 0.4596
[2020/01/11 01:39:18] - 87 	 177.2 	 33.1 	 0.1000 	 0.7307 	 0.8123 	 1.3275 	 0.4903 	 0.7712 	 0.7707 	 1.3996 	 0.4701
[2020/01/11 01:42:49] - 88 	 177.3 	 33.3 	 0.1000 	 0.7335 	 0.8073 	 1.3289 	 0.4900 	 0.8366 	 0.7263 	 1.4377 	 0.4556
[2020/01/11 01:46:19] - 89 	 176.2 	 33.3 	 0.1000 	 0.7303 	 0.8080 	 1.3266 	 0.4894 	 0.8288 	 0.7696 	 1.3790 	 0.4828
[2020/01/11 01:49:50] - 90 	 177.7 	 32.4 	 0.1000 	 0.7253 	 0.8115 	 1.3225 	 0.4923 	 0.8036 	 0.7677 	 1.3922 	 0.4709
[2020/01/11 01:53:21] - 91 	 177.7 	 33.1 	 0.1000 	 0.7311 	 0.8079 	 1.3263 	 0.4908 	 0.7649 	 0.7874 	 1.3791 	 0.4828
[2020/01/11 01:56:51] - 92 	 176.1 	 33.2 	 0.1000 	 0.7261 	 0.8118 	 1.3235 	 0.4946 	 0.8226 	 0.7566 	 1.3799 	 0.4851
[2020/01/11 02:00:21] - 93 	 176.3 	 33.0 	 0.1000 	 0.7254 	 0.8114 	 1.3205 	 0.4934 	 0.7382 	 0.7848 	 1.3697 	 0.4816
[2020/01/11 02:03:51] - 94 	 176.6 	 33.0 	 0.1000 	 0.7293 	 0.8112 	 1.3253 	 0.4893 	 0.7659 	 0.7716 	 1.3895 	 0.4794
[2020/01/11 02:07:20] - 95 	 175.9 	 31.9 	 0.1000 	 0.7226 	 0.8131 	 1.3209 	 0.4932 	 0.8025 	 0.7518 	 1.4059 	 0.4626
[2020/01/11 02:10:50] - 96 	 177.2 	 32.5 	 0.1000 	 0.7273 	 0.8109 	 1.3231 	 0.4920 	 0.7661 	 0.7737 	 1.4064 	 0.4685
[2020/01/11 02:14:20] - 97 	 177.3 	 32.0 	 0.1000 	 0.7216 	 0.8135 	 1.3188 	 0.4924 	 0.8193 	 0.7536 	 1.4083 	 0.4741
[2020/01/11 02:17:50] - 98 	 176.3 	 33.0 	 0.1000 	 0.7220 	 0.8110 	 1.3203 	 0.4940 	 0.7916 	 0.7554 	 1.4089 	 0.4654
[2020/01/11 02:21:19] - 99 	 175.9 	 32.3 	 0.0100 	 0.7224 	 0.8115 	 1.3193 	 0.4927 	 0.7807 	 0.7617 	 1.3958 	 0.4685
[2020/01/11 02:24:49] - 100 	 176.3 	 32.9 	 0.0100 	 0.6197 	 0.8396 	 1.1376 	 0.5549 	 0.6137 	 0.8179 	 1.2800 	 0.5148
[2020/01/11 02:28:20] - 101 	 178.3 	 32.1 	 0.0100 	 0.5516 	 0.8610 	 1.0744 	 0.5752 	 0.6307 	 0.8229 	 1.2466 	 0.5260
[2020/01/11 02:31:50] - 102 	 176.5 	 32.9 	 0.0100 	 0.5275 	 0.8683 	 1.0447 	 0.5850 	 0.6125 	 0.8215 	 1.2559 	 0.5294
[2020/01/11 02:35:19] - 103 	 176.0 	 33.0 	 0.0100 	 0.5074 	 0.8738 	 1.0225 	 0.5926 	 0.5766 	 0.8310 	 1.2640 	 0.5209
[2020/01/11 02:38:48] - 104 	 176.1 	 31.8 	 0.0100 	 0.4874 	 0.8821 	 1.0042 	 0.5973 	 0.5955 	 0.8203 	 1.2921 	 0.5174
[2020/01/11 02:42:18] - 105 	 176.5 	 33.1 	 0.0100 	 0.4711 	 0.8859 	 0.9857 	 0.6066 	 0.6151 	 0.8168 	 1.2491 	 0.5360
[2020/01/11 02:45:48] - 106 	 176.4 	 32.5 	 0.0100 	 0.4599 	 0.8894 	 0.9736 	 0.6094 	 0.5815 	 0.8312 	 1.2516 	 0.5355
[2020/01/11 02:49:19] - 107 	 178.5 	 32.0 	 0.0100 	 0.4474 	 0.8952 	 0.9604 	 0.6150 	 0.5577 	 0.8312 	 1.2830 	 0.5209
[2020/01/11 02:52:49] - 108 	 176.9 	 32.9 	 0.0100 	 0.4355 	 0.8988 	 0.9459 	 0.6195 	 0.5549 	 0.8327 	 1.2996 	 0.5190
[2020/01/11 02:56:19] - 109 	 176.3 	 32.9 	 0.0100 	 0.4259 	 0.9022 	 0.9379 	 0.6202 	 0.5422 	 0.8407 	 1.3177 	 0.5163
[2020/01/11 02:59:50] - 110 	 177.1 	 32.9 	 0.0100 	 0.4172 	 0.9062 	 0.9324 	 0.6196 	 0.5595 	 0.8350 	 1.2861 	 0.5229
[2020/01/11 03:03:20] - 111 	 177.5 	 32.0 	 0.0100 	 0.4088 	 0.9083 	 0.9235 	 0.6255 	 0.5566 	 0.8298 	 1.3143 	 0.5179
[2020/01/11 03:06:49] - 112 	 176.2 	 32.7 	 0.0100 	 0.3989 	 0.9107 	 0.9133 	 0.6281 	 0.5345 	 0.8379 	 1.3660 	 0.5038
[2020/01/11 03:10:19] - 113 	 176.6 	 32.7 	 0.0100 	 0.3938 	 0.9126 	 0.9068 	 0.6299 	 0.5722 	 0.8293 	 1.3243 	 0.5163
[2020/01/11 03:13:48] - 114 	 176.0 	 31.9 	 0.0100 	 0.3829 	 0.9161 	 0.8970 	 0.6344 	 0.5319 	 0.8380 	 1.3923 	 0.5142
[2020/01/11 03:17:17] - 115 	 176.2 	 32.8 	 0.0100 	 0.3790 	 0.9179 	 0.8927 	 0.6343 	 0.5287 	 0.8396 	 1.3802 	 0.5030
[2020/01/11 03:20:48] - 116 	 177.5 	 33.1 	 0.0100 	 0.3724 	 0.9201 	 0.8870 	 0.6364 	 0.5730 	 0.8279 	 1.3270 	 0.5169
[2020/01/11 03:24:19] - 117 	 176.6 	 33.1 	 0.0100 	 0.3656 	 0.9226 	 0.8791 	 0.6382 	 0.5336 	 0.8313 	 1.4015 	 0.5073
[2020/01/11 03:27:48] - 118 	 177.1 	 32.2 	 0.0100 	 0.3617 	 0.9251 	 0.8760 	 0.6381 	 0.5618 	 0.8255 	 1.3870 	 0.5017
[2020/01/11 03:31:20] - 119 	 176.6 	 34.2 	 0.0100 	 0.3558 	 0.9256 	 0.8700 	 0.6383 	 0.5702 	 0.8353 	 1.4172 	 0.4929
[2020/01/11 03:34:51] - 120 	 177.2 	 33.0 	 0.0100 	 0.3511 	 0.9288 	 0.8649 	 0.6426 	 0.5406 	 0.8402 	 1.3489 	 0.5120
[2020/01/11 03:38:21] - 121 	 176.8 	 32.7 	 0.0100 	 0.3438 	 0.9301 	 0.8594 	 0.6439 	 0.5413 	 0.8323 	 1.4264 	 0.5018
[2020/01/11 03:41:50] - 122 	 175.8 	 32.7 	 0.0100 	 0.3399 	 0.9322 	 0.8546 	 0.6444 	 0.5313 	 0.8311 	 1.4753 	 0.4916
[2020/01/11 03:45:21] - 123 	 178.0 	 32.7 	 0.0100 	 0.3341 	 0.9333 	 0.8492 	 0.6456 	 0.5545 	 0.8296 	 1.4482 	 0.4953
[2020/01/11 03:48:53] - 124 	 178.1 	 32.8 	 0.0100 	 0.3316 	 0.9347 	 0.8496 	 0.6461 	 0.5356 	 0.8348 	 1.4241 	 0.4995
[2020/01/11 03:52:24] - 125 	 177.3 	 33.0 	 0.0100 	 0.3261 	 0.9354 	 0.8412 	 0.6496 	 0.5481 	 0.8255 	 1.4146 	 0.5030
[2020/01/11 03:55:53] - 126 	 177.0 	 32.2 	 0.0100 	 0.3208 	 0.9378 	 0.8367 	 0.6495 	 0.5630 	 0.8251 	 1.4102 	 0.5045
[2020/01/11 03:59:24] - 127 	 177.1 	 32.9 	 0.0100 	 0.3175 	 0.9385 	 0.8332 	 0.6525 	 0.5379 	 0.8340 	 1.4892 	 0.4942
[2020/01/11 04:02:54] - 128 	 176.4 	 32.9 	 0.0100 	 0.3111 	 0.9412 	 0.8264 	 0.6531 	 0.5292 	 0.8384 	 1.4851 	 0.4910
[2020/01/11 04:06:24] - 129 	 176.6 	 32.7 	 0.0100 	 0.3091 	 0.9407 	 0.8243 	 0.6537 	 0.5406 	 0.8303 	 1.4582 	 0.4941
[2020/01/11 04:09:52] - 130 	 175.9 	 32.2 	 0.0100 	 0.3023 	 0.9429 	 0.8131 	 0.6595 	 0.5497 	 0.8306 	 1.4412 	 0.4910
[2020/01/11 04:13:22] - 131 	 176.4 	 32.7 	 0.0100 	 0.3003 	 0.9442 	 0.8150 	 0.6576 	 0.5210 	 0.8331 	 1.5775 	 0.4820
[2020/01/11 04:16:52] - 132 	 176.2 	 33.1 	 0.0100 	 0.2950 	 0.9457 	 0.8091 	 0.6604 	 0.5317 	 0.8366 	 1.4712 	 0.4897
[2020/01/11 04:20:22] - 133 	 176.8 	 32.8 	 0.0100 	 0.2915 	 0.9469 	 0.8056 	 0.6614 	 0.5189 	 0.8327 	 1.4962 	 0.4943
[2020/01/11 04:23:52] - 134 	 176.2 	 32.9 	 0.0100 	 0.2890 	 0.9478 	 0.8061 	 0.6624 	 0.5292 	 0.8345 	 1.5406 	 0.4853
[2020/01/11 04:27:22] - 135 	 176.7 	 33.1 	 0.0100 	 0.2850 	 0.9490 	 0.7995 	 0.6651 	 0.5359 	 0.8307 	 1.4984 	 0.4889
[2020/01/11 04:30:52] - 136 	 176.3 	 33.0 	 0.0100 	 0.2808 	 0.9487 	 0.7917 	 0.6680 	 0.5416 	 0.8277 	 1.4774 	 0.4904
[2020/01/11 04:34:22] - 137 	 176.8 	 33.0 	 0.0100 	 0.2784 	 0.9498 	 0.7910 	 0.6681 	 0.5587 	 0.8266 	 1.4713 	 0.4879
[2020/01/11 04:37:56] - 138 	 180.0 	 33.3 	 0.0100 	 0.2729 	 0.9518 	 0.7823 	 0.6687 	 0.5334 	 0.8316 	 1.5883 	 0.4841
[2020/01/11 04:41:27] - 139 	 177.5 	 33.0 	 0.0100 	 0.2716 	 0.9537 	 0.7846 	 0.6663 	 0.5449 	 0.8312 	 1.4909 	 0.4919
[2020/01/11 04:44:58] - 140 	 177.0 	 33.3 	 0.0100 	 0.2660 	 0.9540 	 0.7781 	 0.6692 	 0.5240 	 0.8312 	 1.5180 	 0.4882
[2020/01/11 04:48:29] - 141 	 177.1 	 33.4 	 0.0100 	 0.2627 	 0.9546 	 0.7725 	 0.6736 	 0.5315 	 0.8265 	 1.5717 	 0.4861
[2020/01/11 04:51:59] - 142 	 176.3 	 33.4 	 0.0100 	 0.2603 	 0.9559 	 0.7732 	 0.6726 	 0.5316 	 0.8325 	 1.5815 	 0.4764
