[2020/01/10 20:29:26] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10_l2/preactresnet18_5e-1', half=False, l1=0, l2=0.5, lr_max=0.1, lr_schedule='piecewise', model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, width_factor=10)
[2020/01/10 20:29:36] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/10 21:19:34] - 12 	 193.6 	 36.6 	 0.1000 	 2.2660 	 0.1460 	 2.3040 	 0.1122 	 2.3053 	 0.1000 	 2.3054 	 0.1000
[2020/01/10 21:23:25] - 13 	 193.7 	 36.9 	 0.1000 	 2.2658 	 0.1489 	 2.3014 	 0.1154 	 2.3624 	 0.1023 	 2.3799 	 0.1011
[2020/01/10 21:27:17] - 14 	 194.4 	 36.3 	 0.1000 	 2.2709 	 0.1407 	 2.3055 	 0.1119 	 2.3058 	 0.1000 	 2.3059 	 0.1000
[2020/01/10 21:31:09] - 15 	 195.1 	 36.8 	 0.1000 	 2.2721 	 0.1397 	 2.3031 	 0.1122 	 2.2872 	 0.1248 	 2.2979 	 0.1138
[2020/01/10 21:35:00] - 16 	 193.9 	 36.3 	 0.1000 	 2.2711 	 0.1425 	 2.3018 	 0.1139 	 2.3298 	 0.0498 	 2.3550 	 0.0198
[2020/01/10 21:38:51] - 17 	 193.7 	 36.7 	 0.1000 	 2.2695 	 0.1437 	 2.3016 	 0.1135 	 2.3037 	 0.1000 	 2.3041 	 0.1000
[2020/01/10 21:42:43] - 18 	 194.4 	 36.7 	 0.1000 	 2.2608 	 0.1542 	 2.2965 	 0.1182 	 2.2342 	 0.1433 	 2.2987 	 0.1215
[2020/01/10 21:46:34] - 19 	 194.6 	 36.5 	 0.1000 	 2.2673 	 0.1442 	 2.3017 	 0.1122 	 2.3076 	 0.1000 	 2.3102 	 0.1000
[2020/01/10 21:50:25] - 20 	 194.0 	 36.0 	 0.1000 	 2.2655 	 0.1465 	 2.2996 	 0.1148 	 2.4274 	 0.1000 	 2.4558 	 0.1000
[2020/01/10 21:54:15] - 21 	 193.8 	 36.2 	 0.1000 	 2.2687 	 0.1446 	 2.3030 	 0.1088 	 2.3154 	 0.1000 	 2.3165 	 0.1000
[2020/01/10 21:58:06] - 22 	 193.9 	 36.6 	 0.1000 	 2.2625 	 0.1526 	 2.2981 	 0.1176 	 2.3025 	 0.1008 	 2.3056 	 0.0997
[2020/01/10 22:01:57] - 23 	 193.7 	 36.4 	 0.1000 	 2.2580 	 0.1576 	 2.2947 	 0.1228 	 2.2961 	 0.1053 	 2.3051 	 0.0935
[2020/01/10 22:05:47] - 24 	 192.9 	 36.8 	 0.1000 	 2.2629 	 0.1504 	 2.2977 	 0.1163 	 2.3478 	 0.1000 	 2.3504 	 0.1000
[2020/01/10 22:09:39] - 25 	 194.6 	 36.2 	 0.1000 	 2.2646 	 0.1472 	 2.2994 	 0.1161 	 2.3208 	 0.1129 	 2.4006 	 0.0982
[2020/01/10 22:13:28] - 26 	 192.9 	 36.4 	 0.1000 	 2.2649 	 0.1489 	 2.2990 	 0.1139 	 2.3029 	 0.1191 	 2.3045 	 0.1078
[2020/01/10 22:17:20] - 27 	 193.8 	 36.9 	 0.1000 	 2.2539 	 0.1573 	 2.2928 	 0.1246 	 2.2978 	 0.1000 	 2.3004 	 0.1000
[2020/01/10 22:21:10] - 28 	 193.9 	 36.3 	 0.1000 	 2.2626 	 0.1505 	 2.2982 	 0.1145 	 2.3005 	 0.1175 	 2.3025 	 0.1080
[2020/01/10 22:25:03] - 29 	 194.8 	 37.0 	 0.1000 	 2.2601 	 0.1536 	 2.2967 	 0.1178 	 2.2446 	 0.1658 	 2.3658 	 0.1452
[2020/01/10 22:28:54] - 30 	 193.1 	 36.9 	 0.1000 	 2.2618 	 0.1492 	 2.2976 	 0.1175 	 3.4263 	 0.1157 	 3.9934 	 0.1028
[2020/01/10 22:32:46] - 31 	 194.7 	 36.8 	 0.1000 	 2.2694 	 0.1432 	 2.3010 	 0.1124 	 2.3702 	 0.1000 	 2.3725 	 0.1000
[2020/01/10 22:36:36] - 32 	 193.1 	 36.4 	 0.1000 	 2.2682 	 0.1459 	 2.2994 	 0.1135 	 2.3037 	 0.1000 	 2.3038 	 0.1000
[2020/01/10 22:40:26] - 33 	 193.3 	 36.6 	 0.1000 	 2.2649 	 0.1502 	 2.2968 	 0.1188 	 2.2976 	 0.1075 	 2.3040 	 0.1031
[2020/01/10 22:44:18] - 34 	 193.9 	 37.0 	 0.1000 	 2.2675 	 0.1493 	 2.2986 	 0.1190 	 2.3052 	 0.1000 	 2.3059 	 0.1000
[2020/01/10 22:48:09] - 35 	 193.7 	 36.4 	 0.1000 	 2.2659 	 0.1504 	 2.2972 	 0.1188 	 2.3061 	 0.1000 	 2.3063 	 0.1000
[2020/01/10 22:52:00] - 36 	 193.8 	 36.7 	 0.1000 	 2.2698 	 0.1463 	 2.2999 	 0.1152 	 3.3745 	 0.1271 	 4.1315 	 0.1351
[2020/01/10 22:55:51] - 37 	 193.9 	 37.0 	 0.1000 	 2.2644 	 0.1540 	 2.2963 	 0.1205 	 2.3021 	 0.1000 	 2.3073 	 0.1000
[2020/01/10 22:59:42] - 38 	 193.6 	 36.5 	 0.1000 	 2.2679 	 0.1470 	 2.2985 	 0.1162 	 2.3056 	 0.1000 	 2.3064 	 0.1000
[2020/01/10 23:03:33] - 39 	 193.9 	 36.5 	 0.1000 	 2.2651 	 0.1483 	 2.2965 	 0.1157 	 3.9698 	 0.1190 	 4.8560 	 0.1118
[2020/01/10 23:07:25] - 40 	 195.1 	 36.8 	 0.1000 	 2.2658 	 0.1486 	 2.2978 	 0.1191 	 2.3322 	 0.1000 	 2.3357 	 0.1000
[2020/01/10 23:11:17] - 41 	 194.0 	 36.8 	 0.1000 	 2.2632 	 0.1541 	 2.2961 	 0.1187 	 2.3077 	 0.1001 	 2.3097 	 0.1000
[2020/01/10 23:15:08] - 42 	 193.8 	 37.1 	 0.1000 	 2.2589 	 0.1536 	 2.2940 	 0.1223 	 2.3001 	 0.1032 	 2.3036 	 0.1015
[2020/01/10 23:19:00] - 43 	 194.9 	 36.7 	 0.1000 	 2.2599 	 0.1547 	 2.2943 	 0.1197 	 2.3263 	 0.1000 	 2.3264 	 0.1000
[2020/01/10 23:22:52] - 44 	 194.3 	 36.9 	 0.1000 	 2.2646 	 0.1508 	 2.2978 	 0.1186 	 2.3077 	 0.1000 	 2.3078 	 0.1000
[2020/01/10 23:26:46] - 45 	 196.4 	 36.9 	 0.1000 	 2.2735 	 0.1430 	 2.3010 	 0.1122 	 2.2956 	 0.1023 	 2.3030 	 0.1012
[2020/01/10 23:30:37] - 46 	 194.5 	 36.2 	 0.1000 	 2.2635 	 0.1538 	 2.2951 	 0.1197 	 2.2934 	 0.1002 	 2.2988 	 0.1001
[2020/01/10 23:34:28] - 47 	 193.9 	 36.2 	 0.1000 	 2.2668 	 0.1465 	 2.2976 	 0.1151 	 2.3115 	 0.1000 	 2.3117 	 0.1000
[2020/01/10 23:38:20] - 48 	 195.6 	 36.6 	 0.1000 	 2.2667 	 0.1490 	 2.2974 	 0.1204 	 2.3062 	 0.1000 	 2.3068 	 0.1000
[2020/01/10 23:42:12] - 49 	 195.0 	 36.5 	 0.1000 	 2.2695 	 0.1487 	 2.2996 	 0.1154 	 2.2755 	 0.1293 	 2.3233 	 0.1111
[2020/01/10 23:46:03] - 50 	 193.1 	 36.5 	 0.1000 	 2.2658 	 0.1523 	 2.2962 	 0.1199 	 2.2492 	 0.1734 	 2.2752 	 0.1512
[2020/01/10 23:49:54] - 51 	 194.3 	 36.4 	 0.1000 	 2.2696 	 0.1500 	 2.2990 	 0.1149 	 2.3019 	 0.1000 	 2.3029 	 0.1000
[2020/01/10 23:53:46] - 52 	 194.5 	 36.5 	 0.1000 	 2.2606 	 0.1578 	 2.2941 	 0.1231 	 2.3164 	 0.1000 	 2.3176 	 0.1000
[2020/01/10 23:57:36] - 53 	 194.3 	 36.0 	 0.1000 	 2.2696 	 0.1421 	 2.2990 	 0.1155 	 2.2807 	 0.1011 	 2.3242 	 0.1013
[2020/01/11 00:01:26] - 54 	 193.5 	 36.0 	 0.1000 	 2.2699 	 0.1455 	 2.2992 	 0.1145 	 2.2924 	 0.1250 	 2.2972 	 0.1077
[2020/01/11 00:05:19] - 55 	 195.2 	 36.9 	 0.1000 	 2.2734 	 0.1398 	 2.2997 	 0.1104 	 2.4466 	 0.1000 	 2.4534 	 0.1000
[2020/01/11 00:09:12] - 56 	 195.6 	 36.6 	 0.1000 	 2.2692 	 0.1483 	 2.2964 	 0.1171 	 2.3108 	 0.1000 	 2.3109 	 0.1000
[2020/01/11 00:13:05] - 57 	 195.4 	 36.8 	 0.1000 	 2.2633 	 0.1552 	 2.2943 	 0.1256 	 2.2970 	 0.1060 	 2.3019 	 0.1086
[2020/01/11 00:16:57] - 58 	 194.8 	 36.7 	 0.1000 	 2.2625 	 0.1530 	 2.2963 	 0.1208 	 2.2839 	 0.1458 	 2.2920 	 0.1265
[2020/01/11 00:20:49] - 59 	 195.6 	 36.6 	 0.1000 	 2.2617 	 0.1514 	 2.2948 	 0.1214 	 2.3049 	 0.1000 	 2.3059 	 0.1000
[2020/01/11 00:24:41] - 60 	 195.5 	 36.0 	 0.1000 	 2.2691 	 0.1503 	 2.2998 	 0.1155 	 2.3050 	 0.1000 	 2.3052 	 0.1000
[2020/01/11 00:28:35] - 61 	 196.0 	 37.0 	 0.1000 	 2.2701 	 0.1486 	 2.2980 	 0.1155 	 2.3043 	 0.1000 	 2.3056 	 0.1000
[2020/01/11 00:32:27] - 62 	 195.0 	 36.9 	 0.1000 	 2.2638 	 0.1522 	 2.2960 	 0.1197 	 2.3043 	 0.1000 	 2.3049 	 0.1000
[2020/01/11 00:36:21] - 63 	 195.9 	 36.9 	 0.1000 	 2.2715 	 0.1454 	 2.2987 	 0.1137 	 2.3014 	 0.1001 	 2.3034 	 0.1001
[2020/01/11 00:40:13] - 64 	 195.3 	 36.7 	 0.1000 	 2.2644 	 0.1522 	 2.2961 	 0.1175 	 2.3059 	 0.1000 	 2.3068 	 0.1000
[2020/01/11 00:44:06] - 65 	 195.7 	 36.0 	 0.1000 	 2.2620 	 0.1530 	 2.2945 	 0.1211 	 2.3095 	 0.1000 	 2.3206 	 0.1000
[2020/01/11 00:47:59] - 66 	 195.7 	 36.7 	 0.1000 	 2.2663 	 0.1483 	 2.2983 	 0.1154 	 3.1809 	 0.1061 	 3.5798 	 0.1079
[2020/01/11 00:51:51] - 67 	 195.0 	 36.8 	 0.1000 	 2.2692 	 0.1456 	 2.2978 	 0.1149 	 2.5019 	 0.1101 	 2.8285 	 0.0943
[2020/01/11 00:55:43] - 68 	 194.7 	 36.8 	 0.1000 	 2.2677 	 0.1493 	 2.2975 	 0.1164 	 2.2933 	 0.1135 	 2.3085 	 0.0889
[2020/01/11 00:59:38] - 69 	 198.1 	 36.3 	 0.1000 	 2.2526 	 0.1602 	 2.2895 	 0.1268 	 2.3023 	 0.1000 	 2.3046 	 0.1000
[2020/01/11 01:03:30] - 70 	 195.1 	 35.8 	 0.1000 	 2.2584 	 0.1535 	 2.2947 	 0.1217 	 2.3077 	 0.1000 	 2.3080 	 0.1000
[2020/01/11 01:07:21] - 71 	 194.9 	 36.3 	 0.1000 	 2.2675 	 0.1488 	 2.2983 	 0.1181 	 2.2857 	 0.0978 	 2.4359 	 0.1041
[2020/01/11 01:11:14] - 72 	 195.5 	 36.8 	 0.1000 	 2.2627 	 0.1489 	 2.2959 	 0.1176 	 2.3123 	 0.1000 	 2.3131 	 0.1000
[2020/01/11 01:15:06] - 73 	 195.6 	 35.5 	 0.1000 	 2.2586 	 0.1558 	 2.2929 	 0.1229 	 8.8014 	 0.1004 	 10.1873 	 0.1015
[2020/01/11 01:18:58] - 74 	 195.7 	 36.4 	 0.1000 	 2.2708 	 0.1442 	 2.3005 	 0.1130 	 3.6314 	 0.0990 	 4.2397 	 0.0931
[2020/01/11 01:22:51] - 75 	 195.7 	 36.7 	 0.1000 	 2.2685 	 0.1496 	 2.2978 	 0.1172 	 2.3085 	 0.1001 	 2.3087 	 0.1001
[2020/01/11 01:26:43] - 76 	 195.3 	 36.4 	 0.1000 	 2.2629 	 0.1528 	 2.2940 	 0.1205 	 3.6378 	 0.1000 	 4.0980 	 0.1000
[2020/01/11 01:30:35] - 77 	 194.6 	 36.8 	 0.1000 	 2.2646 	 0.1526 	 2.2960 	 0.1215 	 2.3070 	 0.1000 	 2.3072 	 0.1000
[2020/01/11 01:34:27] - 78 	 195.0 	 36.4 	 0.1000 	 2.2642 	 0.1479 	 2.2970 	 0.1159 	 21.0156 	 0.0995 	 25.1576 	 0.0988
[2020/01/11 01:38:18] - 79 	 193.4 	 36.3 	 0.1000 	 2.2619 	 0.1529 	 2.2943 	 0.1188 	 2.3097 	 0.0728 	 2.3598 	 0.0483
[2020/01/11 01:42:08] - 80 	 193.1 	 36.2 	 0.1000 	 2.2627 	 0.1544 	 2.2953 	 0.1210 	 2.2716 	 0.1434 	 2.2875 	 0.1282
[2020/01/11 01:45:59] - 81 	 194.4 	 36.5 	 0.1000 	 2.2579 	 0.1527 	 2.2939 	 0.1196 	 2.3008 	 0.1000 	 2.3035 	 0.1000
[2020/01/11 01:49:49] - 82 	 193.5 	 36.3 	 0.1000 	 2.2638 	 0.1505 	 2.2953 	 0.1197 	 2.6982 	 0.1388 	 2.9545 	 0.1241
[2020/01/11 01:53:42] - 83 	 195.2 	 36.4 	 0.1000 	 2.2703 	 0.1447 	 2.2998 	 0.1165 	 2.3149 	 0.1000 	 2.3150 	 0.1000
[2020/01/11 01:57:33] - 84 	 194.0 	 36.8 	 0.1000 	 2.2680 	 0.1480 	 2.2973 	 0.1162 	 3.1915 	 0.1000 	 3.9606 	 0.1000
[2020/01/11 02:01:23] - 85 	 193.6 	 36.0 	 0.1000 	 2.2735 	 0.1474 	 2.3002 	 0.1153 	 2.3059 	 0.1000 	 2.3062 	 0.1000
[2020/01/11 02:05:13] - 86 	 193.5 	 35.9 	 0.1000 	 2.2686 	 0.1490 	 2.2974 	 0.1169 	 7.3666 	 0.1000 	 8.8650 	 0.1000
[2020/01/11 02:09:03] - 87 	 192.7 	 36.3 	 0.1000 	 2.2709 	 0.1425 	 2.2983 	 0.1094 	 2.2772 	 0.1254 	 2.3197 	 0.0787
[2020/01/11 02:12:53] - 88 	 193.6 	 36.5 	 0.1000 	 2.2671 	 0.1507 	 2.2951 	 0.1157 	 2.3152 	 0.1000 	 2.3161 	 0.1000
[2020/01/11 02:16:44] - 89 	 193.5 	 36.5 	 0.1000 	 2.2609 	 0.1558 	 2.2944 	 0.1223 	 2.2965 	 0.1106 	 2.3026 	 0.1116
[2020/01/11 02:20:34] - 90 	 193.0 	 36.3 	 0.1000 	 2.2725 	 0.1428 	 2.3015 	 0.1116 	 2.4440 	 0.1025 	 2.5562 	 0.1032
[2020/01/11 02:24:24] - 91 	 193.1 	 36.9 	 0.1000 	 2.2756 	 0.1428 	 2.3003 	 0.1127 	 2.3294 	 0.0992 	 2.3483 	 0.0949
[2020/01/11 02:28:14] - 92 	 192.5 	 36.4 	 0.1000 	 2.2673 	 0.1499 	 2.2948 	 0.1187 	 2.3624 	 0.0917 	 2.3866 	 0.0889
[2020/01/11 02:32:04] - 93 	 192.8 	 36.4 	 0.1000 	 2.2732 	 0.1426 	 2.3005 	 0.1141 	 2.4549 	 0.1008 	 2.6528 	 0.1002
[2020/01/11 02:35:53] - 94 	 192.5 	 36.1 	 0.1000 	 2.2763 	 0.1429 	 2.3001 	 0.1117 	 2.2684 	 0.1613 	 2.3554 	 0.1131
[2020/01/11 02:39:44] - 95 	 193.6 	 36.3 	 0.1000 	 2.2691 	 0.1487 	 2.2976 	 0.1158 	 2.3312 	 0.1000 	 2.3335 	 0.1000
[2020/01/11 02:43:36] - 96 	 194.7 	 36.7 	 0.1000 	 2.2664 	 0.1499 	 2.2959 	 0.1164 	 2.3074 	 0.1000 	 2.3102 	 0.1000
[2020/01/11 02:47:26] - 97 	 193.6 	 36.6 	 0.1000 	 2.2719 	 0.1453 	 2.2994 	 0.1159 	 2.3084 	 0.1000 	 2.3104 	 0.1000
[2020/01/11 02:51:17] - 98 	 193.3 	 36.8 	 0.1000 	 2.2724 	 0.1455 	 2.2994 	 0.1157 	 2.8262 	 0.0997 	 3.0574 	 0.0990
[2020/01/11 02:55:10] - 99 	 195.2 	 37.2 	 0.0100 	 2.2749 	 0.1449 	 2.2993 	 0.1129 	 2.2713 	 0.1459 	 2.2925 	 0.1415
[2020/01/11 02:59:03] - 100 	 195.6 	 36.8 	 0.0100 	 2.1648 	 0.1928 	 2.2168 	 0.1607 	 2.1907 	 0.1590 	 2.2394 	 0.1487
[2020/01/11 03:02:56] - 101 	 196.0 	 36.6 	 0.0100 	 2.1350 	 0.2047 	 2.2028 	 0.1683 	 2.2066 	 0.1740 	 2.2368 	 0.1571
[2020/01/11 03:06:46] - 102 	 192.9 	 36.5 	 0.0100 	 2.1214 	 0.2136 	 2.1959 	 0.1708 	 2.1183 	 0.2145 	 2.1779 	 0.1892
[2020/01/11 03:10:38] - 103 	 194.3 	 36.6 	 0.0100 	 2.1197 	 0.2153 	 2.1974 	 0.1702 	 2.1389 	 0.2014 	 2.1904 	 0.1828
[2020/01/11 03:14:28] - 104 	 193.4 	 36.3 	 0.0100 	 2.1179 	 0.2188 	 2.1982 	 0.1728 	 2.1025 	 0.2285 	 2.1685 	 0.1909
[2020/01/11 03:18:18] - 105 	 192.7 	 36.7 	 0.0100 	 2.1175 	 0.2153 	 2.1987 	 0.1728 	 2.2170 	 0.1603 	 2.2557 	 0.1368
[2020/01/11 03:22:08] - 106 	 193.3 	 36.4 	 0.0100 	 2.1220 	 0.2129 	 2.2025 	 0.1686 	 2.2896 	 0.1000 	 2.3096 	 0.0999
[2020/01/11 03:26:00] - 107 	 193.5 	 37.3 	 0.0100 	 2.1208 	 0.2130 	 2.2011 	 0.1696 	 2.1750 	 0.1361 	 2.2245 	 0.1239
[2020/01/11 03:29:52] - 108 	 194.7 	 37.4 	 0.0100 	 2.1123 	 0.2182 	 2.1958 	 0.1727 	 2.2372 	 0.1866 	 2.3496 	 0.1658
[2020/01/11 03:33:44] - 109 	 194.6 	 36.8 	 0.0100 	 2.1184 	 0.2147 	 2.2018 	 0.1686 	 2.1596 	 0.2046 	 2.1982 	 0.1754
[2020/01/11 03:37:35] - 110 	 194.0 	 35.9 	 0.0100 	 2.1134 	 0.2163 	 2.1972 	 0.1734 	 2.1283 	 0.2074 	 2.2548 	 0.1814
[2020/01/11 03:41:26] - 111 	 193.9 	 36.7 	 0.0100 	 2.1135 	 0.2181 	 2.1973 	 0.1725 	 2.0863 	 0.2200 	 2.1817 	 0.1797
[2020/01/11 03:45:17] - 112 	 193.8 	 36.6 	 0.0100 	 2.1167 	 0.2152 	 2.2011 	 0.1700 	 2.2746 	 0.1996 	 2.3923 	 0.1694
[2020/01/11 03:49:08] - 113 	 194.4 	 36.2 	 0.0100 	 2.1117 	 0.2185 	 2.1966 	 0.1709 	 2.0856 	 0.2289 	 2.1736 	 0.1930
[2020/01/11 03:52:59] - 114 	 193.9 	 37.1 	 0.0100 	 2.1162 	 0.2148 	 2.1999 	 0.1724 	 2.2705 	 0.1344 	 2.2990 	 0.1163
[2020/01/11 03:56:51] - 115 	 193.9 	 37.1 	 0.0100 	 2.1166 	 0.2154 	 2.2024 	 0.1687 	 2.2029 	 0.1705 	 2.2412 	 0.1594
[2020/01/11 04:00:43] - 116 	 194.5 	 37.0 	 0.0100 	 2.1132 	 0.2217 	 2.1987 	 0.1755 	 2.1557 	 0.1927 	 2.2118 	 0.1580
[2020/01/11 04:04:34] - 117 	 193.6 	 36.6 	 0.0100 	 2.1113 	 0.2184 	 2.1992 	 0.1704 	 2.1286 	 0.2277 	 2.2157 	 0.1752
[2020/01/11 04:08:24] - 118 	 193.5 	 36.0 	 0.0100 	 2.1194 	 0.2142 	 2.2032 	 0.1693 	 2.1881 	 0.1742 	 2.2566 	 0.1526
[2020/01/11 04:12:15] - 119 	 193.3 	 37.0 	 0.0100 	 2.1195 	 0.2136 	 2.2049 	 0.1680 	 2.1941 	 0.1609 	 2.2359 	 0.1504
[2020/01/11 04:16:06] - 120 	 193.2 	 36.3 	 0.0100 	 2.1155 	 0.2162 	 2.2015 	 0.1707 	 2.1503 	 0.2102 	 2.2174 	 0.1652
[2020/01/11 04:19:57] - 121 	 194.0 	 37.0 	 0.0100 	 2.1131 	 0.2160 	 2.1981 	 0.1709 	 2.1798 	 0.1631 	 2.2345 	 0.1534
[2020/01/11 04:23:50] - 122 	 195.0 	 37.1 	 0.0100 	 2.1117 	 0.2185 	 2.1974 	 0.1716 	 2.1243 	 0.2180 	 2.2054 	 0.1789
[2020/01/11 04:27:42] - 123 	 194.9 	 36.6 	 0.0100 	 2.1178 	 0.2131 	 2.2041 	 0.1694 	 2.1183 	 0.2211 	 2.2064 	 0.1836
[2020/01/11 04:31:35] - 124 	 195.4 	 36.6 	 0.0100 	 2.1132 	 0.2184 	 2.1988 	 0.1714 	 2.1599 	 0.2088 	 2.2034 	 0.1819
[2020/01/11 04:35:26] - 125 	 194.4 	 36.4 	 0.0100 	 2.1195 	 0.2145 	 2.2032 	 0.1715 	 2.2760 	 0.1452 	 2.2943 	 0.1315
[2020/01/11 04:39:19] - 126 	 195.3 	 36.8 	 0.0100 	 2.1119 	 0.2213 	 2.1992 	 0.1741 	 2.1281 	 0.2015 	 2.1977 	 0.1750
[2020/01/11 04:43:10] - 127 	 193.9 	 36.3 	 0.0100 	 2.1126 	 0.2202 	 2.1991 	 0.1746 	 2.1365 	 0.2189 	 2.2567 	 0.1833
[2020/01/11 04:47:01] - 128 	 194.0 	 36.7 	 0.0100 	 2.1183 	 0.2140 	 2.2050 	 0.1700 	 2.1277 	 0.1903 	 2.1932 	 0.1667
[2020/01/11 04:50:52] - 129 	 194.3 	 36.5 	 0.0100 	 2.1141 	 0.2173 	 2.2004 	 0.1682 	 2.1314 	 0.2164 	 2.2066 	 0.1861
[2020/01/11 04:54:42] - 130 	 193.0 	 36.3 	 0.0100 	 2.1128 	 0.2179 	 2.1984 	 0.1700 	 2.1475 	 0.2160 	 2.1997 	 0.1819
[2020/01/11 04:58:35] - 131 	 195.9 	 36.4 	 0.0100 	 2.1115 	 0.2181 	 2.1979 	 0.1730 	 2.1850 	 0.1981 	 2.3492 	 0.1657
[2020/01/11 05:02:26] - 132 	 194.2 	 36.5 	 0.0100 	 2.1129 	 0.2168 	 2.1987 	 0.1712 	 2.1995 	 0.1994 	 2.3082 	 0.1687
[2020/01/11 05:06:16] - 133 	 193.8 	 35.5 	 0.0100 	 2.1121 	 0.2164 	 2.1993 	 0.1714 	 2.2359 	 0.1567 	 2.2644 	 0.1398
[2020/01/11 05:10:07] - 134 	 193.8 	 36.1 	 0.0100 	 2.1119 	 0.2178 	 2.1992 	 0.1709 	 2.2330 	 0.1673 	 2.3506 	 0.1500
[2020/01/11 05:13:58] - 135 	 195.1 	 35.9 	 0.0100 	 2.1147 	 0.2163 	 2.1991 	 0.1716 	 2.1915 	 0.1711 	 2.2402 	 0.1393
[2020/01/11 05:17:49] - 136 	 193.2 	 36.9 	 0.0100 	 2.1118 	 0.2170 	 2.1977 	 0.1706 	 2.3014 	 0.1289 	 2.3200 	 0.1162
[2020/01/11 05:21:39] - 137 	 193.9 	 35.9 	 0.0100 	 2.1134 	 0.2174 	 2.1987 	 0.1705 	 2.1258 	 0.2331 	 2.1899 	 0.1991
[2020/01/11 05:25:29] - 138 	 193.4 	 35.6 	 0.0100 	 2.1185 	 0.2153 	 2.2015 	 0.1709 	 2.0874 	 0.2263 	 2.1906 	 0.1905
[2020/01/11 05:29:21] - 139 	 194.7 	 36.5 	 0.0100 	 2.1180 	 0.2148 	 2.2029 	 0.1690 	 2.2366 	 0.2037 	 2.3962 	 0.1682
[2020/01/11 05:33:12] - 140 	 194.0 	 36.9 	 0.0100 	 2.1104 	 0.2191 	 2.1973 	 0.1719 	 2.1168 	 0.2086 	 2.1819 	 0.1755
[2020/01/11 05:37:04] - 141 	 194.8 	 36.2 	 0.0100 	 2.1120 	 0.2165 	 2.1990 	 0.1718 	 2.1141 	 0.2150 	 2.1724 	 0.1858
[2020/01/11 05:40:55] - 142 	 194.4 	 36.4 	 0.0100 	 2.1109 	 0.2214 	 2.1973 	 0.1723 	 2.1217 	 0.2089 	 2.1932 	 0.1819
