[2019/12/20 18:20:34] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10/wideresnet_3', half=False, lr_max=0.1, lr_schedule='piecewise', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, width_factor=3)
[2019/12/20 18:20:38] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2019/12/20 19:43:25] - 15 	 262.7 	 48.4 	 0.1000 	 1.0290 	 0.6948 	 1.5434 	 0.4163 	 1.0229 	 0.6588 	 1.5292 	 0.4215
[2019/12/20 19:48:36] - 16 	 262.1 	 48.6 	 0.1000 	 1.0190 	 0.6987 	 1.5393 	 0.4168 	 1.0160 	 0.6709 	 1.5106 	 0.4260
[2019/12/20 19:53:47] - 17 	 262.2 	 48.5 	 0.1000 	 1.0031 	 0.7058 	 1.5257 	 0.4228 	 1.0516 	 0.6842 	 1.4978 	 0.4460
[2019/12/20 19:58:57] - 18 	 262.1 	 48.5 	 0.1000 	 0.9927 	 0.7078 	 1.5157 	 0.4258 	 1.0024 	 0.6589 	 1.5185 	 0.4276
[2019/12/20 20:04:08] - 19 	 261.9 	 48.3 	 0.1000 	 0.9889 	 0.7109 	 1.5169 	 0.4280 	 0.9493 	 0.6864 	 1.5092 	 0.4335
[2019/12/20 20:09:18] - 20 	 262.0 	 48.4 	 0.1000 	 0.9825 	 0.7132 	 1.5099 	 0.4283 	 0.9638 	 0.7023 	 1.4921 	 0.4340
[2019/12/20 20:14:29] - 21 	 262.3 	 48.5 	 0.1000 	 0.9719 	 0.7192 	 1.5034 	 0.4336 	 0.9784 	 0.6926 	 1.4787 	 0.4475
[2019/12/20 20:19:40] - 22 	 262.6 	 48.4 	 0.1000 	 0.9670 	 0.7219 	 1.5002 	 0.4326 	 0.9840 	 0.6749 	 1.5083 	 0.4333
[2019/12/20 20:24:51] - 23 	 261.9 	 48.4 	 0.1000 	 0.9601 	 0.7244 	 1.4951 	 0.4344 	 0.9474 	 0.7109 	 1.4573 	 0.4561
[2019/12/20 20:30:02] - 24 	 262.3 	 48.4 	 0.1000 	 0.9496 	 0.7284 	 1.4860 	 0.4364 	 0.9523 	 0.7044 	 1.4941 	 0.4405
[2019/12/20 20:35:13] - 25 	 262.1 	 48.5 	 0.1000 	 0.9470 	 0.7306 	 1.4851 	 0.4381 	 0.9095 	 0.7182 	 1.4680 	 0.4442
[2019/12/20 20:40:23] - 26 	 262.0 	 48.4 	 0.1000 	 0.9417 	 0.7302 	 1.4808 	 0.4385 	 0.9357 	 0.7138 	 1.4574 	 0.4478
[2019/12/20 20:45:34] - 27 	 261.9 	 48.4 	 0.1000 	 0.9403 	 0.7322 	 1.4810 	 0.4390 	 0.9715 	 0.6868 	 1.4883 	 0.4440
[2019/12/20 20:50:44] - 28 	 262.3 	 48.3 	 0.1000 	 0.9332 	 0.7360 	 1.4767 	 0.4396 	 0.9314 	 0.7167 	 1.4432 	 0.4637
[2019/12/20 20:55:55] - 29 	 261.9 	 48.4 	 0.1000 	 0.9260 	 0.7364 	 1.4701 	 0.4409 	 0.9874 	 0.7000 	 1.4672 	 0.4551
[2019/12/20 21:01:06] - 30 	 262.5 	 48.3 	 0.1000 	 0.9236 	 0.7382 	 1.4685 	 0.4443 	 0.9739 	 0.7086 	 1.4708 	 0.4454
[2019/12/20 21:06:16] - 31 	 261.9 	 48.6 	 0.1000 	 0.9194 	 0.7382 	 1.4655 	 0.4442 	 0.9419 	 0.7133 	 1.4654 	 0.4514
[2019/12/20 21:11:27] - 32 	 262.0 	 48.4 	 0.1000 	 0.9177 	 0.7418 	 1.4631 	 0.4456 	 0.9142 	 0.7075 	 1.4731 	 0.4410
[2019/12/20 21:16:38] - 33 	 262.1 	 48.5 	 0.1000 	 0.9125 	 0.7431 	 1.4596 	 0.4477 	 0.9356 	 0.7027 	 1.4685 	 0.4449
[2019/12/20 21:21:48] - 34 	 261.9 	 48.3 	 0.1000 	 0.9087 	 0.7440 	 1.4567 	 0.4473 	 0.8987 	 0.7153 	 1.4203 	 0.4652
[2019/12/20 21:26:59] - 35 	 262.2 	 48.6 	 0.1000 	 0.9064 	 0.7462 	 1.4558 	 0.4476 	 0.8939 	 0.7261 	 1.4359 	 0.4569
[2019/12/20 21:32:10] - 36 	 261.9 	 48.4 	 0.1000 	 0.9016 	 0.7451 	 1.4528 	 0.4491 	 0.8891 	 0.7308 	 1.4355 	 0.4568
[2019/12/20 21:37:20] - 37 	 262.4 	 48.3 	 0.1000 	 0.8936 	 0.7499 	 1.4449 	 0.4498 	 0.9029 	 0.7150 	 1.4389 	 0.4588
[2019/12/20 21:42:31] - 38 	 261.9 	 48.5 	 0.1000 	 0.8959 	 0.7506 	 1.4502 	 0.4481 	 0.8856 	 0.7392 	 1.4208 	 0.4654
[2019/12/20 21:47:41] - 39 	 261.7 	 48.5 	 0.1000 	 0.8922 	 0.7545 	 1.4452 	 0.4529 	 0.8881 	 0.7306 	 1.4294 	 0.4633
[2019/12/20 21:52:52] - 40 	 262.1 	 48.4 	 0.1000 	 0.8896 	 0.7514 	 1.4438 	 0.4518 	 0.8982 	 0.7371 	 1.4413 	 0.4624
[2019/12/20 21:58:03] - 41 	 262.2 	 48.4 	 0.1000 	 0.8851 	 0.7540 	 1.4415 	 0.4545 	 0.9109 	 0.7130 	 1.4430 	 0.4613
[2019/12/20 22:03:13] - 42 	 261.8 	 48.5 	 0.1000 	 0.8883 	 0.7532 	 1.4418 	 0.4520 	 0.8874 	 0.7329 	 1.4357 	 0.4636
[2019/12/20 22:08:24] - 43 	 262.2 	 48.4 	 0.1000 	 0.8853 	 0.7558 	 1.4411 	 0.4522 	 0.9046 	 0.7220 	 1.4530 	 0.4587
[2019/12/20 22:13:35] - 44 	 262.0 	 48.5 	 0.1000 	 0.8827 	 0.7552 	 1.4389 	 0.4549 	 0.9007 	 0.7278 	 1.4314 	 0.4628
[2019/12/20 22:18:46] - 45 	 262.4 	 48.3 	 0.1000 	 0.8827 	 0.7540 	 1.4385 	 0.4532 	 0.9145 	 0.7093 	 1.4298 	 0.4603
[2019/12/20 22:23:57] - 46 	 262.4 	 48.7 	 0.1000 	 0.8731 	 0.7576 	 1.4311 	 0.4583 	 0.9589 	 0.7241 	 1.4800 	 0.4454
[2019/12/20 22:29:08] - 47 	 262.6 	 48.5 	 0.1000 	 0.8768 	 0.7552 	 1.4342 	 0.4565 	 0.8605 	 0.7379 	 1.4177 	 0.4699
[2019/12/20 22:34:19] - 48 	 261.8 	 48.5 	 0.1000 	 0.8720 	 0.7632 	 1.4312 	 0.4574 	 0.8677 	 0.7308 	 1.4254 	 0.4615
[2019/12/20 22:39:29] - 49 	 262.1 	 48.4 	 0.1000 	 0.8718 	 0.7596 	 1.4302 	 0.4571 	 0.8938 	 0.7277 	 1.4360 	 0.4610
[2019/12/20 22:44:41] - 50 	 263.0 	 48.6 	 0.1000 	 0.8677 	 0.7598 	 1.4272 	 0.4571 	 0.8754 	 0.7408 	 1.4285 	 0.4597
[2019/12/20 22:49:53] - 51 	 263.1 	 48.6 	 0.1000 	 0.8709 	 0.7595 	 1.4298 	 0.4557 	 0.8338 	 0.7512 	 1.4217 	 0.4612
[2019/12/20 22:55:05] - 52 	 263.2 	 48.5 	 0.1000 	 0.8714 	 0.7606 	 1.4304 	 0.4575 	 0.8569 	 0.7252 	 1.4134 	 0.4717
[2019/12/20 23:00:16] - 53 	 262.3 	 48.6 	 0.1000 	 0.8660 	 0.7637 	 1.4262 	 0.4567 	 0.9226 	 0.7272 	 1.4420 	 0.4680
[2019/12/20 23:05:29] - 54 	 264.4 	 48.7 	 0.1000 	 0.8663 	 0.7624 	 1.4263 	 0.4573 	 0.8714 	 0.7413 	 1.4183 	 0.4733
[2019/12/20 23:10:41] - 55 	 263.0 	 48.7 	 0.1000 	 0.8608 	 0.7621 	 1.4213 	 0.4594 	 0.8547 	 0.7391 	 1.4188 	 0.4639
[2019/12/20 23:15:54] - 56 	 264.2 	 48.6 	 0.1000 	 0.8617 	 0.7635 	 1.4253 	 0.4579 	 0.8778 	 0.7347 	 1.4039 	 0.4765
[2019/12/20 23:21:06] - 57 	 263.4 	 48.7 	 0.1000 	 0.8604 	 0.7660 	 1.4222 	 0.4594 	 0.8650 	 0.7297 	 1.4194 	 0.4705
[2019/12/20 23:26:19] - 58 	 263.5 	 48.8 	 0.1000 	 0.8582 	 0.7641 	 1.4210 	 0.4584 	 0.8821 	 0.7217 	 1.4309 	 0.4582
[2019/12/20 23:31:32] - 59 	 263.7 	 48.8 	 0.1000 	 0.8561 	 0.7679 	 1.4205 	 0.4597 	 0.9076 	 0.7311 	 1.4407 	 0.4638
[2019/12/20 23:36:45] - 60 	 264.1 	 48.8 	 0.1000 	 0.8545 	 0.7624 	 1.4172 	 0.4633 	 0.9036 	 0.7132 	 1.4441 	 0.4569
[2019/12/20 23:41:57] - 61 	 263.6 	 48.6 	 0.1000 	 0.8588 	 0.7639 	 1.4222 	 0.4597 	 0.8493 	 0.7438 	 1.4106 	 0.4671
[2019/12/20 23:47:10] - 62 	 263.9 	 48.7 	 0.1000 	 0.8578 	 0.7639 	 1.4183 	 0.4619 	 0.8710 	 0.7369 	 1.4377 	 0.4599
[2019/12/20 23:52:22] - 63 	 263.3 	 48.8 	 0.1000 	 0.8509 	 0.7705 	 1.4154 	 0.4612 	 0.8834 	 0.7367 	 1.4263 	 0.4770
[2019/12/20 23:57:34] - 64 	 263.0 	 48.6 	 0.1000 	 0.8490 	 0.7697 	 1.4131 	 0.4625 	 0.8697 	 0.7387 	 1.4150 	 0.4612
[2019/12/21 00:02:46] - 65 	 263.6 	 48.9 	 0.1000 	 0.8490 	 0.7677 	 1.4133 	 0.4614 	 0.8554 	 0.7287 	 1.4577 	 0.4531
[2019/12/21 00:07:59] - 66 	 263.7 	 48.8 	 0.1000 	 0.8462 	 0.7714 	 1.4112 	 0.4636 	 0.8745 	 0.7128 	 1.4561 	 0.4530
[2019/12/21 00:13:11] - 67 	 263.4 	 48.6 	 0.1000 	 0.8493 	 0.7683 	 1.4132 	 0.4623 	 0.8587 	 0.7328 	 1.4198 	 0.4644
[2019/12/21 00:18:24] - 68 	 263.3 	 48.9 	 0.1000 	 0.8469 	 0.7714 	 1.4120 	 0.4630 	 0.8321 	 0.7472 	 1.4376 	 0.4628
[2019/12/21 00:23:35] - 69 	 263.1 	 48.5 	 0.1000 	 0.8419 	 0.7716 	 1.4099 	 0.4661 	 0.8326 	 0.7360 	 1.4525 	 0.4430
[2019/12/21 00:28:46] - 70 	 262.2 	 48.6 	 0.1000 	 0.8433 	 0.7726 	 1.4101 	 0.4636 	 0.8688 	 0.7471 	 1.4014 	 0.4764
[2019/12/21 00:33:57] - 71 	 262.1 	 48.4 	 0.1000 	 0.8435 	 0.7706 	 1.4083 	 0.4654 	 0.8811 	 0.7420 	 1.4065 	 0.4769
[2019/12/21 00:39:08] - 72 	 262.1 	 48.5 	 0.1000 	 0.8472 	 0.7688 	 1.4119 	 0.4647 	 0.8882 	 0.7438 	 1.4463 	 0.4585
[2019/12/21 00:44:19] - 73 	 262.6 	 48.4 	 0.1000 	 0.8401 	 0.7731 	 1.4074 	 0.4655 	 0.8613 	 0.7225 	 1.4313 	 0.4569
[2019/12/21 00:49:29] - 74 	 261.6 	 48.5 	 0.1000 	 0.8452 	 0.7702 	 1.4118 	 0.4629 	 0.8779 	 0.7204 	 1.4303 	 0.4720
[2019/12/21 00:54:40] - 75 	 262.6 	 48.3 	 0.1000 	 0.8399 	 0.7717 	 1.4074 	 0.4635 	 0.8647 	 0.7458 	 1.4374 	 0.4608
[2019/12/21 00:59:52] - 76 	 262.6 	 48.7 	 0.1000 	 0.8385 	 0.7740 	 1.4041 	 0.4654 	 0.8582 	 0.7403 	 1.4007 	 0.4770
[2019/12/21 01:05:05] - 77 	 263.9 	 48.8 	 0.1000 	 0.8385 	 0.7750 	 1.4081 	 0.4646 	 0.8882 	 0.7372 	 1.3931 	 0.4807
[2019/12/21 01:10:17] - 78 	 263.3 	 48.7 	 0.1000 	 0.8387 	 0.7743 	 1.4070 	 0.4628 	 0.8841 	 0.7220 	 1.4138 	 0.4764
[2019/12/21 01:15:29] - 79 	 263.2 	 48.8 	 0.1000 	 0.8371 	 0.7740 	 1.4040 	 0.4669 	 0.8530 	 0.7360 	 1.4028 	 0.4718
[2019/12/21 01:20:41] - 80 	 263.1 	 48.7 	 0.1000 	 0.8371 	 0.7760 	 1.4044 	 0.4647 	 0.8371 	 0.7332 	 1.4200 	 0.4617
[2019/12/21 01:25:53] - 81 	 263.3 	 48.7 	 0.1000 	 0.8360 	 0.7757 	 1.4060 	 0.4621 	 0.8897 	 0.7431 	 1.4262 	 0.4655
[2019/12/21 01:31:06] - 82 	 263.7 	 48.7 	 0.1000 	 0.8350 	 0.7778 	 1.4035 	 0.4661 	 0.8917 	 0.7330 	 1.4522 	 0.4484
[2019/12/21 01:36:18] - 83 	 263.4 	 48.6 	 0.1000 	 0.8309 	 0.7765 	 1.3999 	 0.4709 	 0.8502 	 0.7353 	 1.4144 	 0.4673
[2019/12/21 01:41:31] - 84 	 263.9 	 48.7 	 0.1000 	 0.8351 	 0.7767 	 1.4048 	 0.4656 	 0.8618 	 0.7467 	 1.4052 	 0.4754
[2019/12/21 01:46:43] - 85 	 263.7 	 48.7 	 0.1000 	 0.8294 	 0.7778 	 1.3996 	 0.4642 	 0.8677 	 0.7419 	 1.4196 	 0.4678
[2019/12/21 01:51:54] - 86 	 262.6 	 48.4 	 0.1000 	 0.8321 	 0.7747 	 1.4002 	 0.4676 	 0.8547 	 0.7417 	 1.4052 	 0.4691
[2019/12/21 01:57:05] - 87 	 261.9 	 48.4 	 0.1000 	 0.8346 	 0.7754 	 1.4042 	 0.4674 	 0.9011 	 0.7227 	 1.4494 	 0.4568
[2019/12/21 02:02:16] - 88 	 262.5 	 48.5 	 0.1000 	 0.8309 	 0.7779 	 1.4009 	 0.4658 	 0.8613 	 0.7424 	 1.4266 	 0.4589
[2019/12/21 02:07:27] - 89 	 262.1 	 48.4 	 0.1000 	 0.8270 	 0.7746 	 1.3957 	 0.4694 	 0.8763 	 0.7271 	 1.3989 	 0.4819
[2019/12/21 02:12:38] - 90 	 262.8 	 48.3 	 0.1000 	 0.8264 	 0.7783 	 1.3960 	 0.4696 	 0.8635 	 0.7509 	 1.4258 	 0.4689
[2019/12/21 02:17:49] - 91 	 262.3 	 48.5 	 0.1000 	 0.8328 	 0.7758 	 1.4013 	 0.4657 	 0.8381 	 0.7410 	 1.4149 	 0.4660
[2019/12/21 02:23:00] - 92 	 262.3 	 48.3 	 0.1000 	 0.8270 	 0.7783 	 1.3982 	 0.4680 	 0.8604 	 0.7333 	 1.4016 	 0.4702
[2019/12/21 02:28:11] - 93 	 262.0 	 48.5 	 0.1000 	 0.8294 	 0.7796 	 1.3988 	 0.4690 	 0.8418 	 0.7509 	 1.4030 	 0.4763
[2019/12/21 02:33:21] - 94 	 262.1 	 48.5 	 0.1000 	 0.8237 	 0.7795 	 1.3933 	 0.4681 	 0.8150 	 0.7516 	 1.4097 	 0.4714
[2019/12/21 02:38:32] - 95 	 262.4 	 48.5 	 0.1000 	 0.8272 	 0.7785 	 1.3984 	 0.4650 	 0.9070 	 0.7241 	 1.4278 	 0.4648
[2019/12/21 02:43:43] - 96 	 262.4 	 48.4 	 0.1000 	 0.8242 	 0.7779 	 1.3942 	 0.4678 	 0.7857 	 0.7652 	 1.4119 	 0.4611
[2019/12/21 02:48:54] - 97 	 262.4 	 48.4 	 0.1000 	 0.8264 	 0.7784 	 1.3974 	 0.4664 	 0.8631 	 0.7296 	 1.4110 	 0.4672
[2019/12/21 02:54:05] - 98 	 262.1 	 48.3 	 0.1000 	 0.8257 	 0.7768 	 1.3953 	 0.4686 	 0.8456 	 0.7510 	 1.4022 	 0.4764
[2019/12/21 02:59:16] - 99 	 262.1 	 48.4 	 0.0100 	 0.8286 	 0.7776 	 1.3990 	 0.4674 	 0.9153 	 0.7366 	 1.4399 	 0.4643
[2019/12/21 03:04:26] - 100 	 262.1 	 48.7 	 0.0100 	 0.7091 	 0.8179 	 1.2086 	 0.5373 	 0.6488 	 0.8116 	 1.2622 	 0.5221
[2019/12/21 03:09:37] - 101 	 262.3 	 48.4 	 0.0100 	 0.6323 	 0.8378 	 1.1420 	 0.5604 	 0.6670 	 0.8076 	 1.2296 	 0.5396
[2019/12/21 03:14:48] - 102 	 262.2 	 48.4 	 0.0100 	 0.6043 	 0.8456 	 1.1192 	 0.5652 	 0.6011 	 0.8218 	 1.2550 	 0.5210
[2019/12/21 03:19:59] - 103 	 262.4 	 48.3 	 0.0100 	 0.5831 	 0.8529 	 1.0989 	 0.5725 	 0.6208 	 0.8226 	 1.2235 	 0.5346
[2019/12/21 03:25:10] - 104 	 262.6 	 48.6 	 0.0100 	 0.5684 	 0.8577 	 1.0857 	 0.5775 	 0.6234 	 0.8160 	 1.2413 	 0.5291
[2019/12/21 03:30:22] - 105 	 262.8 	 48.3 	 0.0100 	 0.5525 	 0.8630 	 1.0690 	 0.5822 	 0.5896 	 0.8214 	 1.2438 	 0.5284
[2019/12/21 03:35:33] - 106 	 262.2 	 48.6 	 0.0100 	 0.5431 	 0.8664 	 1.0628 	 0.5843 	 0.5847 	 0.8300 	 1.2450 	 0.5265
[2019/12/21 03:40:43] - 107 	 262.2 	 48.4 	 0.0100 	 0.5315 	 0.8702 	 1.0497 	 0.5873 	 0.5853 	 0.8225 	 1.2532 	 0.5249
[2019/12/21 03:45:54] - 108 	 262.1 	 48.4 	 0.0100 	 0.5227 	 0.8733 	 1.0424 	 0.5903 	 0.5788 	 0.8271 	 1.2457 	 0.5283
[2019/12/21 03:51:05] - 109 	 262.3 	 48.4 	 0.0100 	 0.5118 	 0.8767 	 1.0341 	 0.5943 	 0.6006 	 0.8188 	 1.2720 	 0.5229
[2019/12/21 03:56:16] - 110 	 262.1 	 48.4 	 0.0100 	 0.5056 	 0.8805 	 1.0307 	 0.5929 	 0.5969 	 0.8282 	 1.2523 	 0.5307
[2019/12/21 04:01:26] - 111 	 262.3 	 48.3 	 0.0100 	 0.4964 	 0.8827 	 1.0201 	 0.5961 	 0.5871 	 0.8314 	 1.2806 	 0.5205
[2019/12/21 04:06:37] - 112 	 262.5 	 48.5 	 0.0100 	 0.4905 	 0.8843 	 1.0129 	 0.6015 	 0.5772 	 0.8322 	 1.2627 	 0.5248
[2019/12/21 04:11:48] - 113 	 262.3 	 48.4 	 0.0100 	 0.4852 	 0.8873 	 1.0096 	 0.6020 	 0.5877 	 0.8222 	 1.2923 	 0.5232
[2019/12/21 04:17:00] - 114 	 262.5 	 48.6 	 0.0100 	 0.4789 	 0.8895 	 1.0084 	 0.5997 	 0.5813 	 0.8320 	 1.2666 	 0.5286
[2019/12/21 04:22:10] - 115 	 262.2 	 48.6 	 0.0100 	 0.4747 	 0.8915 	 1.0007 	 0.6016 	 0.6096 	 0.8258 	 1.2680 	 0.5272
[2019/12/21 04:27:21] - 116 	 262.1 	 48.4 	 0.0100 	 0.4703 	 0.8923 	 0.9976 	 0.6041 	 0.6005 	 0.8211 	 1.3041 	 0.5155
[2019/12/21 04:32:32] - 117 	 262.5 	 48.4 	 0.0100 	 0.4651 	 0.8937 	 0.9916 	 0.6068 	 0.5924 	 0.8290 	 1.2701 	 0.5275
[2019/12/21 04:37:43] - 118 	 262.3 	 48.5 	 0.0100 	 0.4617 	 0.8955 	 0.9903 	 0.6049 	 0.5483 	 0.8313 	 1.3457 	 0.5089
[2019/12/21 04:42:54] - 119 	 262.4 	 48.5 	 0.0100 	 0.4571 	 0.8971 	 0.9863 	 0.6065 	 0.5740 	 0.8353 	 1.2625 	 0.5293
[2019/12/21 04:48:06] - 120 	 263.0 	 48.4 	 0.0100 	 0.4529 	 0.8994 	 0.9816 	 0.6071 	 0.5683 	 0.8326 	 1.3033 	 0.5170
[2019/12/21 04:53:17] - 121 	 262.1 	 48.5 	 0.0100 	 0.4470 	 0.8999 	 0.9786 	 0.6103 	 0.5782 	 0.8329 	 1.3012 	 0.5156
[2019/12/21 04:58:27] - 122 	 262.3 	 48.4 	 0.0100 	 0.4447 	 0.9011 	 0.9760 	 0.6095 	 0.5732 	 0.8319 	 1.3149 	 0.5094
[2019/12/21 05:03:38] - 123 	 262.3 	 48.5 	 0.0100 	 0.4404 	 0.9013 	 0.9724 	 0.6114 	 0.5688 	 0.8258 	 1.3217 	 0.5113
[2019/12/21 05:08:49] - 124 	 261.8 	 48.3 	 0.0100 	 0.4403 	 0.9039 	 0.9724 	 0.6080 	 0.5769 	 0.8268 	 1.3115 	 0.5117
[2019/12/21 05:14:00] - 125 	 262.3 	 48.5 	 0.0100 	 0.4378 	 0.9039 	 0.9726 	 0.6094 	 0.5763 	 0.8263 	 1.3048 	 0.5150
[2019/12/21 05:19:10] - 126 	 262.2 	 48.5 	 0.0100 	 0.4332 	 0.9039 	 0.9662 	 0.6108 	 0.5908 	 0.8143 	 1.3598 	 0.5063
[2019/12/21 05:24:21] - 127 	 262.4 	 48.4 	 0.0100 	 0.4298 	 0.9051 	 0.9627 	 0.6129 	 0.5610 	 0.8306 	 1.3198 	 0.5101
[2019/12/21 05:29:32] - 128 	 262.3 	 48.3 	 0.0100 	 0.4240 	 0.9085 	 0.9583 	 0.6141 	 0.5696 	 0.8266 	 1.3306 	 0.5076
[2019/12/21 05:34:43] - 129 	 262.2 	 48.5 	 0.0100 	 0.4239 	 0.9093 	 0.9570 	 0.6153 	 0.5833 	 0.8264 	 1.2971 	 0.5146
[2019/12/21 05:39:54] - 130 	 262.4 	 48.4 	 0.0100 	 0.4200 	 0.9103 	 0.9543 	 0.6151 	 0.5636 	 0.8325 	 1.3079 	 0.5183
[2019/12/21 05:45:05] - 131 	 262.4 	 48.4 	 0.0100 	 0.4179 	 0.9094 	 0.9506 	 0.6173 	 0.5785 	 0.8304 	 1.3190 	 0.5117
[2019/12/21 05:50:16] - 132 	 262.3 	 48.5 	 0.0100 	 0.4136 	 0.9126 	 0.9478 	 0.6172 	 0.5762 	 0.8321 	 1.2970 	 0.5155
[2019/12/21 05:55:27] - 133 	 262.4 	 48.5 	 0.0100 	 0.4095 	 0.9119 	 0.9408 	 0.6203 	 0.5421 	 0.8348 	 1.3552 	 0.5045
[2019/12/21 06:00:38] - 134 	 262.3 	 48.6 	 0.0100 	 0.4065 	 0.9136 	 0.9415 	 0.6205 	 0.5613 	 0.8331 	 1.3347 	 0.5132
[2019/12/21 06:05:49] - 135 	 262.6 	 48.4 	 0.0100 	 0.4061 	 0.9137 	 0.9388 	 0.6208 	 0.5776 	 0.8236 	 1.3317 	 0.5119
[2019/12/21 06:11:00] - 136 	 262.5 	 48.6 	 0.0100 	 0.4010 	 0.9169 	 0.9360 	 0.6192 	 0.5639 	 0.8311 	 1.3451 	 0.5116
[2019/12/21 06:16:11] - 137 	 262.3 	 48.3 	 0.0100 	 0.4001 	 0.9158 	 0.9346 	 0.6221 	 0.5587 	 0.8281 	 1.3694 	 0.5046
[2019/12/21 06:21:22] - 138 	 262.2 	 48.3 	 0.0100 	 0.3984 	 0.9156 	 0.9305 	 0.6248 	 0.5434 	 0.8355 	 1.3671 	 0.5071
[2019/12/21 06:26:33] - 139 	 262.3 	 48.3 	 0.0100 	 0.3963 	 0.9171 	 0.9316 	 0.6213 	 0.5532 	 0.8304 	 1.3996 	 0.4932
[2019/12/21 06:31:44] - 140 	 262.4 	 48.5 	 0.0100 	 0.3937 	 0.9175 	 0.9257 	 0.6257 	 0.5698 	 0.8267 	 1.3449 	 0.5107
[2019/12/21 06:36:55] - 141 	 262.3 	 48.4 	 0.0100 	 0.3907 	 0.9188 	 0.9231 	 0.6239 	 0.5482 	 0.8316 	 1.4555 	 0.4836
[2019/12/21 06:42:06] - 142 	 262.4 	 48.4 	 0.0100 	 0.3882 	 0.9201 	 0.9221 	 0.6255 	 0.5428 	 0.8392 	 1.3682 	 0.5060
[2019/12/21 06:47:16] - 143 	 261.9 	 48.3 	 0.0100 	 0.3854 	 0.9206 	 0.9210 	 0.6236 	 0.5595 	 0.8252 	 1.3858 	 0.5001
