[2019/12/19 21:03:53] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10/wideresnet_5', half=False, lr_max=0.1, lr_schedule='piecewise', norm='l_inf', pgd_alpha=2, restarts=1, seed=0, width_factor=5)
[2019/12/19 21:03:58] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2019/12/20 00:28:45] - 21 	 469.7 	 86.6 	 0.1000 	 0.9036 	 0.7464 	 1.4510 	 0.4509 	 0.9066 	 0.7325 	 1.4215 	 0.4734
[2019/12/20 00:38:02] - 22 	 469.3 	 86.6 	 0.1000 	 0.8966 	 0.7492 	 1.4448 	 0.4495 	 0.8878 	 0.7198 	 1.4596 	 0.4545
[2019/12/20 00:47:19] - 23 	 470.3 	 86.5 	 0.1000 	 0.8886 	 0.7543 	 1.4421 	 0.4509 	 0.9038 	 0.7021 	 1.4399 	 0.4573
[2019/12/20 00:56:36] - 24 	 470.0 	 86.6 	 0.1000 	 0.8800 	 0.7565 	 1.4327 	 0.4567 	 0.8742 	 0.7391 	 1.3905 	 0.4827
[2019/12/20 01:05:53] - 25 	 469.8 	 86.6 	 0.1000 	 0.8677 	 0.7614 	 1.4260 	 0.4600 	 0.9075 	 0.7020 	 1.4564 	 0.4527
[2019/12/20 01:15:10] - 26 	 470.0 	 86.7 	 0.1000 	 0.8678 	 0.7618 	 1.4240 	 0.4590 	 0.8798 	 0.7359 	 1.4321 	 0.4563
[2019/12/20 01:24:26] - 27 	 469.2 	 86.5 	 0.1000 	 0.8617 	 0.7621 	 1.4195 	 0.4609 	 0.8839 	 0.7149 	 1.4371 	 0.4569
[2019/12/20 01:33:43] - 28 	 470.2 	 86.8 	 0.1000 	 0.8551 	 0.7661 	 1.4156 	 0.4623 	 0.8176 	 0.7678 	 1.4084 	 0.4698
[2019/12/20 01:43:01] - 29 	 470.5 	 86.4 	 0.1000 	 0.8469 	 0.7698 	 1.4102 	 0.4638 	 0.9088 	 0.7119 	 1.4231 	 0.4708
[2019/12/20 01:52:18] - 30 	 470.4 	 86.4 	 0.1000 	 0.8426 	 0.7687 	 1.4054 	 0.4659 	 0.9087 	 0.7205 	 1.4297 	 0.4618
[2019/12/20 02:01:35] - 31 	 469.8 	 86.5 	 0.1000 	 0.8336 	 0.7744 	 1.3981 	 0.4691 	 0.8554 	 0.7501 	 1.4073 	 0.4738
[2019/12/20 02:10:51] - 32 	 469.5 	 86.6 	 0.1000 	 0.8405 	 0.7718 	 1.4034 	 0.4672 	 0.8143 	 0.7517 	 1.3739 	 0.4869
[2019/12/20 02:20:09] - 33 	 470.4 	 86.7 	 0.1000 	 0.8299 	 0.7774 	 1.3964 	 0.4698 	 0.8527 	 0.7359 	 1.3986 	 0.4693
[2019/12/20 02:29:27] - 34 	 471.1 	 86.6 	 0.1000 	 0.8277 	 0.7780 	 1.3950 	 0.4671 	 0.8283 	 0.7421 	 1.4070 	 0.4710
[2019/12/20 02:38:45] - 35 	 470.5 	 86.8 	 0.1000 	 0.8205 	 0.7809 	 1.3884 	 0.4703 	 0.8186 	 0.7566 	 1.3939 	 0.4797
[2019/12/20 02:48:02] - 36 	 470.6 	 86.5 	 0.1000 	 0.8142 	 0.7840 	 1.3834 	 0.4724 	 0.8628 	 0.7355 	 1.4084 	 0.4727
[2019/12/20 02:57:18] - 37 	 469.2 	 86.5 	 0.1000 	 0.8143 	 0.7835 	 1.3838 	 0.4709 	 0.8490 	 0.7404 	 1.3783 	 0.4859
[2019/12/20 03:06:35] - 38 	 470.2 	 86.4 	 0.1000 	 0.8138 	 0.7821 	 1.3834 	 0.4735 	 0.8519 	 0.7375 	 1.4040 	 0.4760
[2019/12/20 03:15:51] - 39 	 468.9 	 86.3 	 0.1000 	 0.8044 	 0.7877 	 1.3755 	 0.4781 	 0.8369 	 0.7641 	 1.3916 	 0.4844
[2019/12/20 03:25:08] - 40 	 469.7 	 86.5 	 0.1000 	 0.8057 	 0.7861 	 1.3787 	 0.4741 	 0.8806 	 0.7308 	 1.4066 	 0.4785
[2019/12/20 03:34:24] - 41 	 469.3 	 86.5 	 0.1000 	 0.8023 	 0.7866 	 1.3763 	 0.4768 	 0.8496 	 0.7465 	 1.4004 	 0.4761
[2019/12/20 03:43:40] - 42 	 468.8 	 86.5 	 0.1000 	 0.8050 	 0.7861 	 1.3766 	 0.4731 	 0.8319 	 0.7632 	 1.3907 	 0.4788
[2019/12/20 03:52:56] - 43 	 469.3 	 86.5 	 0.1000 	 0.7994 	 0.7885 	 1.3722 	 0.4763 	 0.8162 	 0.7511 	 1.3959 	 0.4759
[2019/12/20 04:02:12] - 44 	 469.3 	 86.5 	 0.1000 	 0.7944 	 0.7889 	 1.3680 	 0.4771 	 0.8383 	 0.7553 	 1.4151 	 0.4708
[2019/12/20 04:11:28] - 45 	 469.4 	 86.2 	 0.1000 	 0.7944 	 0.7906 	 1.3706 	 0.4785 	 0.8135 	 0.7628 	 1.3805 	 0.4817
[2019/12/20 04:20:45] - 46 	 469.3 	 86.4 	 0.1000 	 0.7942 	 0.7923 	 1.3696 	 0.4783 	 0.8274 	 0.7710 	 1.3957 	 0.4860
[2019/12/20 04:30:00] - 47 	 468.7 	 86.5 	 0.1000 	 0.7880 	 0.7927 	 1.3637 	 0.4816 	 0.8145 	 0.7576 	 1.3767 	 0.4850
[2019/12/20 04:39:16] - 48 	 469.4 	 86.4 	 0.1000 	 0.7856 	 0.7948 	 1.3625 	 0.4825 	 0.8233 	 0.7696 	 1.3781 	 0.4822
[2019/12/20 04:48:32] - 49 	 468.9 	 86.4 	 0.1000 	 0.7779 	 0.7983 	 1.3565 	 0.4806 	 0.8138 	 0.7749 	 1.3936 	 0.4777
[2019/12/20 04:57:48] - 50 	 469.4 	 86.4 	 0.1000 	 0.7837 	 0.7958 	 1.3611 	 0.4809 	 0.8309 	 0.7496 	 1.3652 	 0.4884
[2019/12/20 05:07:05] - 51 	 469.4 	 86.5 	 0.1000 	 0.7784 	 0.7969 	 1.3554 	 0.4830 	 0.8494 	 0.7587 	 1.3837 	 0.4845
[2019/12/20 05:16:20] - 52 	 468.6 	 86.5 	 0.1000 	 0.7759 	 0.7985 	 1.3542 	 0.4845 	 0.8492 	 0.7555 	 1.3996 	 0.4746
[2019/12/20 05:25:36] - 53 	 468.8 	 86.2 	 0.1000 	 0.7765 	 0.7975 	 1.3531 	 0.4823 	 0.8134 	 0.7477 	 1.3964 	 0.4735
[2019/12/20 05:34:52] - 54 	 469.3 	 86.3 	 0.1000 	 0.7741 	 0.7988 	 1.3527 	 0.4822 	 0.8411 	 0.7479 	 1.4019 	 0.4639
[2019/12/20 05:44:07] - 55 	 468.6 	 86.5 	 0.1000 	 0.7742 	 0.7982 	 1.3543 	 0.4833 	 0.8241 	 0.7674 	 1.3695 	 0.4928
[2019/12/20 05:53:24] - 56 	 469.7 	 86.5 	 0.1000 	 0.7705 	 0.8030 	 1.3490 	 0.4836 	 0.8353 	 0.7544 	 1.3809 	 0.4856
[2019/12/20 06:02:40] - 57 	 469.4 	 86.3 	 0.1000 	 0.7728 	 0.7995 	 1.3525 	 0.4857 	 0.8477 	 0.7507 	 1.4257 	 0.4621
[2019/12/20 06:11:56] - 58 	 469.5 	 86.4 	 0.1000 	 0.7691 	 0.8017 	 1.3486 	 0.4835 	 0.8088 	 0.7658 	 1.3780 	 0.4898
[2019/12/20 06:21:13] - 59 	 469.5 	 86.3 	 0.1000 	 0.7698 	 0.7997 	 1.3499 	 0.4845 	 0.8112 	 0.7607 	 1.3932 	 0.4754
[2019/12/20 06:30:29] - 60 	 469.5 	 86.3 	 0.1000 	 0.7651 	 0.8022 	 1.3455 	 0.4872 	 0.8067 	 0.7622 	 1.4108 	 0.4745
[2019/12/20 06:39:45] - 61 	 469.0 	 86.4 	 0.1000 	 0.7689 	 0.8008 	 1.3499 	 0.4866 	 0.7697 	 0.7716 	 1.3704 	 0.4801
[2019/12/20 06:49:01] - 62 	 469.2 	 86.2 	 0.1000 	 0.7621 	 0.8050 	 1.3452 	 0.4896 	 0.8242 	 0.7568 	 1.3758 	 0.4816
[2019/12/20 06:58:16] - 63 	 468.8 	 86.3 	 0.1000 	 0.7617 	 0.8035 	 1.3418 	 0.4879 	 0.8226 	 0.7671 	 1.3894 	 0.4881
[2019/12/20 07:07:33] - 64 	 469.8 	 86.3 	 0.1000 	 0.7645 	 0.8008 	 1.3434 	 0.4854 	 0.8185 	 0.7474 	 1.4200 	 0.4716
[2019/12/20 07:16:49] - 65 	 469.3 	 86.4 	 0.1000 	 0.7598 	 0.8041 	 1.3426 	 0.4872 	 0.7778 	 0.7693 	 1.3715 	 0.4928
[2019/12/20 07:26:05] - 66 	 469.6 	 86.4 	 0.1000 	 0.7590 	 0.8056 	 1.3402 	 0.4879 	 0.8165 	 0.7734 	 1.3559 	 0.4961
[2019/12/20 07:35:22] - 67 	 469.5 	 86.4 	 0.1000 	 0.7513 	 0.8075 	 1.3339 	 0.4897 	 0.8071 	 0.7477 	 1.3902 	 0.4797
[2019/12/20 07:44:38] - 68 	 469.3 	 86.4 	 0.1000 	 0.7539 	 0.8068 	 1.3368 	 0.4879 	 0.7791 	 0.7740 	 1.3735 	 0.4816
[2019/12/20 07:53:54] - 69 	 469.2 	 86.5 	 0.1000 	 0.7535 	 0.8069 	 1.3361 	 0.4891 	 0.7686 	 0.7546 	 1.3766 	 0.4809
[2019/12/20 08:03:10] - 70 	 468.6 	 86.4 	 0.1000 	 0.7551 	 0.8071 	 1.3382 	 0.4877 	 0.8236 	 0.7314 	 1.4217 	 0.4610
[2019/12/20 08:12:25] - 71 	 468.9 	 86.3 	 0.1000 	 0.7531 	 0.8061 	 1.3363 	 0.4899 	 0.8059 	 0.7576 	 1.3923 	 0.4793
[2019/12/20 08:21:42] - 72 	 469.5 	 86.4 	 0.1000 	 0.7555 	 0.8074 	 1.3358 	 0.4891 	 0.7842 	 0.7670 	 1.3562 	 0.4932
[2019/12/20 08:30:58] - 73 	 469.6 	 86.4 	 0.1000 	 0.7494 	 0.8101 	 1.3361 	 0.4913 	 0.8182 	 0.7506 	 1.3979 	 0.4734
[2019/12/20 08:40:13] - 74 	 468.5 	 86.4 	 0.1000 	 0.7520 	 0.8078 	 1.3380 	 0.4900 	 0.7225 	 0.7826 	 1.3746 	 0.4799
[2019/12/20 08:49:29] - 75 	 468.4 	 86.4 	 0.1000 	 0.7466 	 0.8101 	 1.3304 	 0.4899 	 0.8138 	 0.7559 	 1.4326 	 0.4586
[2019/12/20 08:58:44] - 76 	 468.7 	 86.4 	 0.1000 	 0.7493 	 0.8070 	 1.3330 	 0.4905 	 0.7818 	 0.7719 	 1.4058 	 0.4712
[2019/12/20 09:08:00] - 77 	 468.6 	 86.2 	 0.1000 	 0.7474 	 0.8092 	 1.3329 	 0.4919 	 0.7640 	 0.7658 	 1.3740 	 0.4852
[2019/12/20 09:17:15] - 78 	 468.5 	 86.3 	 0.1000 	 0.7491 	 0.8081 	 1.3311 	 0.4915 	 0.8068 	 0.7704 	 1.3835 	 0.4817
[2019/12/20 09:26:31] - 79 	 469.4 	 86.3 	 0.1000 	 0.7435 	 0.8111 	 1.3298 	 0.4925 	 0.7622 	 0.7731 	 1.3408 	 0.5016
[2019/12/20 09:35:47] - 80 	 469.7 	 86.4 	 0.1000 	 0.7459 	 0.8066 	 1.3284 	 0.4923 	 0.7981 	 0.7695 	 1.3950 	 0.4798
[2019/12/20 09:45:04] - 81 	 469.4 	 86.3 	 0.1000 	 0.7469 	 0.8104 	 1.3309 	 0.4906 	 0.7835 	 0.7576 	 1.3726 	 0.4854
[2019/12/20 09:54:20] - 82 	 469.2 	 86.2 	 0.1000 	 0.7445 	 0.8117 	 1.3287 	 0.4911 	 0.7533 	 0.7835 	 1.3479 	 0.4948
[2019/12/20 10:03:36] - 83 	 469.7 	 86.5 	 0.1000 	 0.7414 	 0.8107 	 1.3264 	 0.4921 	 0.7753 	 0.7799 	 1.3519 	 0.4982
[2019/12/20 10:12:53] - 84 	 469.7 	 86.5 	 0.1000 	 0.7390 	 0.8141 	 1.3263 	 0.4931 	 0.7617 	 0.7771 	 1.3623 	 0.4892
[2019/12/20 10:22:09] - 85 	 469.1 	 86.3 	 0.1000 	 0.7425 	 0.8110 	 1.3285 	 0.4927 	 0.8337 	 0.7740 	 1.3761 	 0.4858
[2019/12/20 10:31:25] - 86 	 469.2 	 86.7 	 0.1000 	 0.7374 	 0.8123 	 1.3251 	 0.4938 	 0.7548 	 0.7668 	 1.3732 	 0.4799
[2019/12/20 10:40:42] - 87 	 469.6 	 86.5 	 0.1000 	 0.7403 	 0.8130 	 1.3270 	 0.4925 	 0.7541 	 0.7767 	 1.3587 	 0.4876
[2019/12/20 10:49:58] - 88 	 469.5 	 86.3 	 0.1000 	 0.7358 	 0.8125 	 1.3223 	 0.4949 	 0.7700 	 0.7700 	 1.3689 	 0.4870
[2019/12/20 10:59:14] - 89 	 469.4 	 86.4 	 0.1000 	 0.7349 	 0.8125 	 1.3202 	 0.4961 	 0.7855 	 0.7867 	 1.3687 	 0.4867
[2019/12/20 11:08:30] - 90 	 469.3 	 86.4 	 0.1000 	 0.7381 	 0.8127 	 1.3229 	 0.4940 	 0.7527 	 0.7870 	 1.3640 	 0.4864
[2019/12/20 11:17:47] - 91 	 469.6 	 86.4 	 0.1000 	 0.7409 	 0.8110 	 1.3295 	 0.4907 	 0.7874 	 0.7522 	 1.3549 	 0.4917
[2019/12/20 11:27:02] - 92 	 468.7 	 86.4 	 0.1000 	 0.7312 	 0.8152 	 1.3170 	 0.4946 	 0.7474 	 0.7817 	 1.3930 	 0.4767
[2019/12/20 11:36:18] - 93 	 469.4 	 86.4 	 0.1000 	 0.7353 	 0.8148 	 1.3224 	 0.4922 	 0.8149 	 0.7629 	 1.3710 	 0.4845
[2019/12/20 11:45:34] - 94 	 469.1 	 86.5 	 0.1000 	 0.7329 	 0.8147 	 1.3217 	 0.4939 	 0.7847 	 0.7783 	 1.3837 	 0.4871
[2019/12/20 11:54:50] - 95 	 469.1 	 86.3 	 0.1000 	 0.7345 	 0.8123 	 1.3221 	 0.4939 	 0.7867 	 0.7624 	 1.3566 	 0.4938
[2019/12/20 12:04:07] - 96 	 469.9 	 86.4 	 0.1000 	 0.7315 	 0.8163 	 1.3198 	 0.4967 	 0.7878 	 0.7736 	 1.3614 	 0.4852
[2019/12/20 12:13:23] - 97 	 468.6 	 86.3 	 0.1000 	 0.7301 	 0.8187 	 1.3204 	 0.4952 	 0.7310 	 0.7818 	 1.3779 	 0.4788
[2019/12/20 12:22:39] - 98 	 469.6 	 86.4 	 0.1000 	 0.7285 	 0.8152 	 1.3188 	 0.4960 	 0.7765 	 0.7784 	 1.3491 	 0.4885
[2019/12/20 12:31:54] - 99 	 468.6 	 86.4 	 0.0100 	 0.7341 	 0.8139 	 1.3215 	 0.4955 	 0.7993 	 0.7643 	 1.3471 	 0.4965
[2019/12/20 12:41:10] - 100 	 468.6 	 86.4 	 0.0100 	 0.6027 	 0.8532 	 1.0955 	 0.5765 	 0.5936 	 0.8362 	 1.1952 	 0.5497
[2019/12/20 12:50:26] - 101 	 469.8 	 86.3 	 0.0100 	 0.5210 	 0.8747 	 1.0191 	 0.6016 	 0.5321 	 0.8467 	 1.2181 	 0.5363
[2019/12/20 12:59:43] - 102 	 469.7 	 86.3 	 0.0100 	 0.4920 	 0.8810 	 0.9901 	 0.6108 	 0.5509 	 0.8415 	 1.1953 	 0.5457
[2019/12/20 13:08:58] - 103 	 468.7 	 86.4 	 0.0100 	 0.4681 	 0.8888 	 0.9632 	 0.6191 	 0.5301 	 0.8502 	 1.2112 	 0.5420
[2019/12/20 13:18:15] - 104 	 469.3 	 86.5 	 0.0100 	 0.4454 	 0.8975 	 0.9409 	 0.6283 	 0.5215 	 0.8443 	 1.2107 	 0.5387
[2019/12/20 17:59:57] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10/wideresnet_5', half=False, lr_max=0.1, lr_schedule='piecewise', norm='l_inf', pgd_alpha=2, restarts=1, resume=105, seed=0, width_factor=5)
[2019/12/20 18:00:02] - Resuming at epoch 105
[2019/12/20 18:00:02] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2019/12/20 18:09:40] - 105 	 487.3 	 90.5 	 0.0100 	 0.4287 	 0.9031 	 0.9224 	 0.6326 	 0.5334 	 0.8465 	 1.1977 	 0.5500
[2019/12/20 18:19:24] - 106 	 493.2 	 90.8 	 0.0100 	 0.4134 	 0.9069 	 0.9072 	 0.6365 	 0.4953 	 0.8595 	 1.2323 	 0.5439
[2019/12/20 18:29:11] - 107 	 495.6 	 91.1 	 0.0100 	 0.3999 	 0.9110 	 0.8907 	 0.6455 	 0.5028 	 0.8509 	 1.2447 	 0.5355
[2019/12/20 18:38:58] - 108 	 495.9 	 91.0 	 0.0100 	 0.3872 	 0.9153 	 0.8785 	 0.6470 	 0.5096 	 0.8488 	 1.2544 	 0.5372
[2019/12/20 18:48:46] - 109 	 495.7 	 91.0 	 0.0100 	 0.3774 	 0.9184 	 0.8654 	 0.6516 	 0.4931 	 0.8591 	 1.2591 	 0.5309
[2019/12/20 18:58:33] - 110 	 495.7 	 91.2 	 0.0100 	 0.3661 	 0.9213 	 0.8547 	 0.6551 	 0.5244 	 0.8495 	 1.2454 	 0.5365
[2019/12/20 19:08:21] - 111 	 496.3 	 91.0 	 0.0100 	 0.3566 	 0.9248 	 0.8458 	 0.6572 	 0.5157 	 0.8440 	 1.2787 	 0.5349
[2019/12/20 19:18:08] - 112 	 495.5 	 91.1 	 0.0100 	 0.3485 	 0.9288 	 0.8348 	 0.6589 	 0.5252 	 0.8445 	 1.2430 	 0.5439
[2019/12/20 19:27:55] - 113 	 495.6 	 91.1 	 0.0100 	 0.3405 	 0.9297 	 0.8266 	 0.6647 	 0.4778 	 0.8589 	 1.3451 	 0.5242
[2019/12/20 19:37:42] - 114 	 496.0 	 91.0 	 0.0100 	 0.3328 	 0.9314 	 0.8201 	 0.6658 	 0.5176 	 0.8517 	 1.2849 	 0.5304
[2019/12/20 19:47:30] - 115 	 496.0 	 91.1 	 0.0100 	 0.3266 	 0.9349 	 0.8124 	 0.6696 	 0.4871 	 0.8551 	 1.2907 	 0.5353
[2019/12/20 19:57:18] - 116 	 496.9 	 91.0 	 0.0100 	 0.3189 	 0.9362 	 0.8067 	 0.6695 	 0.4903 	 0.8486 	 1.3463 	 0.5250
[2019/12/20 20:07:07] - 117 	 496.7 	 91.2 	 0.0100 	 0.3131 	 0.9381 	 0.7975 	 0.6721 	 0.4734 	 0.8639 	 1.3588 	 0.5099
[2019/12/20 20:16:54] - 118 	 496.2 	 91.0 	 0.0100 	 0.3058 	 0.9412 	 0.7909 	 0.6734 	 0.4785 	 0.8556 	 1.3456 	 0.5240
[2019/12/20 20:26:42] - 119 	 496.4 	 91.1 	 0.0100 	 0.3026 	 0.9433 	 0.7892 	 0.6771 	 0.4982 	 0.8527 	 1.3427 	 0.5196
[2019/12/20 20:36:30] - 120 	 496.0 	 91.2 	 0.0100 	 0.2991 	 0.9428 	 0.7849 	 0.6776 	 0.4924 	 0.8544 	 1.3276 	 0.5234
[2019/12/20 20:46:18] - 121 	 496.8 	 91.2 	 0.0100 	 0.2942 	 0.9443 	 0.7796 	 0.6798 	 0.5076 	 0.8452 	 1.3626 	 0.5172
[2019/12/20 20:56:04] - 122 	 493.8 	 91.1 	 0.0100 	 0.2914 	 0.9449 	 0.7756 	 0.6803 	 0.5141 	 0.8481 	 1.3562 	 0.5233
[2019/12/20 21:05:51] - 123 	 496.1 	 91.0 	 0.0100 	 0.2850 	 0.9471 	 0.7679 	 0.6824 	 0.5074 	 0.8516 	 1.3633 	 0.5181
[2019/12/20 21:15:39] - 124 	 496.4 	 91.1 	 0.0100 	 0.2790 	 0.9498 	 0.7622 	 0.6845 	 0.5112 	 0.8482 	 1.3834 	 0.5165
[2019/12/20 21:25:28] - 125 	 497.2 	 91.1 	 0.0100 	 0.2750 	 0.9493 	 0.7567 	 0.6867 	 0.4839 	 0.8510 	 1.3822 	 0.5173
[2019/12/20 21:35:16] - 126 	 496.0 	 91.1 	 0.0100 	 0.2742 	 0.9498 	 0.7588 	 0.6863 	 0.4970 	 0.8484 	 1.3988 	 0.5121
[2019/12/20 21:45:04] - 127 	 496.4 	 91.1 	 0.0100 	 0.2672 	 0.9512 	 0.7474 	 0.6892 	 0.4884 	 0.8419 	 1.4462 	 0.5064
[2019/12/20 21:54:51] - 128 	 496.4 	 91.1 	 0.0100 	 0.2636 	 0.9536 	 0.7447 	 0.6884 	 0.4950 	 0.8516 	 1.4173 	 0.5040
[2019/12/20 22:04:40] - 129 	 497.1 	 91.1 	 0.0100 	 0.2593 	 0.9541 	 0.7379 	 0.6914 	 0.4965 	 0.8505 	 1.3943 	 0.5172
[2019/12/20 22:14:29] - 130 	 497.0 	 91.3 	 0.0100 	 0.2547 	 0.9554 	 0.7344 	 0.6922 	 0.5089 	 0.8366 	 1.4583 	 0.5109
[2019/12/20 22:24:17] - 131 	 496.9 	 91.3 	 0.0100 	 0.2529 	 0.9552 	 0.7288 	 0.6960 	 0.4846 	 0.8478 	 1.4506 	 0.5103
[2019/12/20 22:34:05] - 132 	 496.5 	 90.9 	 0.0100 	 0.2471 	 0.9592 	 0.7273 	 0.6943 	 0.4948 	 0.8375 	 1.4796 	 0.5014
[2019/12/20 22:43:53] - 133 	 495.6 	 91.2 	 0.0100 	 0.2447 	 0.9584 	 0.7199 	 0.6986 	 0.4727 	 0.8548 	 1.5336 	 0.4939
[2019/12/20 22:53:40] - 134 	 496.1 	 91.0 	 0.0100 	 0.2409 	 0.9599 	 0.7154 	 0.6999 	 0.4945 	 0.8438 	 1.4326 	 0.5120
[2019/12/20 23:03:27] - 135 	 495.7 	 91.1 	 0.0100 	 0.2363 	 0.9599 	 0.7091 	 0.7023 	 0.5206 	 0.8404 	 1.4131 	 0.5050
[2019/12/20 23:13:15] - 136 	 496.0 	 91.2 	 0.0100 	 0.2324 	 0.9621 	 0.7061 	 0.7049 	 0.4899 	 0.8466 	 1.4909 	 0.4976
[2019/12/20 23:23:03] - 137 	 496.3 	 90.9 	 0.0100 	 0.2337 	 0.9620 	 0.7048 	 0.7033 	 0.4926 	 0.8514 	 1.4250 	 0.5152
[2019/12/20 23:32:51] - 138 	 496.7 	 91.2 	 0.0100 	 0.2277 	 0.9625 	 0.7000 	 0.7048 	 0.4973 	 0.8442 	 1.4834 	 0.4938
[2019/12/20 23:42:39] - 139 	 496.3 	 91.1 	 0.0100 	 0.2246 	 0.9636 	 0.6956 	 0.7068 	 0.4799 	 0.8453 	 1.5536 	 0.4887
[2019/12/20 23:52:27] - 140 	 496.7 	 91.0 	 0.0100 	 0.2216 	 0.9645 	 0.6901 	 0.7089 	 0.4892 	 0.8478 	 1.5244 	 0.4961
