[2019/12/19 20:57:09] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10/wideresnet_20', half=False, lr_max=0.1, lr_schedule='piecewise', norm='l_inf', pgd_alpha=2, restarts=1, seed=0, width_factor=20)
[2019/12/19 20:57:15] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2019/12/26 05:25:51] - 120 	 3684.9 	 712.9 	 0.0100 	 0.0674 	 0.9940 	 0.3835 	 0.8396 	 0.4084 	 0.8663 	 1.6728 	 0.5091
[2019/12/26 06:39:19] - 121 	 3687.2 	 713.8 	 0.0100 	 0.0638 	 0.9948 	 0.3762 	 0.8401 	 0.4124 	 0.8651 	 1.8155 	 0.4938
[2019/12/26 07:52:40] - 122 	 3678.9 	 715.1 	 0.0100 	 0.0615 	 0.9950 	 0.3724 	 0.8408 	 0.4148 	 0.8628 	 1.7711 	 0.4833
[2019/12/26 09:06:06] - 123 	 3682.6 	 715.9 	 0.0100 	 0.0579 	 0.9955 	 0.3728 	 0.8422 	 0.4139 	 0.8643 	 1.6500 	 0.5126
[2019/12/26 10:19:37] - 124 	 3687.2 	 715.8 	 0.0100 	 0.0552 	 0.9956 	 0.3625 	 0.8471 	 0.4317 	 0.8571 	 1.7367 	 0.4995
[2019/12/26 11:33:06] - 125 	 3687.0 	 714.7 	 0.0100 	 0.0538 	 0.9959 	 0.3599 	 0.8468 	 0.4125 	 0.8639 	 1.7598 	 0.4964
[2019/12/26 12:46:34] - 126 	 3686.7 	 714.7 	 0.0100 	 0.0512 	 0.9963 	 0.3549 	 0.8504 	 0.4100 	 0.8688 	 1.6841 	 0.4970
[2019/12/26 14:00:03] - 127 	 3688.5 	 713.2 	 0.0100 	 0.0475 	 0.9967 	 0.3435 	 0.8553 	 0.4207 	 0.8642 	 1.7459 	 0.4963
[2019/12/26 15:13:25] - 128 	 3681.4 	 713.6 	 0.0100 	 0.0456 	 0.9966 	 0.3399 	 0.8551 	 0.4282 	 0.8607 	 1.6797 	 0.5007
[2019/12/26 16:26:58] - 129 	 3688.1 	 713.8 	 0.0100 	 0.0449 	 0.9964 	 0.3403 	 0.8536 	 0.4281 	 0.8592 	 1.7685 	 0.4923
[2019/12/26 17:40:31] - 130 	 3690.5 	 715.4 	 0.0100 	 0.0428 	 0.9970 	 0.3320 	 0.8596 	 0.4177 	 0.8626 	 1.7904 	 0.4957
[2019/12/26 18:53:57] - 131 	 3683.9 	 715.4 	 0.0100 	 0.0410 	 0.9973 	 0.3314 	 0.8587 	 0.4198 	 0.8630 	 1.7172 	 0.4982
