[2020/01/09 18:42:39] - Namespace(attack='none', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10_standard/wideresnet_10', half=False, lr_max=0.1, lr_schedule='piecewise', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, width_factor=10)
[2020/01/09 18:42:44] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/09 20:40:36] - 13 	 445.8 	 41.6 	 0.1000 	 0.2516 	 0.9283 	 0.3825 	 0.8710 	 0.4610 	 0.8441 	 0.4610 	 0.8441
[2020/01/09 20:48:45] - 14 	 446.6 	 41.6 	 0.1000 	 0.2455 	 0.9295 	 0.3758 	 0.8734 	 0.4148 	 0.8602 	 0.4148 	 0.8602
[2020/01/09 20:56:55] - 15 	 446.6 	 41.8 	 0.1000 	 0.2313 	 0.9353 	 0.3643 	 0.8760 	 0.4357 	 0.8554 	 0.4357 	 0.8554
[2020/01/09 21:05:05] - 16 	 446.5 	 41.6 	 0.1000 	 0.2275 	 0.9374 	 0.3607 	 0.8779 	 0.4145 	 0.8610 	 0.4145 	 0.8610
[2020/01/09 21:13:15] - 17 	 446.6 	 41.6 	 0.1000 	 0.2126 	 0.9423 	 0.3421 	 0.8839 	 0.4160 	 0.8593 	 0.4160 	 0.8593
[2020/01/09 21:21:25] - 18 	 445.9 	 41.7 	 0.1000 	 0.2081 	 0.9434 	 0.3418 	 0.8852 	 0.4049 	 0.8654 	 0.4049 	 0.8654
[2020/01/09 21:29:37] - 19 	 448.5 	 42.0 	 0.1000 	 0.2054 	 0.9462 	 0.3404 	 0.8836 	 0.4598 	 0.8474 	 0.4598 	 0.8474
[2020/01/09 21:37:49] - 20 	 448.8 	 42.0 	 0.1000 	 0.1971 	 0.9466 	 0.3308 	 0.8877 	 0.4144 	 0.8606 	 0.4144 	 0.8606
[2020/01/09 21:46:02] - 21 	 448.8 	 41.8 	 0.1000 	 0.1960 	 0.9481 	 0.3322 	 0.8869 	 0.3852 	 0.8703 	 0.3852 	 0.8703
[2020/01/09 21:54:13] - 22 	 448.7 	 41.2 	 0.1000 	 0.1935 	 0.9490 	 0.3296 	 0.8889 	 0.4157 	 0.8616 	 0.4157 	 0.8616
[2020/01/09 22:02:23] - 23 	 447.2 	 40.9 	 0.1000 	 0.1853 	 0.9520 	 0.3203 	 0.8921 	 0.4371 	 0.8591 	 0.4371 	 0.8591
[2020/01/09 22:10:35] - 24 	 449.2 	 40.6 	 0.1000 	 0.1828 	 0.9530 	 0.3181 	 0.8926 	 0.3785 	 0.8758 	 0.3785 	 0.8758
[2020/01/09 22:18:46] - 25 	 449.5 	 40.3 	 0.1000 	 0.1760 	 0.9549 	 0.3131 	 0.8941 	 0.4751 	 0.8459 	 0.4751 	 0.8459
[2020/01/09 22:26:59] - 26 	 450.0 	 40.7 	 0.1000 	 0.1731 	 0.9564 	 0.3097 	 0.8963 	 0.3879 	 0.8700 	 0.3879 	 0.8700
[2020/01/09 22:35:12] - 27 	 449.8 	 41.2 	 0.1000 	 0.1725 	 0.9567 	 0.3081 	 0.8959 	 0.5113 	 0.8350 	 0.5113 	 0.8350
[2020/01/09 22:43:24] - 28 	 449.2 	 41.6 	 0.1000 	 0.1668 	 0.9588 	 0.3045 	 0.8967 	 0.3926 	 0.8697 	 0.3926 	 0.8697
[2020/01/09 22:51:38] - 29 	 449.6 	 42.0 	 0.1000 	 0.1693 	 0.9569 	 0.3069 	 0.8966 	 0.3659 	 0.8782 	 0.3659 	 0.8782
[2020/01/09 22:59:50] - 30 	 449.0 	 42.1 	 0.1000 	 0.1650 	 0.9590 	 0.3008 	 0.8984 	 0.3443 	 0.8845 	 0.3443 	 0.8845
[2020/01/09 23:08:03] - 31 	 448.8 	 42.1 	 0.1000 	 0.1610 	 0.9594 	 0.2967 	 0.8982 	 0.3554 	 0.8827 	 0.3554 	 0.8827
[2020/01/09 23:16:15] - 32 	 448.1 	 41.9 	 0.1000 	 0.1599 	 0.9607 	 0.2984 	 0.8984 	 0.4108 	 0.8647 	 0.4108 	 0.8647
[2020/01/09 23:24:27] - 33 	 448.5 	 42.1 	 0.1000 	 0.1545 	 0.9628 	 0.2896 	 0.9025 	 0.3358 	 0.8889 	 0.3358 	 0.8889
[2020/01/09 23:32:39] - 34 	 448.2 	 42.0 	 0.1000 	 0.1567 	 0.9618 	 0.2948 	 0.8991 	 0.4036 	 0.8606 	 0.4036 	 0.8606
[2020/01/09 23:40:52] - 35 	 448.7 	 42.0 	 0.1000 	 0.1563 	 0.9615 	 0.2949 	 0.8984 	 0.3566 	 0.8781 	 0.3566 	 0.8781
[2020/01/09 23:49:04] - 36 	 449.0 	 41.9 	 0.1000 	 0.1548 	 0.9624 	 0.2895 	 0.9021 	 0.3555 	 0.8799 	 0.3555 	 0.8799
[2020/01/09 23:57:16] - 37 	 448.1 	 42.0 	 0.1000 	 0.1529 	 0.9624 	 0.2899 	 0.9021 	 0.4152 	 0.8569 	 0.4152 	 0.8569
[2020/01/10 00:05:29] - 38 	 448.6 	 42.1 	 0.1000 	 0.1523 	 0.9627 	 0.2904 	 0.9018 	 0.3423 	 0.8879 	 0.3423 	 0.8879
[2020/01/10 00:13:40] - 39 	 447.6 	 42.0 	 0.1000 	 0.1517 	 0.9632 	 0.2898 	 0.9010 	 0.3418 	 0.8866 	 0.3418 	 0.8866
[2020/01/10 00:21:52] - 40 	 448.9 	 41.6 	 0.1000 	 0.1450 	 0.9656 	 0.2827 	 0.9030 	 0.3668 	 0.8793 	 0.3668 	 0.8793
[2020/01/10 00:30:04] - 41 	 448.4 	 41.2 	 0.1000 	 0.1470 	 0.9648 	 0.2853 	 0.9028 	 0.3145 	 0.8903 	 0.3145 	 0.8903
[2020/01/10 00:38:15] - 42 	 449.0 	 40.7 	 0.1000 	 0.1446 	 0.9655 	 0.2819 	 0.9051 	 0.3390 	 0.8889 	 0.3390 	 0.8889
[2020/01/10 00:46:26] - 43 	 449.0 	 40.3 	 0.1000 	 0.1454 	 0.9662 	 0.2845 	 0.9033 	 0.3557 	 0.8830 	 0.3557 	 0.8830
[2020/01/10 00:54:37] - 44 	 448.7 	 40.6 	 0.1000 	 0.1442 	 0.9660 	 0.2834 	 0.9041 	 0.4213 	 0.8592 	 0.4213 	 0.8592
[2020/01/10 01:02:47] - 45 	 449.0 	 39.3 	 0.1000 	 0.1431 	 0.9662 	 0.2810 	 0.9032 	 0.4503 	 0.8604 	 0.4503 	 0.8604
[2020/01/10 01:10:58] - 46 	 448.7 	 39.9 	 0.1000 	 0.1404 	 0.9672 	 0.2791 	 0.9050 	 0.4066 	 0.8696 	 0.4066 	 0.8696
[2020/01/10 01:19:08] - 47 	 448.5 	 40.2 	 0.1000 	 0.1408 	 0.9668 	 0.2763 	 0.9070 	 0.3832 	 0.8716 	 0.3832 	 0.8716
[2020/01/10 01:27:19] - 48 	 448.3 	 40.1 	 0.1000 	 0.1399 	 0.9668 	 0.2795 	 0.9048 	 0.5013 	 0.8430 	 0.5013 	 0.8430
[2020/01/10 01:35:28] - 49 	 448.2 	 40.0 	 0.1000 	 0.1332 	 0.9693 	 0.2679 	 0.9086 	 0.3319 	 0.8879 	 0.3319 	 0.8879
[2020/01/10 01:43:38] - 50 	 448.1 	 40.1 	 0.1000 	 0.1393 	 0.9679 	 0.2767 	 0.9062 	 0.3825 	 0.8743 	 0.3825 	 0.8743
[2020/01/10 01:51:48] - 51 	 447.5 	 40.1 	 0.1000 	 0.1384 	 0.9675 	 0.2755 	 0.9070 	 0.3031 	 0.8983 	 0.3031 	 0.8983
[2020/01/10 01:59:58] - 52 	 448.5 	 40.0 	 0.1000 	 0.1349 	 0.9688 	 0.2723 	 0.9084 	 0.3786 	 0.8784 	 0.3786 	 0.8784
[2020/01/10 02:08:08] - 53 	 447.9 	 39.9 	 0.1000 	 0.1332 	 0.9691 	 0.2699 	 0.9085 	 0.3724 	 0.8771 	 0.3724 	 0.8771
[2020/01/10 02:16:17] - 54 	 448.2 	 39.3 	 0.1000 	 0.1338 	 0.9691 	 0.2706 	 0.9089 	 0.3502 	 0.8823 	 0.3502 	 0.8823
[2020/01/10 02:24:26] - 55 	 448.7 	 38.9 	 0.1000 	 0.1331 	 0.9692 	 0.2693 	 0.9087 	 0.4109 	 0.8672 	 0.4109 	 0.8672
[2020/01/10 02:32:35] - 56 	 448.8 	 38.6 	 0.1000 	 0.1353 	 0.9682 	 0.2732 	 0.9063 	 0.3240 	 0.8897 	 0.3240 	 0.8897
[2020/01/10 02:40:45] - 57 	 449.1 	 39.2 	 0.1000 	 0.1335 	 0.9693 	 0.2703 	 0.9065 	 0.3374 	 0.8878 	 0.3374 	 0.8878
[2020/01/10 02:48:55] - 58 	 448.3 	 39.9 	 0.1000 	 0.1352 	 0.9685 	 0.2729 	 0.9075 	 0.3338 	 0.8872 	 0.3338 	 0.8872
[2020/01/10 02:57:05] - 59 	 448.1 	 40.1 	 0.1000 	 0.1312 	 0.9695 	 0.2710 	 0.9061 	 0.3276 	 0.8894 	 0.3276 	 0.8894
[2020/01/10 03:05:14] - 60 	 447.3 	 40.1 	 0.1000 	 0.1340 	 0.9687 	 0.2704 	 0.9087 	 0.5535 	 0.8282 	 0.5535 	 0.8282
[2020/01/10 03:13:24] - 61 	 447.4 	 40.1 	 0.1000 	 0.1317 	 0.9699 	 0.2680 	 0.9107 	 0.3990 	 0.8642 	 0.3990 	 0.8642
[2020/01/10 03:21:34] - 62 	 448.2 	 40.1 	 0.1000 	 0.1262 	 0.9720 	 0.2619 	 0.9112 	 0.3376 	 0.8845 	 0.3376 	 0.8845
[2020/01/10 03:29:44] - 63 	 448.8 	 40.0 	 0.1000 	 0.1296 	 0.9703 	 0.2690 	 0.9088 	 0.4499 	 0.8568 	 0.4499 	 0.8568
[2020/01/10 03:37:55] - 64 	 449.0 	 40.2 	 0.1000 	 0.1270 	 0.9709 	 0.2642 	 0.9101 	 0.4524 	 0.8560 	 0.4524 	 0.8560
[2020/01/10 03:46:06] - 65 	 448.6 	 39.9 	 0.1000 	 0.1353 	 0.9686 	 0.2724 	 0.9079 	 0.3752 	 0.8749 	 0.3752 	 0.8749
[2020/01/10 03:54:16] - 66 	 449.4 	 39.4 	 0.1000 	 0.1252 	 0.9720 	 0.2625 	 0.9117 	 0.3666 	 0.8823 	 0.3666 	 0.8823
[2020/01/10 04:02:27] - 67 	 449.9 	 38.9 	 0.1000 	 0.1249 	 0.9719 	 0.2622 	 0.9117 	 0.3401 	 0.8892 	 0.3401 	 0.8892
[2020/01/10 04:10:37] - 68 	 449.3 	 39.2 	 0.1000 	 0.1331 	 0.9693 	 0.2733 	 0.9070 	 0.3732 	 0.8788 	 0.3732 	 0.8788
[2020/01/10 04:18:48] - 69 	 449.3 	 39.6 	 0.1000 	 0.1244 	 0.9722 	 0.2575 	 0.9134 	 0.3739 	 0.8772 	 0.3739 	 0.8772
[2020/01/10 04:26:59] - 70 	 449.4 	 40.0 	 0.1000 	 0.1290 	 0.9695 	 0.2667 	 0.9094 	 0.3426 	 0.8875 	 0.3426 	 0.8875
[2020/01/10 04:33:07] - 71 	 337.6 	 28.6 	 0.1000 	 0.1276 	 0.9709 	 0.2669 	 0.9098 	 0.3102 	 0.8972 	 0.3102 	 0.8972
[2020/01/10 04:38:29] - 72 	 291.4 	 28.6 	 0.1000 	 0.1301 	 0.9706 	 0.2703 	 0.9081 	 0.3170 	 0.8945 	 0.3170 	 0.8945
[2020/01/10 04:43:50] - 73 	 290.8 	 28.6 	 0.1000 	 0.1277 	 0.9710 	 0.2659 	 0.9094 	 0.3627 	 0.8816 	 0.3627 	 0.8816
[2020/01/10 04:49:12] - 74 	 291.1 	 28.6 	 0.1000 	 0.1292 	 0.9699 	 0.2651 	 0.9097 	 0.4875 	 0.8417 	 0.4875 	 0.8417
[2020/01/10 04:54:33] - 75 	 290.4 	 28.6 	 0.1000 	 0.1259 	 0.9712 	 0.2633 	 0.9118 	 0.4265 	 0.8589 	 0.4265 	 0.8589
[2020/01/10 04:59:52] - 76 	 289.3 	 28.6 	 0.1000 	 0.1253 	 0.9718 	 0.2623 	 0.9121 	 0.4048 	 0.8653 	 0.4048 	 0.8653
[2020/01/10 05:05:14] - 77 	 291.1 	 28.6 	 0.1000 	 0.1296 	 0.9700 	 0.2674 	 0.9089 	 0.3541 	 0.8812 	 0.3541 	 0.8812
[2020/01/10 05:10:34] - 78 	 289.9 	 28.6 	 0.1000 	 0.1261 	 0.9724 	 0.2644 	 0.9118 	 0.3798 	 0.8738 	 0.3798 	 0.8738
[2020/01/10 05:15:55] - 79 	 290.6 	 28.6 	 0.1000 	 0.1265 	 0.9713 	 0.2667 	 0.9090 	 0.3598 	 0.8818 	 0.3598 	 0.8818
[2020/01/10 05:21:15] - 80 	 289.8 	 28.6 	 0.1000 	 0.1263 	 0.9720 	 0.2664 	 0.9103 	 0.3461 	 0.8880 	 0.3461 	 0.8880
[2020/01/10 05:26:37] - 81 	 291.2 	 28.6 	 0.1000 	 0.1250 	 0.9719 	 0.2601 	 0.9111 	 0.3635 	 0.8751 	 0.3635 	 0.8751
[2020/01/10 05:31:59] - 82 	 291.5 	 28.6 	 0.1000 	 0.1266 	 0.9716 	 0.2635 	 0.9124 	 0.3465 	 0.8904 	 0.3465 	 0.8904
[2020/01/10 05:37:20] - 83 	 290.6 	 28.6 	 0.1000 	 0.1251 	 0.9712 	 0.2631 	 0.9103 	 0.3588 	 0.8836 	 0.3588 	 0.8836
[2020/01/10 05:42:40] - 84 	 290.0 	 28.6 	 0.1000 	 0.1256 	 0.9717 	 0.2615 	 0.9124 	 0.3652 	 0.8843 	 0.3652 	 0.8843
[2020/01/10 05:48:00] - 85 	 290.0 	 28.6 	 0.1000 	 0.1257 	 0.9719 	 0.2641 	 0.9104 	 0.3052 	 0.8988 	 0.3052 	 0.8988
[2020/01/10 05:53:22] - 86 	 291.2 	 28.6 	 0.1000 	 0.1228 	 0.9725 	 0.2578 	 0.9132 	 0.3409 	 0.8871 	 0.3409 	 0.8871
[2020/01/10 05:58:42] - 87 	 289.6 	 28.6 	 0.1000 	 0.1203 	 0.9731 	 0.2593 	 0.9113 	 0.3556 	 0.8829 	 0.3556 	 0.8829
[2020/01/10 06:04:03] - 88 	 291.0 	 28.6 	 0.1000 	 0.1227 	 0.9721 	 0.2620 	 0.9108 	 0.3687 	 0.8774 	 0.3687 	 0.8774
[2020/01/10 06:09:24] - 89 	 290.8 	 28.6 	 0.1000 	 0.1196 	 0.9738 	 0.2555 	 0.9127 	 0.3683 	 0.8821 	 0.3683 	 0.8821
[2020/01/10 06:14:45] - 90 	 290.4 	 28.6 	 0.1000 	 0.1293 	 0.9703 	 0.2696 	 0.9079 	 0.4542 	 0.8534 	 0.4542 	 0.8534
[2020/01/10 06:20:07] - 91 	 291.7 	 28.6 	 0.1000 	 0.1249 	 0.9719 	 0.2597 	 0.9123 	 0.2983 	 0.9031 	 0.2983 	 0.9031
[2020/01/10 06:25:28] - 92 	 290.5 	 28.6 	 0.1000 	 0.1231 	 0.9725 	 0.2613 	 0.9131 	 0.3188 	 0.8966 	 0.3188 	 0.8966
[2020/01/10 06:30:49] - 93 	 290.8 	 28.6 	 0.1000 	 0.1231 	 0.9720 	 0.2607 	 0.9122 	 0.4355 	 0.8625 	 0.4355 	 0.8625
[2020/01/10 06:36:09] - 94 	 290.0 	 28.6 	 0.1000 	 0.1225 	 0.9728 	 0.2609 	 0.9113 	 0.3420 	 0.8877 	 0.3420 	 0.8877
[2020/01/10 06:41:32] - 95 	 291.6 	 28.7 	 0.1000 	 0.1232 	 0.9723 	 0.2609 	 0.9120 	 0.3604 	 0.8722 	 0.3604 	 0.8722
[2020/01/10 06:46:52] - 96 	 289.7 	 28.6 	 0.1000 	 0.1222 	 0.9725 	 0.2581 	 0.9135 	 0.3969 	 0.8709 	 0.3969 	 0.8709
[2020/01/10 06:52:13] - 97 	 291.1 	 28.6 	 0.1000 	 0.1201 	 0.9734 	 0.2568 	 0.9129 	 0.3076 	 0.8967 	 0.3076 	 0.8967
[2020/01/10 06:57:33] - 98 	 289.7 	 28.5 	 0.1000 	 0.1225 	 0.9730 	 0.2586 	 0.9122 	 0.3446 	 0.8837 	 0.3446 	 0.8837
[2020/01/10 07:02:54] - 99 	 291.0 	 28.6 	 0.0100 	 0.1242 	 0.9715 	 0.2623 	 0.9111 	 0.3044 	 0.9003 	 0.3044 	 0.9003
[2020/01/10 07:08:17] - 100 	 291.6 	 28.7 	 0.0100 	 0.1082 	 0.9656 	 0.1192 	 0.9608 	 0.1655 	 0.9468 	 0.1655 	 0.9468
[2020/01/10 07:13:37] - 101 	 290.4 	 28.6 	 0.0100 	 0.0624 	 0.9814 	 0.0716 	 0.9771 	 0.1569 	 0.9510 	 0.1569 	 0.9510
[2020/01/10 07:18:58] - 102 	 290.4 	 28.6 	 0.0100 	 0.0478 	 0.9865 	 0.0570 	 0.9820 	 0.1595 	 0.9496 	 0.1595 	 0.9496
[2020/01/10 07:24:19] - 103 	 290.4 	 28.5 	 0.0100 	 0.0379 	 0.9899 	 0.0471 	 0.9846 	 0.1575 	 0.9525 	 0.1575 	 0.9525
[2020/01/10 07:29:41] - 104 	 291.5 	 28.6 	 0.0100 	 0.0308 	 0.9925 	 0.0401 	 0.9880 	 0.1605 	 0.9536 	 0.1605 	 0.9536
[2020/01/10 07:35:01] - 105 	 290.0 	 28.6 	 0.0100 	 0.0259 	 0.9945 	 0.0352 	 0.9891 	 0.1610 	 0.9533 	 0.1610 	 0.9533
[2020/01/10 07:40:21] - 106 	 289.6 	 28.6 	 0.0100 	 0.0216 	 0.9957 	 0.0311 	 0.9907 	 0.1707 	 0.9526 	 0.1707 	 0.9526
[2020/01/10 07:45:43] - 107 	 291.3 	 28.6 	 0.0100 	 0.0199 	 0.9961 	 0.0296 	 0.9915 	 0.1727 	 0.9531 	 0.1727 	 0.9531
[2020/01/10 07:51:04] - 108 	 290.9 	 28.6 	 0.0100 	 0.0157 	 0.9977 	 0.0247 	 0.9930 	 0.1615 	 0.9546 	 0.1615 	 0.9546
[2020/01/10 07:56:25] - 109 	 290.4 	 28.7 	 0.0100 	 0.0128 	 0.9986 	 0.0211 	 0.9941 	 0.1747 	 0.9543 	 0.1747 	 0.9543
[2020/01/10 08:01:46] - 110 	 290.5 	 28.6 	 0.0100 	 0.0116 	 0.9987 	 0.0207 	 0.9944 	 0.1794 	 0.9516 	 0.1794 	 0.9516
[2020/01/10 08:07:08] - 111 	 291.7 	 28.6 	 0.0100 	 0.0102 	 0.9992 	 0.0191 	 0.9948 	 0.1787 	 0.9518 	 0.1787 	 0.9518
[2020/01/10 08:12:28] - 112 	 289.7 	 28.6 	 0.0100 	 0.0089 	 0.9993 	 0.0169 	 0.9957 	 0.1822 	 0.9528 	 0.1822 	 0.9528
[2020/01/10 08:17:49] - 113 	 290.6 	 28.7 	 0.0100 	 0.0090 	 0.9993 	 0.0185 	 0.9946 	 0.1867 	 0.9525 	 0.1867 	 0.9525
[2020/01/10 08:23:10] - 114 	 290.4 	 28.6 	 0.0100 	 0.0090 	 0.9992 	 0.0186 	 0.9949 	 0.1836 	 0.9537 	 0.1836 	 0.9537
[2020/01/10 08:28:31] - 115 	 290.5 	 28.5 	 0.0100 	 0.0082 	 0.9995 	 0.0183 	 0.9948 	 0.1822 	 0.9500 	 0.1822 	 0.9500
[2020/01/10 08:33:51] - 116 	 290.3 	 28.6 	 0.0100 	 0.0079 	 0.9995 	 0.0179 	 0.9951 	 0.1873 	 0.9512 	 0.1873 	 0.9512
[2020/01/10 08:39:12] - 117 	 290.9 	 28.6 	 0.0100 	 0.0078 	 0.9995 	 0.0179 	 0.9949 	 0.1892 	 0.9515 	 0.1892 	 0.9515
[2020/01/10 08:44:28] - 118 	 284.9 	 28.6 	 0.0100 	 0.0077 	 0.9996 	 0.0182 	 0.9948 	 0.1823 	 0.9507 	 0.1823 	 0.9507
[2020/01/10 08:49:42] - 119 	 283.6 	 28.6 	 0.0100 	 0.0070 	 0.9997 	 0.0171 	 0.9952 	 0.1982 	 0.9492 	 0.1982 	 0.9492
[2020/01/10 08:54:57] - 120 	 284.9 	 28.6 	 0.0100 	 0.0083 	 0.9994 	 0.0213 	 0.9941 	 0.1835 	 0.9524 	 0.1835 	 0.9524
[2020/01/10 09:00:12] - 121 	 284.4 	 28.7 	 0.0100 	 0.0074 	 0.9996 	 0.0185 	 0.9949 	 0.2007 	 0.9475 	 0.2007 	 0.9475
[2020/01/10 09:05:27] - 122 	 284.6 	 28.6 	 0.0100 	 0.0075 	 0.9996 	 0.0199 	 0.9944 	 0.1938 	 0.9479 	 0.1938 	 0.9479
[2020/01/10 09:10:40] - 123 	 282.5 	 28.6 	 0.0100 	 0.0090 	 0.9995 	 0.0251 	 0.9926 	 0.1875 	 0.9479 	 0.1875 	 0.9479
[2020/01/10 09:15:54] - 124 	 283.9 	 28.6 	 0.0100 	 0.0076 	 0.9997 	 0.0211 	 0.9936 	 0.1799 	 0.9529 	 0.1799 	 0.9529
[2020/01/10 09:21:07] - 125 	 282.2 	 28.7 	 0.0100 	 0.0078 	 0.9997 	 0.0220 	 0.9939 	 0.1910 	 0.9515 	 0.1910 	 0.9515
[2020/01/10 09:26:22] - 126 	 284.2 	 28.7 	 0.0100 	 0.0077 	 0.9996 	 0.0221 	 0.9937 	 0.1802 	 0.9531 	 0.1802 	 0.9531
[2020/01/10 09:31:36] - 127 	 284.3 	 28.6 	 0.0100 	 0.0075 	 0.9997 	 0.0216 	 0.9936 	 0.1949 	 0.9477 	 0.1949 	 0.9477
[2020/01/10 09:36:50] - 128 	 283.5 	 28.6 	 0.0100 	 0.0077 	 0.9997 	 0.0226 	 0.9935 	 0.1960 	 0.9481 	 0.1960 	 0.9481
[2020/01/10 09:42:05] - 129 	 283.9 	 28.6 	 0.0100 	 0.0079 	 0.9996 	 0.0232 	 0.9933 	 0.2025 	 0.9472 	 0.2025 	 0.9472
[2020/01/10 09:47:19] - 130 	 283.7 	 28.7 	 0.0100 	 0.0078 	 0.9996 	 0.0243 	 0.9929 	 0.2180 	 0.9403 	 0.2180 	 0.9403
[2020/01/10 09:52:34] - 131 	 284.6 	 28.6 	 0.0100 	 0.0086 	 0.9994 	 0.0269 	 0.9920 	 0.2065 	 0.9473 	 0.2065 	 0.9473
[2020/01/10 09:57:48] - 132 	 283.9 	 28.6 	 0.0100 	 0.0096 	 0.9995 	 0.0314 	 0.9902 	 0.2108 	 0.9423 	 0.2108 	 0.9423
[2020/01/10 10:03:01] - 133 	 282.2 	 28.7 	 0.0100 	 0.0094 	 0.9996 	 0.0299 	 0.9910 	 0.2180 	 0.9404 	 0.2180 	 0.9404
[2020/01/10 10:08:14] - 134 	 283.0 	 28.7 	 0.0100 	 0.0102 	 0.9994 	 0.0325 	 0.9901 	 0.1909 	 0.9499 	 0.1909 	 0.9499
[2020/01/10 10:13:29] - 135 	 284.8 	 28.6 	 0.0100 	 0.0092 	 0.9995 	 0.0280 	 0.9919 	 0.2314 	 0.9373 	 0.2314 	 0.9373
[2020/01/10 10:18:43] - 136 	 283.3 	 28.7 	 0.0100 	 0.0097 	 0.9994 	 0.0301 	 0.9912 	 0.2165 	 0.9454 	 0.2165 	 0.9454
[2020/01/10 10:23:57] - 137 	 283.1 	 28.6 	 0.0100 	 0.0099 	 0.9994 	 0.0349 	 0.9897 	 0.2181 	 0.9424 	 0.2181 	 0.9424
[2020/01/10 10:29:09] - 138 	 282.0 	 28.7 	 0.0100 	 0.0101 	 0.9993 	 0.0337 	 0.9895 	 0.1956 	 0.9471 	 0.1956 	 0.9471
[2020/01/10 10:34:22] - 139 	 282.8 	 28.6 	 0.0100 	 0.0106 	 0.9993 	 0.0351 	 0.9892 	 0.2226 	 0.9414 	 0.2226 	 0.9414
[2020/01/10 10:39:36] - 140 	 283.2 	 28.6 	 0.0100 	 0.0094 	 0.9995 	 0.0313 	 0.9907 	 0.1938 	 0.9461 	 0.1938 	 0.9461
