[2019/12/19 21:11:16] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10/wideresnet_6', half=False, lr_max=0.1, lr_schedule='piecewise', norm='l_inf', pgd_alpha=2, restarts=1, seed=0, width_factor=6)
[2019/12/19 21:11:27] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2019/12/19 23:50:50] - 10 	 733.9 	 135.4 	 0.1000 	 1.0600 	 0.6801 	 1.5651 	 0.4092 	 1.0314 	 0.6655 	 1.5384 	 0.4183
[2019/12/20 00:05:24] - 11 	 738.2 	 135.1 	 0.1000 	 1.0383 	 0.6923 	 1.5513 	 0.4095 	 1.0325 	 0.6755 	 1.5043 	 0.4331
[2019/12/20 00:19:52] - 12 	 733.4 	 134.4 	 0.1000 	 1.0128 	 0.6999 	 1.5324 	 0.4219 	 1.0108 	 0.6723 	 1.5144 	 0.4325
[2019/12/20 00:34:20] - 13 	 733.0 	 134.3 	 0.1000 	 0.9962 	 0.7075 	 1.5185 	 0.4267 	 1.0039 	 0.7012 	 1.4704 	 0.4463
[2019/12/20 00:48:51] - 14 	 735.5 	 135.0 	 0.1000 	 0.9743 	 0.7167 	 1.5049 	 0.4299 	 0.9427 	 0.6887 	 1.4769 	 0.4459
[2019/12/20 01:03:21] - 15 	 735.4 	 133.8 	 0.1000 	 0.9572 	 0.7234 	 1.4910 	 0.4362 	 0.9507 	 0.7194 	 1.4706 	 0.4482
[2019/12/20 01:17:51] - 16 	 735.5 	 134.1 	 0.1000 	 0.9452 	 0.7295 	 1.4829 	 0.4386 	 0.9579 	 0.7050 	 1.4710 	 0.4516
[2019/12/20 01:32:23] - 17 	 735.3 	 135.3 	 0.1000 	 0.9298 	 0.7359 	 1.4705 	 0.4425 	 0.9029 	 0.7227 	 1.4472 	 0.4583
[2019/12/20 01:46:55] - 18 	 737.4 	 134.4 	 0.1000 	 0.9200 	 0.7389 	 1.4635 	 0.4460 	 0.9365 	 0.7274 	 1.4595 	 0.4537
[2019/12/20 02:01:25] - 19 	 734.5 	 134.3 	 0.1000 	 0.9075 	 0.7456 	 1.4534 	 0.4476 	 0.9017 	 0.7345 	 1.4180 	 0.4681
[2019/12/20 02:15:56] - 20 	 736.1 	 134.6 	 0.1000 	 0.8896 	 0.7519 	 1.4403 	 0.4543 	 0.9198 	 0.7215 	 1.4714 	 0.4501
[2019/12/20 02:30:28] - 21 	 736.5 	 134.2 	 0.1000 	 0.8850 	 0.7535 	 1.4359 	 0.4528 	 0.8879 	 0.7193 	 1.4208 	 0.4641
[2019/12/20 02:45:00] - 22 	 736.1 	 135.9 	 0.1000 	 0.8761 	 0.7574 	 1.4317 	 0.4575 	 0.8958 	 0.7233 	 1.4107 	 0.4707
[2019/12/20 02:59:31] - 23 	 734.6 	 135.1 	 0.1000 	 0.8705 	 0.7595 	 1.4252 	 0.4582 	 0.9010 	 0.7206 	 1.4080 	 0.4767
[2019/12/20 03:14:03] - 24 	 737.3 	 134.2 	 0.1000 	 0.8581 	 0.7644 	 1.4161 	 0.4620 	 0.8565 	 0.7408 	 1.4499 	 0.4525
[2019/12/20 03:28:33] - 25 	 735.0 	 134.1 	 0.1000 	 0.8530 	 0.7663 	 1.4128 	 0.4611 	 0.8673 	 0.7323 	 1.4100 	 0.4723
[2019/12/20 03:43:03] - 26 	 735.3 	 134.0 	 0.1000 	 0.8455 	 0.7697 	 1.4063 	 0.4640 	 0.9029 	 0.7238 	 1.4320 	 0.4585
[2019/12/20 03:57:33] - 27 	 735.3 	 134.7 	 0.1000 	 0.8409 	 0.7715 	 1.4040 	 0.4670 	 0.8724 	 0.7082 	 1.4349 	 0.4641
[2019/12/20 04:12:05] - 28 	 735.9 	 135.0 	 0.1000 	 0.8301 	 0.7756 	 1.3955 	 0.4700 	 0.8295 	 0.7330 	 1.4190 	 0.4653
[2019/12/20 04:26:34] - 29 	 734.0 	 134.1 	 0.1000 	 0.8272 	 0.7761 	 1.3918 	 0.4712 	 0.8714 	 0.7424 	 1.3893 	 0.4838
[2019/12/20 04:41:05] - 30 	 737.2 	 133.4 	 0.1000 	 0.8226 	 0.7767 	 1.3887 	 0.4705 	 0.8800 	 0.7438 	 1.4233 	 0.4591
[2019/12/20 04:55:37] - 31 	 736.0 	 135.2 	 0.1000 	 0.8159 	 0.7813 	 1.3861 	 0.4749 	 0.8489 	 0.7319 	 1.3961 	 0.4751
[2019/12/20 05:10:08] - 32 	 735.5 	 134.4 	 0.1000 	 0.8122 	 0.7810 	 1.3805 	 0.4748 	 0.8547 	 0.7460 	 1.4129 	 0.4702
[2019/12/20 05:24:36] - 33 	 732.6 	 135.0 	 0.1000 	 0.8121 	 0.7828 	 1.3812 	 0.4756 	 0.8346 	 0.7610 	 1.3935 	 0.4802
[2019/12/20 05:39:07] - 34 	 735.4 	 134.5 	 0.1000 	 0.8002 	 0.7871 	 1.3748 	 0.4765 	 0.8012 	 0.7829 	 1.3675 	 0.4893
[2019/12/20 05:53:37] - 35 	 734.4 	 135.4 	 0.1000 	 0.8010 	 0.7891 	 1.3740 	 0.4772 	 0.8077 	 0.7633 	 1.3702 	 0.4882
[2019/12/20 06:08:06] - 36 	 734.1 	 134.3 	 0.1000 	 0.7951 	 0.7888 	 1.3670 	 0.4788 	 0.8112 	 0.7552 	 1.4063 	 0.4743
[2019/12/20 06:22:36] - 37 	 732.9 	 135.8 	 0.1000 	 0.7918 	 0.7904 	 1.3659 	 0.4806 	 0.8336 	 0.7517 	 1.3862 	 0.4828
[2019/12/20 06:37:03] - 38 	 732.4 	 134.7 	 0.1000 	 0.7865 	 0.7926 	 1.3611 	 0.4831 	 0.8639 	 0.7271 	 1.4269 	 0.4649
[2019/12/20 06:51:33] - 39 	 734.1 	 135.3 	 0.1000 	 0.7837 	 0.7944 	 1.3609 	 0.4806 	 0.8634 	 0.7221 	 1.3951 	 0.4775
[2019/12/20 07:05:59] - 40 	 731.0 	 134.3 	 0.1000 	 0.7831 	 0.7967 	 1.3600 	 0.4795 	 0.8217 	 0.7569 	 1.3938 	 0.4780
[2019/12/20 07:20:30] - 41 	 735.7 	 134.4 	 0.1000 	 0.7773 	 0.7977 	 1.3558 	 0.4836 	 0.8206 	 0.7563 	 1.3984 	 0.4820
[2019/12/20 07:34:59] - 42 	 734.2 	 133.8 	 0.1000 	 0.7766 	 0.7970 	 1.3554 	 0.4834 	 0.8067 	 0.7662 	 1.3766 	 0.4835
[2019/12/20 07:49:26] - 43 	 731.7 	 134.5 	 0.1000 	 0.7725 	 0.7995 	 1.3481 	 0.4860 	 0.7846 	 0.7685 	 1.3725 	 0.4803
[2019/12/20 08:03:52] - 44 	 731.1 	 134.6 	 0.1000 	 0.7689 	 0.7999 	 1.3486 	 0.4853 	 0.8276 	 0.7693 	 1.3828 	 0.4769
[2019/12/20 08:18:20] - 45 	 732.7 	 134.9 	 0.1000 	 0.7678 	 0.8013 	 1.3489 	 0.4852 	 0.8128 	 0.7739 	 1.3819 	 0.4853
[2019/12/20 08:32:49] - 46 	 734.8 	 133.5 	 0.1000 	 0.7643 	 0.8015 	 1.3438 	 0.4880 	 0.7982 	 0.7551 	 1.4340 	 0.4699
[2019/12/20 08:47:17] - 47 	 733.0 	 134.1 	 0.1000 	 0.7676 	 0.8030 	 1.3471 	 0.4844 	 0.7484 	 0.7864 	 1.3531 	 0.4868
[2019/12/20 09:01:47] - 48 	 734.6 	 135.1 	 0.1000 	 0.7612 	 0.8034 	 1.3427 	 0.4853 	 0.7977 	 0.7601 	 1.3745 	 0.4813
[2019/12/20 09:16:15] - 49 	 733.5 	 133.6 	 0.1000 	 0.7552 	 0.8056 	 1.3383 	 0.4887 	 0.7925 	 0.7609 	 1.3778 	 0.4838
[2019/12/20 09:30:42] - 50 	 732.8 	 133.4 	 0.1000 	 0.7505 	 0.8093 	 1.3333 	 0.4897 	 0.7973 	 0.7508 	 1.3805 	 0.4737
[2019/12/20 09:45:13] - 51 	 735.0 	 135.1 	 0.1000 	 0.7537 	 0.8078 	 1.3375 	 0.4895 	 0.8135 	 0.7631 	 1.3801 	 0.4839
[2019/12/20 09:59:46] - 52 	 736.8 	 135.2 	 0.1000 	 0.7534 	 0.8057 	 1.3346 	 0.4893 	 0.7638 	 0.7815 	 1.3882 	 0.4793
[2019/12/20 10:14:14] - 53 	 733.0 	 134.4 	 0.1000 	 0.7469 	 0.8124 	 1.3289 	 0.4904 	 0.8033 	 0.7580 	 1.3884 	 0.4792
[2019/12/20 10:28:45] - 54 	 735.8 	 134.2 	 0.1000 	 0.7469 	 0.8123 	 1.3328 	 0.4890 	 0.7958 	 0.7663 	 1.3693 	 0.4877
[2019/12/20 10:43:14] - 55 	 735.2 	 133.4 	 0.1000 	 0.7479 	 0.8090 	 1.3308 	 0.4927 	 0.7675 	 0.7731 	 1.3704 	 0.4766
[2019/12/20 10:57:44] - 56 	 734.5 	 135.1 	 0.1000 	 0.7451 	 0.8101 	 1.3292 	 0.4923 	 0.7798 	 0.7638 	 1.3640 	 0.4910
[2019/12/20 11:12:14] - 57 	 734.9 	 134.4 	 0.1000 	 0.7428 	 0.8089 	 1.3280 	 0.4904 	 0.8245 	 0.7739 	 1.3649 	 0.4901
[2019/12/20 11:26:44] - 58 	 735.2 	 134.2 	 0.1000 	 0.7431 	 0.8108 	 1.3302 	 0.4921 	 0.7966 	 0.7453 	 1.3754 	 0.4838
[2019/12/20 11:41:14] - 59 	 733.4 	 135.3 	 0.1000 	 0.7356 	 0.8137 	 1.3217 	 0.4948 	 0.8292 	 0.7526 	 1.3850 	 0.4849
[2019/12/20 11:55:43] - 60 	 734.2 	 134.7 	 0.1000 	 0.7374 	 0.8132 	 1.3225 	 0.4921 	 0.7723 	 0.7883 	 1.3345 	 0.4989
[2019/12/20 12:10:12] - 61 	 732.8 	 134.6 	 0.1000 	 0.7346 	 0.8130 	 1.3221 	 0.4962 	 0.8248 	 0.7613 	 1.3811 	 0.4746
[2019/12/20 12:29:48] - 62 	 1042.6 	 133.2 	 0.1000 	 0.7366 	 0.8122 	 1.3216 	 0.4965 	 0.7828 	 0.7656 	 1.4079 	 0.4713
[2019/12/20 12:44:14] - 63 	 731.3 	 133.9 	 0.1000 	 0.7357 	 0.8145 	 1.3229 	 0.4940 	 0.7739 	 0.7832 	 1.3748 	 0.4812
[2019/12/20 12:58:40] - 64 	 732.0 	 133.4 	 0.1000 	 0.7292 	 0.8175 	 1.3174 	 0.4950 	 0.8464 	 0.7517 	 1.4019 	 0.4767
[2019/12/20 13:13:07] - 65 	 731.8 	 134.3 	 0.1000 	 0.7272 	 0.8155 	 1.3133 	 0.4978 	 0.7747 	 0.7761 	 1.3550 	 0.4868
[2019/12/20 18:01:13] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10/wideresnet_6', half=False, lr_max=0.1, lr_schedule='piecewise', norm='l_inf', pgd_alpha=2, restarts=1, resume=66, seed=0, width_factor=6)
[2019/12/20 18:01:19] - Resuming at epoch 66
[2019/12/20 18:01:19] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2019/12/20 18:12:10] - 66 	 549.5 	 101.4 	 0.1000 	 0.7248 	 0.8188 	 1.3146 	 0.4959 	 0.7832 	 0.7530 	 1.3941 	 0.4710
[2019/12/20 18:23:05] - 67 	 553.6 	 101.7 	 0.1000 	 0.7277 	 0.8175 	 1.3157 	 0.4960 	 0.7722 	 0.7812 	 1.3654 	 0.4848
[2019/12/20 18:34:02] - 68 	 554.4 	 101.8 	 0.1000 	 0.7263 	 0.8178 	 1.3160 	 0.4965 	 0.7765 	 0.7746 	 1.3713 	 0.4878
[2019/12/20 18:44:59] - 69 	 554.4 	 101.7 	 0.1000 	 0.7249 	 0.8177 	 1.3121 	 0.4991 	 0.7821 	 0.7653 	 1.3765 	 0.4815
[2019/12/20 18:55:56] - 70 	 554.1 	 101.8 	 0.1000 	 0.7225 	 0.8189 	 1.3113 	 0.4969 	 0.7991 	 0.7700 	 1.3810 	 0.4870
[2019/12/20 19:06:53] - 71 	 554.6 	 101.8 	 0.1000 	 0.7200 	 0.8198 	 1.3107 	 0.5000 	 0.7862 	 0.7659 	 1.3645 	 0.4855
[2019/12/20 19:17:50] - 72 	 554.5 	 101.7 	 0.1000 	 0.7254 	 0.8197 	 1.3141 	 0.4966 	 0.7979 	 0.7473 	 1.4205 	 0.4748
[2019/12/20 19:28:47] - 73 	 554.8 	 101.8 	 0.1000 	 0.7233 	 0.8193 	 1.3103 	 0.4976 	 0.7748 	 0.7770 	 1.3759 	 0.4831
[2019/12/20 19:39:44] - 74 	 554.7 	 101.8 	 0.1000 	 0.7151 	 0.8211 	 1.3050 	 0.5009 	 0.7831 	 0.7719 	 1.3735 	 0.4837
[2019/12/20 19:50:41] - 75 	 554.3 	 101.8 	 0.1000 	 0.7212 	 0.8186 	 1.3104 	 0.4989 	 0.7641 	 0.7590 	 1.3824 	 0.4686
[2019/12/20 20:01:38] - 76 	 554.7 	 101.9 	 0.1000 	 0.7167 	 0.8218 	 1.3075 	 0.4991 	 0.7405 	 0.7761 	 1.3454 	 0.4881
[2019/12/20 20:12:35] - 77 	 554.6 	 101.8 	 0.1000 	 0.7143 	 0.8233 	 1.3052 	 0.4988 	 0.7812 	 0.7696 	 1.3642 	 0.4883
[2019/12/20 20:23:32] - 78 	 555.0 	 101.7 	 0.1000 	 0.7147 	 0.8221 	 1.3065 	 0.4991 	 0.7958 	 0.7639 	 1.3899 	 0.4827
[2019/12/20 20:34:29] - 79 	 554.6 	 101.8 	 0.1000 	 0.7145 	 0.8224 	 1.3050 	 0.4997 	 0.8046 	 0.7670 	 1.3439 	 0.4926
[2019/12/20 20:45:26] - 80 	 554.5 	 101.9 	 0.1000 	 0.7114 	 0.8238 	 1.3033 	 0.4997 	 0.7536 	 0.7700 	 1.3707 	 0.4911
[2019/12/20 20:56:24] - 81 	 555.0 	 101.9 	 0.1000 	 0.7080 	 0.8259 	 1.3004 	 0.5022 	 0.7576 	 0.7860 	 1.3486 	 0.4928
[2019/12/20 21:07:21] - 82 	 554.8 	 101.8 	 0.1000 	 0.7143 	 0.8203 	 1.3057 	 0.5000 	 0.7597 	 0.7753 	 1.3809 	 0.4793
[2019/12/20 21:18:18] - 83 	 554.4 	 101.8 	 0.1000 	 0.7112 	 0.8229 	 1.3036 	 0.5005 	 0.7255 	 0.7941 	 1.3537 	 0.4925
[2019/12/20 21:29:15] - 84 	 554.4 	 101.8 	 0.1000 	 0.7130 	 0.8236 	 1.3036 	 0.4996 	 0.7799 	 0.7892 	 1.3780 	 0.4844
[2019/12/20 21:40:12] - 85 	 554.6 	 101.8 	 0.1000 	 0.7103 	 0.8247 	 1.3005 	 0.5025 	 0.7526 	 0.7886 	 1.3461 	 0.4901
[2019/12/20 21:51:09] - 86 	 554.7 	 101.8 	 0.1000 	 0.7073 	 0.8250 	 1.3020 	 0.5026 	 0.7777 	 0.7764 	 1.3784 	 0.4873
[2019/12/20 22:02:07] - 87 	 554.8 	 101.9 	 0.1000 	 0.7081 	 0.8230 	 1.2980 	 0.5012 	 0.7805 	 0.7664 	 1.3496 	 0.4949
[2019/12/20 22:13:04] - 88 	 554.9 	 101.8 	 0.1000 	 0.7072 	 0.8261 	 1.3033 	 0.5016 	 0.7830 	 0.7703 	 1.3631 	 0.4868
[2019/12/20 22:24:01] - 89 	 555.0 	 101.8 	 0.1000 	 0.7081 	 0.8255 	 1.2985 	 0.5017 	 0.7793 	 0.7607 	 1.3678 	 0.4882
[2019/12/20 22:34:59] - 90 	 555.1 	 101.8 	 0.1000 	 0.7034 	 0.8278 	 1.2991 	 0.5013 	 0.7651 	 0.7766 	 1.3901 	 0.4728
[2019/12/20 22:45:56] - 91 	 554.4 	 101.7 	 0.1000 	 0.7058 	 0.8241 	 1.2987 	 0.5003 	 0.7608 	 0.7722 	 1.3545 	 0.4923
[2019/12/20 22:56:53] - 92 	 554.7 	 101.8 	 0.1000 	 0.7055 	 0.8258 	 1.2970 	 0.5003 	 0.8090 	 0.7632 	 1.3850 	 0.4783
[2019/12/20 23:07:50] - 93 	 554.6 	 101.9 	 0.1000 	 0.7031 	 0.8257 	 1.2980 	 0.5012 	 0.7948 	 0.7448 	 1.3865 	 0.4780
[2019/12/20 23:18:47] - 94 	 554.9 	 101.9 	 0.1000 	 0.7022 	 0.8268 	 1.2957 	 0.5021 	 0.7351 	 0.7767 	 1.3565 	 0.4883
[2019/12/20 23:29:44] - 95 	 554.5 	 101.8 	 0.1000 	 0.7022 	 0.8253 	 1.2944 	 0.5032 	 0.7789 	 0.7787 	 1.3441 	 0.4951
[2019/12/20 23:40:42] - 96 	 554.8 	 101.9 	 0.1000 	 0.7019 	 0.8243 	 1.2945 	 0.5035 	 0.7912 	 0.7792 	 1.3801 	 0.4735
[2019/12/20 23:51:39] - 97 	 555.2 	 101.8 	 0.1000 	 0.6987 	 0.8284 	 1.2939 	 0.5058 	 0.7561 	 0.7655 	 1.3492 	 0.4914
[2019/12/21 00:02:37] - 98 	 554.9 	 101.9 	 0.1000 	 0.6983 	 0.8280 	 1.2912 	 0.5041 	 0.7758 	 0.7767 	 1.3626 	 0.4855
[2019/12/21 00:13:34] - 99 	 554.4 	 101.8 	 0.0100 	 0.7001 	 0.8283 	 1.2928 	 0.5062 	 0.7616 	 0.7748 	 1.3658 	 0.4872
[2019/12/21 00:24:31] - 100 	 554.8 	 101.8 	 0.0100 	 0.5633 	 0.8655 	 1.0584 	 0.5905 	 0.5330 	 0.8509 	 1.1947 	 0.5443
[2019/12/21 00:35:29] - 101 	 555.1 	 101.9 	 0.0100 	 0.4808 	 0.8874 	 0.9765 	 0.6162 	 0.5458 	 0.8393 	 1.1858 	 0.5508
[2019/12/21 00:46:26] - 102 	 554.7 	 101.9 	 0.0100 	 0.4497 	 0.8958 	 0.9443 	 0.6268 	 0.5180 	 0.8531 	 1.1862 	 0.5498
[2019/12/21 00:57:23] - 103 	 554.9 	 101.9 	 0.0100 	 0.4267 	 0.9028 	 0.9179 	 0.6347 	 0.5196 	 0.8489 	 1.1917 	 0.5496
[2019/12/21 01:08:20] - 104 	 554.6 	 101.8 	 0.0100 	 0.4011 	 0.9102 	 0.8877 	 0.6456 	 0.5293 	 0.8395 	 1.1943 	 0.5528
[2019/12/21 01:19:18] - 105 	 555.1 	 101.9 	 0.0100 	 0.3852 	 0.9144 	 0.8715 	 0.6529 	 0.5128 	 0.8512 	 1.2101 	 0.5488
[2019/12/21 01:30:15] - 106 	 555.0 	 101.9 	 0.0100 	 0.3678 	 0.9201 	 0.8510 	 0.6586 	 0.4927 	 0.8558 	 1.2321 	 0.5439
[2019/12/21 01:41:12] - 107 	 554.6 	 101.8 	 0.0100 	 0.3530 	 0.9240 	 0.8333 	 0.6624 	 0.4870 	 0.8588 	 1.2429 	 0.5393
[2019/12/21 01:52:10] - 108 	 555.1 	 101.9 	 0.0100 	 0.3419 	 0.9280 	 0.8218 	 0.6695 	 0.4861 	 0.8560 	 1.2495 	 0.5421
[2019/12/21 02:03:07] - 109 	 554.8 	 101.9 	 0.0100 	 0.3314 	 0.9315 	 0.8096 	 0.6729 	 0.4857 	 0.8555 	 1.2826 	 0.5377
[2019/12/21 02:14:05] - 110 	 554.8 	 101.8 	 0.0100 	 0.3168 	 0.9360 	 0.7931 	 0.6773 	 0.5124 	 0.8560 	 1.2427 	 0.5423
[2019/12/21 02:25:02] - 111 	 554.8 	 101.9 	 0.0100 	 0.3108 	 0.9376 	 0.7884 	 0.6779 	 0.4911 	 0.8610 	 1.2539 	 0.5454
[2019/12/21 02:35:59] - 112 	 554.8 	 101.9 	 0.0100 	 0.2999 	 0.9401 	 0.7758 	 0.6821 	 0.4678 	 0.8551 	 1.3648 	 0.5248
[2019/12/21 02:46:57] - 113 	 555.1 	 101.8 	 0.0100 	 0.2927 	 0.9424 	 0.7672 	 0.6860 	 0.4732 	 0.8641 	 1.3205 	 0.5291
[2019/12/21 02:57:55] - 114 	 555.3 	 101.9 	 0.0100 	 0.2826 	 0.9461 	 0.7540 	 0.6889 	 0.4788 	 0.8498 	 1.3368 	 0.5255
[2019/12/21 03:08:52] - 115 	 554.6 	 102.0 	 0.0100 	 0.2751 	 0.9472 	 0.7459 	 0.6911 	 0.4609 	 0.8606 	 1.3868 	 0.5163
[2019/12/21 03:19:50] - 116 	 554.9 	 102.0 	 0.0100 	 0.2681 	 0.9501 	 0.7363 	 0.6945 	 0.4925 	 0.8439 	 1.3691 	 0.5203
[2019/12/21 03:30:47] - 117 	 555.2 	 101.9 	 0.0100 	 0.2638 	 0.9515 	 0.7347 	 0.6963 	 0.4962 	 0.8526 	 1.3635 	 0.5178
[2019/12/21 03:41:45] - 118 	 555.2 	 101.9 	 0.0100 	 0.2579 	 0.9532 	 0.7281 	 0.6977 	 0.4465 	 0.8609 	 1.3972 	 0.5199
[2019/12/21 03:52:43] - 119 	 555.1 	 102.0 	 0.0100 	 0.2520 	 0.9549 	 0.7189 	 0.7010 	 0.4860 	 0.8567 	 1.3732 	 0.5256
[2019/12/21 04:03:40] - 120 	 554.8 	 101.8 	 0.0100 	 0.2487 	 0.9560 	 0.7189 	 0.6991 	 0.4732 	 0.8499 	 1.4271 	 0.5100
[2019/12/21 04:14:38] - 121 	 555.2 	 102.0 	 0.0100 	 0.2445 	 0.9575 	 0.7113 	 0.7019 	 0.4789 	 0.8565 	 1.4186 	 0.5130
[2019/12/21 04:25:35] - 122 	 555.0 	 101.8 	 0.0100 	 0.2391 	 0.9583 	 0.7039 	 0.7063 	 0.4659 	 0.8541 	 1.4455 	 0.5053
[2019/12/21 04:36:32] - 123 	 554.6 	 101.8 	 0.0100 	 0.2342 	 0.9593 	 0.6996 	 0.7085 	 0.4789 	 0.8563 	 1.4104 	 0.5119
[2019/12/21 04:47:30] - 124 	 555.0 	 101.9 	 0.0100 	 0.2287 	 0.9619 	 0.6943 	 0.7081 	 0.4677 	 0.8547 	 1.4505 	 0.5096
[2019/12/21 04:58:27] - 125 	 554.7 	 101.8 	 0.0100 	 0.2249 	 0.9614 	 0.6877 	 0.7110 	 0.5025 	 0.8404 	 1.4195 	 0.5067
[2019/12/21 05:09:24] - 126 	 554.6 	 101.8 	 0.0100 	 0.2219 	 0.9634 	 0.6828 	 0.7124 	 0.4897 	 0.8497 	 1.4548 	 0.5096
[2019/12/21 05:20:23] - 127 	 555.3 	 101.8 	 0.0100 	 0.2156 	 0.9637 	 0.6759 	 0.7170 	 0.4812 	 0.8560 	 1.3653 	 0.5214
[2019/12/21 05:31:20] - 128 	 554.5 	 101.8 	 0.0100 	 0.2132 	 0.9657 	 0.6715 	 0.7168 	 0.4700 	 0.8527 	 1.5375 	 0.4958
[2019/12/21 05:42:17] - 129 	 554.7 	 101.7 	 0.0100 	 0.2082 	 0.9664 	 0.6644 	 0.7171 	 0.4705 	 0.8619 	 1.4559 	 0.5108
[2019/12/21 05:53:14] - 130 	 554.9 	 101.8 	 0.0100 	 0.2042 	 0.9668 	 0.6579 	 0.7222 	 0.4903 	 0.8479 	 1.4088 	 0.5114
[2019/12/21 06:04:11] - 131 	 554.4 	 101.8 	 0.0100 	 0.1992 	 0.9698 	 0.6545 	 0.7218 	 0.4720 	 0.8562 	 1.5045 	 0.5041
[2019/12/21 06:15:08] - 132 	 554.5 	 101.8 	 0.0100 	 0.1973 	 0.9697 	 0.6505 	 0.7238 	 0.4765 	 0.8494 	 1.5656 	 0.4966
[2019/12/21 06:26:06] - 133 	 554.8 	 101.8 	 0.0100 	 0.1927 	 0.9702 	 0.6459 	 0.7275 	 0.4953 	 0.8446 	 1.5061 	 0.4983
[2019/12/21 06:37:02] - 134 	 554.6 	 101.7 	 0.0100 	 0.1925 	 0.9704 	 0.6499 	 0.7245 	 0.4793 	 0.8567 	 1.4534 	 0.5071
[2019/12/21 06:47:59] - 135 	 554.5 	 101.8 	 0.0100 	 0.1847 	 0.9717 	 0.6331 	 0.7340 	 0.4827 	 0.8472 	 1.5464 	 0.4932
[2019/12/21 06:58:56] - 136 	 554.4 	 101.9 	 0.0100 	 0.1852 	 0.9731 	 0.6396 	 0.7286 	 0.4755 	 0.8479 	 1.5729 	 0.4935
[2019/12/21 07:09:54] - 137 	 554.9 	 101.8 	 0.0100 	 0.1809 	 0.9727 	 0.6319 	 0.7313 	 0.4736 	 0.8482 	 1.5558 	 0.5007
[2019/12/21 07:20:51] - 138 	 554.9 	 101.8 	 0.0100 	 0.1768 	 0.9739 	 0.6220 	 0.7337 	 0.4663 	 0.8515 	 1.5353 	 0.4979
[2019/12/21 07:31:48] - 139 	 554.4 	 101.8 	 0.0100 	 0.1751 	 0.9750 	 0.6205 	 0.7353 	 0.4514 	 0.8521 	 1.6113 	 0.4937
[2019/12/21 07:42:45] - 140 	 554.6 	 101.8 	 0.0100 	 0.1721 	 0.9744 	 0.6114 	 0.7393 	 0.4746 	 0.8495 	 1.4939 	 0.5047
