[2020/01/13 01:46:21] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10_l2/preactresnet18_0.01', half=False, l1=0, l2=0.01, lr_max=0.1, lr_schedule='piecewise', model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, width_factor=10)
[2020/01/13 01:46:25] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/13 02:57:30] - 20 	 171.8 	 32.5 	 0.1000 	 1.7621 	 0.3769 	 2.0290 	 0.2423 	 1.8094 	 0.3259 	 2.0340 	 0.2385
[2020/01/13 03:00:51] - 21 	 169.9 	 31.5 	 0.1000 	 1.7600 	 0.3749 	 2.0286 	 0.2417 	 1.7863 	 0.3567 	 1.9938 	 0.2501
[2020/01/13 03:04:13] - 22 	 169.9 	 31.4 	 0.1000 	 1.7550 	 0.3762 	 2.0251 	 0.2436 	 1.7430 	 0.3631 	 1.9716 	 0.2500
[2020/01/13 03:07:35] - 23 	 169.9 	 31.5 	 0.1000 	 1.7457 	 0.3800 	 2.0210 	 0.2447 	 1.7630 	 0.3769 	 1.9829 	 0.2507
[2020/01/13 03:10:58] - 24 	 171.1 	 31.7 	 0.1000 	 1.7439 	 0.3866 	 2.0171 	 0.2452 	 1.7191 	 0.3849 	 1.9690 	 0.2788
[2020/01/13 03:14:21] - 25 	 170.9 	 31.6 	 0.1000 	 1.7353 	 0.3861 	 2.0155 	 0.2469 	 1.7026 	 0.3840 	 1.9591 	 0.2770
[2020/01/13 03:17:44] - 26 	 170.7 	 31.8 	 0.1000 	 1.7366 	 0.3873 	 2.0155 	 0.2450 	 1.6995 	 0.3895 	 1.9608 	 0.2825
[2020/01/13 03:21:10] - 27 	 173.3 	 32.0 	 0.1000 	 1.7459 	 0.3848 	 2.0228 	 0.2440 	 1.7327 	 0.4008 	 1.9619 	 0.2862
[2020/01/13 03:24:35] - 28 	 172.7 	 31.7 	 0.1000 	 1.7389 	 0.3882 	 2.0186 	 0.2454 	 1.7405 	 0.3932 	 1.9772 	 0.2801
[2020/01/13 03:27:57] - 29 	 170.7 	 31.5 	 0.1000 	 1.7422 	 0.3839 	 2.0187 	 0.2451 	 1.6769 	 0.4029 	 1.9623 	 0.2670
[2020/01/13 03:31:19] - 30 	 169.8 	 31.5 	 0.1000 	 1.7283 	 0.3915 	 2.0120 	 0.2511 	 1.7886 	 0.3698 	 2.0652 	 0.2264
[2020/01/13 03:34:41] - 31 	 169.7 	 31.4 	 0.1000 	 1.7241 	 0.3928 	 2.0107 	 0.2507 	 1.7331 	 0.3924 	 1.9523 	 0.2719
[2020/01/13 03:38:02] - 32 	 169.6 	 31.5 	 0.1000 	 1.7233 	 0.3924 	 2.0090 	 0.2485 	 1.7137 	 0.4028 	 1.9640 	 0.2678
[2020/01/13 03:41:24] - 33 	 169.9 	 31.4 	 0.1000 	 1.7210 	 0.3979 	 2.0095 	 0.2517 	 1.7951 	 0.3300 	 2.0205 	 0.2488
[2020/01/13 03:44:46] - 34 	 169.8 	 31.4 	 0.1000 	 1.7275 	 0.3893 	 2.0112 	 0.2481 	 1.6973 	 0.4067 	 1.9334 	 0.2977
[2020/01/13 03:48:09] - 35 	 171.1 	 31.7 	 0.1000 	 1.7118 	 0.3973 	 2.0035 	 0.2528 	 1.7217 	 0.3906 	 1.9590 	 0.2751
[2020/01/13 03:51:32] - 36 	 171.5 	 31.7 	 0.1000 	 1.7056 	 0.4006 	 1.9998 	 0.2520 	 1.7355 	 0.3794 	 1.9700 	 0.2701
[2020/01/13 03:54:55] - 37 	 170.6 	 31.3 	 0.1000 	 1.7163 	 0.3988 	 2.0087 	 0.2520 	 1.7447 	 0.3617 	 1.9784 	 0.2518
[2020/01/13 03:58:16] - 38 	 169.6 	 31.3 	 0.1000 	 1.7059 	 0.4003 	 2.0007 	 0.2508 	 1.7516 	 0.3529 	 2.0118 	 0.2275
[2020/01/13 04:01:38] - 39 	 170.0 	 31.6 	 0.1000 	 1.7067 	 0.3992 	 2.0013 	 0.2536 	 1.7178 	 0.3931 	 1.9893 	 0.2762
[2020/01/13 04:05:01] - 40 	 170.4 	 31.5 	 0.1000 	 1.7102 	 0.3991 	 2.0036 	 0.2496 	 1.7561 	 0.3803 	 1.9867 	 0.2583
[2020/01/13 04:08:23] - 41 	 170.4 	 31.5 	 0.1000 	 1.7067 	 0.4015 	 2.0021 	 0.2509 	 1.7241 	 0.4017 	 1.9882 	 0.2647
[2020/01/13 04:11:45] - 42 	 170.4 	 31.5 	 0.1000 	 1.7119 	 0.3985 	 2.0061 	 0.2509 	 1.7362 	 0.3725 	 1.9896 	 0.2700
[2020/01/13 04:15:08] - 43 	 170.7 	 31.9 	 0.1000 	 1.7038 	 0.4015 	 2.0000 	 0.2534 	 1.7504 	 0.3607 	 1.9992 	 0.2479
[2020/01/13 04:18:33] - 44 	 171.2 	 31.6 	 0.1000 	 1.7013 	 0.4021 	 1.9990 	 0.2538 	 1.7396 	 0.3834 	 1.9752 	 0.2759
[2020/01/13 04:21:56] - 45 	 171.2 	 31.6 	 0.1000 	 1.6999 	 0.4029 	 1.9998 	 0.2522 	 1.7129 	 0.3820 	 1.9696 	 0.2687
[2020/01/13 04:25:18] - 46 	 169.5 	 31.4 	 0.1000 	 1.6969 	 0.4069 	 1.9980 	 0.2539 	 1.7004 	 0.3982 	 1.9734 	 0.2660
[2020/01/13 04:28:39] - 47 	 169.2 	 31.4 	 0.1000 	 1.6991 	 0.4050 	 1.9971 	 0.2560 	 1.6972 	 0.3932 	 1.9482 	 0.2728
[2020/01/13 04:32:00] - 48 	 169.4 	 31.4 	 0.1000 	 1.7007 	 0.4041 	 1.9992 	 0.2521 	 1.7263 	 0.4076 	 1.9769 	 0.2724
[2020/01/13 04:35:22] - 49 	 169.5 	 31.3 	 0.1000 	 1.6966 	 0.4086 	 1.9961 	 0.2559 	 1.6699 	 0.4056 	 1.9508 	 0.2715
[2020/01/13 04:38:43] - 50 	 169.2 	 31.3 	 0.1000 	 1.6924 	 0.4066 	 1.9947 	 0.2531 	 1.6595 	 0.3999 	 1.9468 	 0.2740
[2020/01/13 04:42:04] - 51 	 169.3 	 31.6 	 0.1000 	 1.6987 	 0.4035 	 1.9985 	 0.2537 	 1.7148 	 0.3955 	 1.9440 	 0.2864
[2020/01/13 04:45:27] - 52 	 170.9 	 31.6 	 0.1000 	 1.6954 	 0.4044 	 1.9957 	 0.2563 	 1.6738 	 0.4129 	 1.9407 	 0.2685
[2020/01/13 04:48:50] - 53 	 170.9 	 31.6 	 0.1000 	 1.6953 	 0.4070 	 1.9961 	 0.2554 	 1.7058 	 0.3692 	 1.9988 	 0.2643
[2020/01/13 04:52:11] - 54 	 169.3 	 31.3 	 0.1000 	 1.6879 	 0.4149 	 1.9914 	 0.2584 	 1.6634 	 0.4197 	 1.9456 	 0.2747
[2020/01/13 04:55:33] - 55 	 170.0 	 31.5 	 0.1000 	 1.6867 	 0.4125 	 1.9929 	 0.2542 	 1.6958 	 0.4043 	 1.9586 	 0.2718
[2020/01/13 04:58:55] - 56 	 170.1 	 31.4 	 0.1000 	 1.6959 	 0.4057 	 1.9963 	 0.2536 	 1.7346 	 0.3629 	 2.0097 	 0.2437
[2020/01/13 05:02:17] - 57 	 170.0 	 31.4 	 0.1000 	 1.6980 	 0.4047 	 1.9983 	 0.2535 	 1.7299 	 0.3919 	 2.0013 	 0.2621
[2020/01/13 05:05:38] - 58 	 169.9 	 31.4 	 0.1000 	 1.6913 	 0.4052 	 1.9953 	 0.2560 	 1.6987 	 0.4099 	 1.9522 	 0.2820
[2020/01/13 05:09:00] - 59 	 169.4 	 31.3 	 0.1000 	 1.6933 	 0.4090 	 1.9966 	 0.2548 	 1.6340 	 0.4145 	 1.9554 	 0.2662
[2020/01/13 05:12:25] - 60 	 173.4 	 31.6 	 0.1000 	 1.6925 	 0.4029 	 1.9957 	 0.2554 	 1.7350 	 0.3776 	 1.9912 	 0.2523
[2020/01/13 05:15:48] - 61 	 170.9 	 31.5 	 0.1000 	 1.6971 	 0.4077 	 1.9968 	 0.2542 	 1.6624 	 0.4095 	 1.9437 	 0.2952
[2020/01/13 05:19:10] - 62 	 170.2 	 31.3 	 0.1000 	 1.6938 	 0.4085 	 1.9954 	 0.2555 	 1.6771 	 0.4080 	 1.9325 	 0.2792
[2020/01/13 05:22:30] - 63 	 169.0 	 31.3 	 0.1000 	 1.6952 	 0.4034 	 1.9954 	 0.2543 	 1.7011 	 0.4255 	 1.9352 	 0.2923
[2020/01/13 05:25:51] - 64 	 169.2 	 31.3 	 0.1000 	 1.6985 	 0.4028 	 1.9975 	 0.2542 	 1.6842 	 0.3994 	 1.9323 	 0.2874
[2020/01/13 05:29:12] - 65 	 169.3 	 31.2 	 0.1000 	 1.6952 	 0.4063 	 1.9968 	 0.2563 	 1.6921 	 0.4001 	 1.9567 	 0.2743
[2020/01/13 05:32:33] - 66 	 169.2 	 31.2 	 0.1000 	 1.6944 	 0.4084 	 1.9956 	 0.2569 	 1.6772 	 0.4028 	 1.9518 	 0.2699
[2020/01/13 05:35:54] - 67 	 169.1 	 31.3 	 0.1000 	 1.6842 	 0.4119 	 1.9884 	 0.2582 	 1.6657 	 0.4025 	 1.9438 	 0.2673
[2020/01/13 05:39:18] - 68 	 172.2 	 31.5 	 0.1000 	 1.6854 	 0.4103 	 1.9904 	 0.2576 	 1.7478 	 0.3946 	 1.9800 	 0.2580
[2020/01/13 05:42:41] - 69 	 170.6 	 31.5 	 0.1000 	 1.6887 	 0.4086 	 1.9919 	 0.2558 	 1.6575 	 0.4107 	 1.9708 	 0.2723
[2020/01/13 05:46:06] - 70 	 173.3 	 31.3 	 0.1000 	 1.6854 	 0.4127 	 1.9909 	 0.2564 	 1.6955 	 0.4217 	 1.9528 	 0.2774
[2020/01/13 05:49:27] - 71 	 169.9 	 31.4 	 0.1000 	 1.6902 	 0.4061 	 1.9942 	 0.2531 	 1.7173 	 0.3936 	 1.9533 	 0.2751
[2020/01/13 05:52:49] - 72 	 169.9 	 31.4 	 0.1000 	 1.6942 	 0.4073 	 1.9955 	 0.2558 	 1.6702 	 0.4037 	 1.9354 	 0.2692
[2020/01/13 05:56:11] - 73 	 169.8 	 31.3 	 0.1000 	 1.6912 	 0.4108 	 1.9948 	 0.2567 	 1.7129 	 0.4160 	 1.9568 	 0.2845
[2020/01/13 05:59:32] - 74 	 169.7 	 31.3 	 0.1000 	 1.6883 	 0.4113 	 1.9927 	 0.2555 	 1.7197 	 0.3966 	 1.9716 	 0.2649
[2020/01/13 06:02:53] - 75 	 169.3 	 31.3 	 0.1000 	 1.6801 	 0.4132 	 1.9870 	 0.2588 	 1.6359 	 0.4352 	 1.9133 	 0.2896
[2020/01/13 06:06:16] - 76 	 169.1 	 32.8 	 0.1000 	 1.6870 	 0.4111 	 1.9912 	 0.2571 	 1.7149 	 0.3715 	 1.9531 	 0.2648
[2020/01/13 06:09:39] - 77 	 171.2 	 31.5 	 0.1000 	 1.6886 	 0.4066 	 1.9939 	 0.2549 	 1.7063 	 0.3935 	 1.9537 	 0.2796
[2020/01/13 06:13:01] - 78 	 170.7 	 31.4 	 0.1000 	 1.6854 	 0.4130 	 1.9903 	 0.2568 	 1.7178 	 0.4076 	 1.9552 	 0.2673
[2020/01/13 06:16:24] - 79 	 169.2 	 32.9 	 0.1000 	 1.6802 	 0.4129 	 1.9887 	 0.2593 	 1.6763 	 0.4065 	 1.9775 	 0.2642
[2020/01/13 06:19:44] - 80 	 168.9 	 31.2 	 0.1000 	 1.6838 	 0.4088 	 1.9886 	 0.2577 	 1.6881 	 0.3894 	 1.9480 	 0.2750
[2020/01/13 06:23:05] - 81 	 169.0 	 31.3 	 0.1000 	 1.6850 	 0.4133 	 1.9920 	 0.2549 	 1.6675 	 0.4031 	 1.9394 	 0.2762
[2020/01/13 06:26:26] - 82 	 168.9 	 31.2 	 0.1000 	 1.6852 	 0.4097 	 1.9914 	 0.2574 	 1.6804 	 0.4090 	 1.9685 	 0.2693
[2020/01/13 06:29:46] - 83 	 169.0 	 31.3 	 0.1000 	 1.6913 	 0.4054 	 1.9949 	 0.2546 	 1.6841 	 0.3940 	 1.9634 	 0.2680
[2020/01/13 06:33:08] - 84 	 169.2 	 32.3 	 0.1000 	 1.6840 	 0.4129 	 1.9909 	 0.2570 	 1.6966 	 0.3951 	 1.9422 	 0.2849
[2020/01/13 06:36:32] - 85 	 171.2 	 32.4 	 0.1000 	 1.6879 	 0.4096 	 1.9927 	 0.2567 	 1.6783 	 0.4196 	 1.9313 	 0.2987
[2020/01/13 06:39:59] - 86 	 173.7 	 32.7 	 0.1000 	 1.6923 	 0.4069 	 1.9963 	 0.2541 	 1.6728 	 0.4085 	 1.9504 	 0.2753
[2020/01/13 06:43:22] - 87 	 170.8 	 31.3 	 0.1000 	 1.6832 	 0.4087 	 1.9885 	 0.2569 	 1.6962 	 0.3960 	 1.9613 	 0.2660
[2020/01/13 06:46:43] - 88 	 169.8 	 31.4 	 0.1000 	 1.6748 	 0.4159 	 1.9847 	 0.2596 	 1.6687 	 0.3825 	 1.9526 	 0.2758
[2020/01/13 06:50:05] - 89 	 169.6 	 31.4 	 0.1000 	 1.6804 	 0.4136 	 1.9872 	 0.2589 	 1.6701 	 0.4139 	 1.9254 	 0.2876
[2020/01/13 06:53:26] - 90 	 169.2 	 31.2 	 0.1000 	 1.6769 	 0.4134 	 1.9879 	 0.2578 	 1.6676 	 0.4089 	 1.9379 	 0.2801
[2020/01/13 06:56:46] - 91 	 168.7 	 31.4 	 0.1000 	 1.6803 	 0.4113 	 1.9891 	 0.2569 	 1.6560 	 0.4210 	 1.9180 	 0.2746
[2020/01/13 07:00:07] - 92 	 168.8 	 31.1 	 0.1000 	 1.6740 	 0.4179 	 1.9852 	 0.2584 	 1.7306 	 0.3715 	 2.0315 	 0.2455
[2020/01/13 07:03:30] - 93 	 171.4 	 31.5 	 0.1000 	 1.6687 	 0.4189 	 1.9824 	 0.2600 	 1.6952 	 0.3994 	 1.9427 	 0.2769
[2020/01/13 07:06:52] - 94 	 170.4 	 31.5 	 0.1000 	 1.6792 	 0.4143 	 1.9889 	 0.2565 	 1.6647 	 0.4132 	 1.9681 	 0.2659
[2020/01/13 07:10:14] - 95 	 170.4 	 31.3 	 0.1000 	 1.6679 	 0.4178 	 1.9824 	 0.2582 	 1.7167 	 0.3766 	 1.9902 	 0.2433
[2020/01/13 07:13:35] - 96 	 168.6 	 31.2 	 0.1000 	 1.6778 	 0.4131 	 1.9881 	 0.2557 	 1.7228 	 0.4079 	 1.9877 	 0.2709
[2020/01/13 07:16:55] - 97 	 168.6 	 31.2 	 0.1000 	 1.6735 	 0.4170 	 1.9845 	 0.2605 	 1.7298 	 0.3682 	 1.9937 	 0.2583
[2020/01/13 07:20:15] - 98 	 168.6 	 31.1 	 0.1000 	 1.6845 	 0.4127 	 1.9929 	 0.2596 	 1.7637 	 0.3625 	 2.0759 	 0.2249
[2020/01/13 07:23:35] - 99 	 168.6 	 31.2 	 0.0100 	 1.6765 	 0.4127 	 1.9864 	 0.2563 	 1.6729 	 0.4021 	 1.9465 	 0.2762
[2020/01/13 07:26:56] - 100 	 168.8 	 31.2 	 0.0100 	 1.5099 	 0.4827 	 1.8341 	 0.3119 	 1.4112 	 0.5092 	 1.7472 	 0.3455
[2020/01/13 07:30:24] - 101 	 176.5 	 31.6 	 0.0100 	 1.4092 	 0.5263 	 1.7824 	 0.3307 	 1.3362 	 0.5626 	 1.6984 	 0.3654
[2020/01/13 07:33:48] - 102 	 172.1 	 31.7 	 0.0100 	 1.3495 	 0.5545 	 1.7499 	 0.3410 	 1.3140 	 0.5598 	 1.6828 	 0.3766
[2020/01/13 07:37:13] - 103 	 172.0 	 31.7 	 0.0100 	 1.3004 	 0.5765 	 1.7220 	 0.3510 	 1.2629 	 0.5810 	 1.6548 	 0.3808
[2020/01/13 07:40:35] - 104 	 170.9 	 31.3 	 0.0100 	 1.2608 	 0.5953 	 1.6994 	 0.3616 	 1.2206 	 0.5875 	 1.6667 	 0.3703
[2020/01/13 07:43:57] - 105 	 169.8 	 31.2 	 0.0100 	 1.2281 	 0.6086 	 1.6818 	 0.3663 	 1.1828 	 0.6132 	 1.5990 	 0.4064
[2020/01/13 07:47:17] - 106 	 168.9 	 31.2 	 0.0100 	 1.1976 	 0.6249 	 1.6615 	 0.3729 	 1.1518 	 0.6347 	 1.5761 	 0.4121
[2020/01/13 07:50:38] - 107 	 168.7 	 31.3 	 0.0100 	 1.1771 	 0.6338 	 1.6504 	 0.3757 	 1.1538 	 0.6222 	 1.5902 	 0.4048
[2020/01/13 07:53:58] - 108 	 168.8 	 31.1 	 0.0100 	 1.1539 	 0.6429 	 1.6352 	 0.3819 	 1.1107 	 0.6388 	 1.5798 	 0.4017
[2020/01/13 07:57:19] - 109 	 168.9 	 31.2 	 0.0100 	 1.1469 	 0.6470 	 1.6331 	 0.3802 	 1.1069 	 0.6580 	 1.5628 	 0.4130
[2020/01/13 08:00:43] - 110 	 172.1 	 31.5 	 0.0100 	 1.1313 	 0.6537 	 1.6221 	 0.3869 	 1.1149 	 0.6435 	 1.5670 	 0.4148
[2020/01/13 08:04:05] - 111 	 170.4 	 31.5 	 0.0100 	 1.1144 	 0.6582 	 1.6123 	 0.3921 	 1.0898 	 0.6549 	 1.5457 	 0.4271
[2020/01/13 08:07:27] - 112 	 170.3 	 31.2 	 0.0100 	 1.1030 	 0.6669 	 1.6064 	 0.3922 	 1.0982 	 0.6350 	 1.5869 	 0.4025
[2020/01/13 08:10:47] - 113 	 168.9 	 31.2 	 0.0100 	 1.0930 	 0.6697 	 1.5984 	 0.3933 	 1.0942 	 0.6599 	 1.5623 	 0.4191
[2020/01/13 08:14:08] - 114 	 168.8 	 31.2 	 0.0100 	 1.0924 	 0.6716 	 1.6000 	 0.3958 	 1.0666 	 0.6554 	 1.5498 	 0.4202
[2020/01/13 08:17:28] - 115 	 168.9 	 31.3 	 0.0100 	 1.0821 	 0.6745 	 1.5923 	 0.3973 	 1.0698 	 0.6594 	 1.5582 	 0.4102
[2020/01/13 08:20:51] - 116 	 169.0 	 32.8 	 0.0100 	 1.0709 	 0.6811 	 1.5871 	 0.4003 	 1.1118 	 0.6494 	 1.5562 	 0.4222
[2020/01/13 08:24:14] - 117 	 172.1 	 31.3 	 0.0100 	 1.0690 	 0.6798 	 1.5828 	 0.4000 	 1.0464 	 0.6634 	 1.5702 	 0.4131
[2020/01/13 08:27:39] - 118 	 171.9 	 31.7 	 0.0100 	 1.0613 	 0.6812 	 1.5810 	 0.4013 	 1.0807 	 0.6605 	 1.5804 	 0.4080
[2020/01/13 08:31:03] - 119 	 172.0 	 31.8 	 0.0100 	 1.0562 	 0.6865 	 1.5780 	 0.4012 	 1.0505 	 0.6807 	 1.5403 	 0.4288
[2020/01/13 08:34:27] - 120 	 172.1 	 31.7 	 0.0100 	 1.0513 	 0.6879 	 1.5723 	 0.4000 	 1.0223 	 0.6909 	 1.5099 	 0.4340
[2020/01/13 08:37:49] - 121 	 170.4 	 31.2 	 0.0100 	 1.0415 	 0.6937 	 1.5677 	 0.4068 	 1.0449 	 0.6608 	 1.5449 	 0.4166
[2020/01/13 08:41:09] - 122 	 168.6 	 31.1 	 0.0100 	 1.0383 	 0.6937 	 1.5651 	 0.4078 	 1.0142 	 0.6771 	 1.5476 	 0.4171
[2020/01/13 08:44:30] - 123 	 168.8 	 31.3 	 0.0100 	 1.0319 	 0.6966 	 1.5599 	 0.4091 	 1.0449 	 0.6708 	 1.5355 	 0.4193
[2020/01/13 08:47:50] - 124 	 168.7 	 31.2 	 0.0100 	 1.0347 	 0.6960 	 1.5641 	 0.4083 	 1.0328 	 0.6688 	 1.5155 	 0.4312
[2020/01/13 08:51:11] - 125 	 168.9 	 31.2 	 0.0100 	 1.0307 	 0.6965 	 1.5603 	 0.4089 	 1.0207 	 0.6713 	 1.5223 	 0.4375
[2020/01/13 08:54:31] - 126 	 168.5 	 31.1 	 0.0100 	 1.0239 	 0.6996 	 1.5568 	 0.4101 	 1.0488 	 0.6930 	 1.5296 	 0.4330
[2020/01/13 08:57:56] - 127 	 173.3 	 31.5 	 0.0100 	 1.0206 	 0.7015 	 1.5538 	 0.4108 	 1.0279 	 0.6553 	 1.5344 	 0.4251
[2020/01/13 09:01:18] - 128 	 170.5 	 31.4 	 0.0100 	 1.0193 	 0.7021 	 1.5524 	 0.4118 	 0.9955 	 0.6905 	 1.5151 	 0.4392
[2020/01/13 09:04:40] - 129 	 169.9 	 31.2 	 0.0100 	 1.0163 	 0.7071 	 1.5502 	 0.4126 	 0.9963 	 0.6864 	 1.5173 	 0.4319
[2020/01/13 09:08:01] - 130 	 169.0 	 31.2 	 0.0100 	 1.0125 	 0.7062 	 1.5477 	 0.4130 	 0.9891 	 0.6791 	 1.5012 	 0.4306
[2020/01/13 09:11:21] - 131 	 168.8 	 31.3 	 0.0100 	 1.0113 	 0.7044 	 1.5473 	 0.4139 	 0.9423 	 0.7086 	 1.4845 	 0.4411
[2020/01/13 09:14:45] - 132 	 172.3 	 31.3 	 0.0100 	 1.0061 	 0.7097 	 1.5459 	 0.4126 	 1.0260 	 0.6893 	 1.5201 	 0.4353
[2020/01/13 09:18:07] - 133 	 169.7 	 31.4 	 0.0100 	 1.0006 	 0.7090 	 1.5418 	 0.4152 	 0.9713 	 0.7007 	 1.5230 	 0.4317
[2020/01/13 09:21:28] - 134 	 169.6 	 31.3 	 0.0100 	 1.0050 	 0.7085 	 1.5469 	 0.4160 	 1.0261 	 0.6931 	 1.5295 	 0.4186
[2020/01/13 09:24:53] - 135 	 172.4 	 31.8 	 0.0100 	 0.9957 	 0.7131 	 1.5361 	 0.4187 	 1.0027 	 0.7003 	 1.5190 	 0.4305
[2020/01/13 09:30:46] - 136 	 283.5 	 69.1 	 0.0100 	 1.0008 	 0.7103 	 1.5401 	 0.4181 	 1.0401 	 0.6555 	 1.5474 	 0.4181
[2020/01/13 09:35:26] - 137 	 249.2 	 31.2 	 0.0100 	 0.9992 	 0.7105 	 1.5407 	 0.4187 	 0.9717 	 0.6921 	 1.5054 	 0.4336
[2020/01/13 09:39:15] - 138 	 168.7 	 59.6 	 0.0100 	 0.9920 	 0.7148 	 1.5342 	 0.4188 	 0.9670 	 0.6964 	 1.5310 	 0.4233
[2020/01/13 09:45:54] - 139 	 365.6 	 32.4 	 0.0100 	 0.9920 	 0.7134 	 1.5349 	 0.4185 	 1.0056 	 0.6936 	 1.5122 	 0.4339
[2020/01/13 09:49:14] - 140 	 168.8 	 31.2 	 0.0100 	 0.9902 	 0.7152 	 1.5346 	 0.4181 	 0.9791 	 0.7027 	 1.5102 	 0.4294
[2020/01/13 09:52:35] - 141 	 168.7 	 31.4 	 0.0100 	 0.9888 	 0.7145 	 1.5322 	 0.4194 	 0.9749 	 0.6922 	 1.5387 	 0.4189
[2020/01/13 09:55:57] - 142 	 170.4 	 31.4 	 0.0100 	 0.9874 	 0.7131 	 1.5329 	 0.4212 	 0.9989 	 0.6914 	 1.5172 	 0.4296
