[2020/01/10 19:31:00] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10_standard/preactresnet18', half=False, lr_max=0.1, lr_schedule='piecewise', model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, width_factor=10)
[2020/01/10 19:31:07] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/10 20:06:12] - 8 	 182.5 	 33.6 	 0.1000 	 1.1855 	 0.6253 	 1.6486 	 0.3739 	 1.1360 	 0.6143 	 1.5897 	 0.3904
[2020/01/10 20:09:49] - 9 	 182.3 	 33.7 	 0.1000 	 1.1551 	 0.6383 	 1.6301 	 0.3847 	 1.0893 	 0.6555 	 1.5751 	 0.4037
[2020/01/10 20:13:31] - 10 	 186.8 	 35.1 	 0.1000 	 1.1246 	 0.6527 	 1.6101 	 0.3913 	 1.1125 	 0.6247 	 1.5675 	 0.4136
[2020/01/10 20:17:13] - 11 	 186.6 	 34.7 	 0.1000 	 1.1016 	 0.6628 	 1.5933 	 0.3977 	 1.1234 	 0.6519 	 1.5564 	 0.4192
[2020/01/10 20:20:55] - 12 	 186.0 	 35.2 	 0.1000 	 1.0814 	 0.6723 	 1.5818 	 0.3994 	 1.0436 	 0.6769 	 1.5221 	 0.4283
[2020/01/10 20:24:37] - 13 	 187.1 	 34.9 	 0.1000 	 1.0644 	 0.6808 	 1.5699 	 0.4073 	 1.0396 	 0.6623 	 1.5534 	 0.4162
[2020/01/10 20:28:18] - 14 	 186.4 	 33.9 	 0.1000 	 1.0436 	 0.6871 	 1.5539 	 0.4126 	 1.0264 	 0.6843 	 1.5273 	 0.4243
[2020/01/10 20:32:01] - 15 	 186.3 	 35.4 	 0.1000 	 1.0304 	 0.6947 	 1.5445 	 0.4131 	 1.0105 	 0.6906 	 1.5083 	 0.4343
[2020/01/10 20:35:44] - 16 	 187.2 	 35.2 	 0.1000 	 1.0159 	 0.7006 	 1.5340 	 0.4191 	 1.0012 	 0.6560 	 1.4983 	 0.4396
[2020/01/10 20:39:27] - 17 	 187.7 	 35.3 	 0.1000 	 1.0003 	 0.7063 	 1.5247 	 0.4208 	 1.0229 	 0.6871 	 1.4977 	 0.4457
[2020/01/10 20:43:11] - 18 	 187.5 	 35.2 	 0.1000 	 0.9923 	 0.7084 	 1.5182 	 0.4234 	 0.9547 	 0.7028 	 1.5107 	 0.4297
[2020/01/10 20:46:54] - 19 	 187.8 	 35.1 	 0.1000 	 0.9783 	 0.7157 	 1.5071 	 0.4281 	 0.9832 	 0.6951 	 1.5008 	 0.4363
[2020/01/10 20:50:37] - 20 	 187.0 	 35.0 	 0.1000 	 0.9708 	 0.7198 	 1.5027 	 0.4319 	 0.9825 	 0.6936 	 1.4961 	 0.4397
[2020/01/10 20:54:20] - 21 	 187.7 	 34.8 	 0.1000 	 0.9640 	 0.7183 	 1.4951 	 0.4342 	 1.0133 	 0.6887 	 1.4945 	 0.4446
[2020/01/10 20:58:03] - 22 	 186.9 	 34.8 	 0.1000 	 0.9579 	 0.7234 	 1.4922 	 0.4335 	 0.9606 	 0.7077 	 1.4657 	 0.4480
[2020/01/10 21:01:45] - 23 	 186.8 	 34.9 	 0.1000 	 0.9499 	 0.7268 	 1.4887 	 0.4337 	 0.9505 	 0.7217 	 1.4601 	 0.4450
[2020/01/10 21:05:26] - 24 	 185.9 	 34.7 	 0.1000 	 0.9418 	 0.7319 	 1.4803 	 0.4388 	 0.9939 	 0.6785 	 1.4654 	 0.4518
[2020/01/10 21:09:11] - 25 	 189.4 	 35.2 	 0.1000 	 0.9304 	 0.7357 	 1.4734 	 0.4410 	 0.9415 	 0.7020 	 1.4620 	 0.4548
[2020/01/10 21:12:54] - 26 	 187.1 	 35.1 	 0.1000 	 0.9298 	 0.7341 	 1.4720 	 0.4391 	 0.9517 	 0.7167 	 1.4779 	 0.4521
[2020/01/10 21:16:37] - 27 	 187.2 	 35.1 	 0.1000 	 0.9256 	 0.7382 	 1.4694 	 0.4409 	 0.9556 	 0.7193 	 1.4600 	 0.4533
[2020/01/10 21:20:21] - 28 	 187.2 	 35.4 	 0.1000 	 0.9220 	 0.7371 	 1.4665 	 0.4440 	 0.9631 	 0.6971 	 1.4772 	 0.4423
[2020/01/10 21:24:03] - 29 	 186.7 	 34.9 	 0.1000 	 0.9202 	 0.7382 	 1.4635 	 0.4462 	 0.9216 	 0.7308 	 1.4347 	 0.4616
[2020/01/10 21:27:44] - 30 	 185.9 	 34.9 	 0.1000 	 0.9136 	 0.7427 	 1.4593 	 0.4430 	 0.9420 	 0.7204 	 1.4469 	 0.4585
[2020/01/10 21:31:27] - 31 	 187.7 	 34.6 	 0.1000 	 0.9054 	 0.7462 	 1.4544 	 0.4463 	 0.9355 	 0.7287 	 1.4692 	 0.4504
[2020/01/10 21:35:10] - 32 	 187.2 	 35.0 	 0.1000 	 0.9008 	 0.7471 	 1.4507 	 0.4492 	 0.9176 	 0.7254 	 1.4733 	 0.4492
[2020/01/10 21:38:53] - 33 	 187.4 	 35.5 	 0.1000 	 0.9047 	 0.7429 	 1.4516 	 0.4488 	 0.9125 	 0.7260 	 1.4548 	 0.4609
[2020/01/10 21:42:37] - 34 	 187.9 	 35.2 	 0.1000 	 0.8959 	 0.7495 	 1.4479 	 0.4495 	 0.8704 	 0.7412 	 1.4184 	 0.4692
[2020/01/10 21:46:19] - 35 	 187.4 	 34.6 	 0.1000 	 0.8914 	 0.7524 	 1.4441 	 0.4509 	 0.9350 	 0.7212 	 1.4702 	 0.4514
[2020/01/10 21:50:04] - 36 	 188.6 	 35.2 	 0.1000 	 0.8921 	 0.7500 	 1.4421 	 0.4528 	 0.9444 	 0.7275 	 1.4623 	 0.4542
[2020/01/10 21:53:45] - 37 	 185.8 	 35.0 	 0.1000 	 0.8885 	 0.7514 	 1.4429 	 0.4544 	 0.9145 	 0.7303 	 1.4372 	 0.4602
[2020/01/10 21:57:28] - 38 	 187.0 	 34.9 	 0.1000 	 0.8857 	 0.7527 	 1.4399 	 0.4523 	 0.9373 	 0.7236 	 1.4611 	 0.4502
[2020/01/10 22:01:10] - 39 	 186.5 	 35.0 	 0.1000 	 0.8842 	 0.7558 	 1.4385 	 0.4532 	 0.8895 	 0.7233 	 1.4559 	 0.4500
[2020/01/10 22:04:52] - 40 	 186.2 	 35.0 	 0.1000 	 0.8824 	 0.7540 	 1.4358 	 0.4532 	 0.9279 	 0.7281 	 1.4399 	 0.4615
[2020/01/10 22:08:33] - 41 	 186.1 	 34.8 	 0.1000 	 0.8782 	 0.7572 	 1.4345 	 0.4533 	 0.8967 	 0.7322 	 1.4233 	 0.4660
[2020/01/10 22:12:19] - 42 	 190.1 	 34.9 	 0.1000 	 0.8795 	 0.7545 	 1.4364 	 0.4549 	 0.9245 	 0.7108 	 1.4448 	 0.4629
[2020/01/10 22:16:01] - 43 	 186.9 	 35.3 	 0.1000 	 0.8735 	 0.7584 	 1.4317 	 0.4535 	 0.8808 	 0.7308 	 1.4386 	 0.4482
[2020/01/10 22:19:45] - 44 	 187.7 	 34.8 	 0.1000 	 0.8728 	 0.7581 	 1.4311 	 0.4552 	 0.9224 	 0.7342 	 1.4356 	 0.4701
[2020/01/10 22:23:26] - 45 	 186.6 	 34.6 	 0.1000 	 0.8692 	 0.7578 	 1.4263 	 0.4581 	 0.8527 	 0.7300 	 1.4467 	 0.4508
[2020/01/10 22:27:09] - 46 	 186.8 	 35.3 	 0.1000 	 0.8712 	 0.7588 	 1.4287 	 0.4569 	 0.8655 	 0.7247 	 1.4251 	 0.4656
[2020/01/10 22:30:52] - 47 	 187.0 	 35.2 	 0.1000 	 0.8637 	 0.7638 	 1.4223 	 0.4594 	 0.8811 	 0.7220 	 1.4218 	 0.4625
[2020/01/10 22:34:36] - 48 	 187.9 	 34.9 	 0.1000 	 0.8674 	 0.7626 	 1.4282 	 0.4590 	 0.9058 	 0.7165 	 1.4699 	 0.4539
[2020/01/10 22:38:17] - 49 	 186.0 	 34.9 	 0.1000 	 0.8611 	 0.7623 	 1.4211 	 0.4594 	 0.9088 	 0.7181 	 1.4385 	 0.4607
[2020/01/10 22:42:00] - 50 	 186.8 	 34.9 	 0.1000 	 0.8585 	 0.7649 	 1.4185 	 0.4619 	 0.8553 	 0.7173 	 1.4212 	 0.4605
[2020/01/10 22:45:43] - 51 	 187.8 	 35.3 	 0.1000 	 0.8547 	 0.7679 	 1.4187 	 0.4560 	 0.8782 	 0.7225 	 1.4207 	 0.4677
[2020/01/10 22:49:26] - 52 	 187.0 	 35.0 	 0.1000 	 0.8567 	 0.7666 	 1.4184 	 0.4601 	 0.8496 	 0.7408 	 1.4141 	 0.4575
[2020/01/10 22:53:09] - 53 	 186.8 	 35.3 	 0.1000 	 0.8595 	 0.7644 	 1.4209 	 0.4600 	 0.8972 	 0.7340 	 1.4318 	 0.4693
[2020/01/10 22:56:51] - 54 	 186.6 	 34.8 	 0.1000 	 0.8528 	 0.7658 	 1.4156 	 0.4614 	 0.8318 	 0.7427 	 1.4622 	 0.4484
[2020/01/10 23:00:32] - 55 	 186.4 	 34.6 	 0.1000 	 0.8516 	 0.7686 	 1.4151 	 0.4611 	 0.8937 	 0.7373 	 1.4453 	 0.4673
[2020/01/10 23:04:13] - 56 	 185.4 	 34.7 	 0.1000 	 0.8556 	 0.7661 	 1.4169 	 0.4596 	 0.8461 	 0.7397 	 1.4396 	 0.4574
[2020/01/10 23:07:55] - 57 	 185.8 	 34.9 	 0.1000 	 0.8430 	 0.7703 	 1.4054 	 0.4654 	 0.8496 	 0.7336 	 1.4292 	 0.4667
[2020/01/10 23:11:37] - 58 	 186.3 	 35.5 	 0.1000 	 0.8542 	 0.7658 	 1.4170 	 0.4610 	 0.8584 	 0.7503 	 1.4322 	 0.4667
[2020/01/10 23:15:22] - 59 	 189.5 	 35.1 	 0.1000 	 0.8453 	 0.7727 	 1.4112 	 0.4608 	 0.8805 	 0.7368 	 1.4063 	 0.4677
[2020/01/10 23:19:05] - 60 	 187.3 	 35.1 	 0.1000 	 0.8505 	 0.7683 	 1.4141 	 0.4631 	 0.8665 	 0.7565 	 1.4075 	 0.4716
[2020/01/10 23:22:47] - 61 	 186.0 	 35.1 	 0.1000 	 0.8473 	 0.7727 	 1.4111 	 0.4621 	 0.8476 	 0.7478 	 1.4155 	 0.4706
[2020/01/10 23:26:28] - 62 	 185.8 	 34.9 	 0.1000 	 0.8414 	 0.7720 	 1.4077 	 0.4653 	 0.8639 	 0.7333 	 1.4140 	 0.4675
[2020/01/10 23:30:10] - 63 	 186.6 	 34.6 	 0.1000 	 0.8431 	 0.7718 	 1.4079 	 0.4640 	 0.8704 	 0.7411 	 1.4158 	 0.4726
[2020/01/10 23:33:51] - 64 	 185.7 	 34.6 	 0.1000 	 0.8473 	 0.7714 	 1.4135 	 0.4614 	 0.8642 	 0.7415 	 1.4223 	 0.4729
[2020/01/10 23:37:32] - 65 	 185.6 	 34.9 	 0.1000 	 0.8439 	 0.7697 	 1.4091 	 0.4624 	 0.8440 	 0.7403 	 1.4459 	 0.4624
[2020/01/10 23:41:13] - 66 	 186.1 	 34.5 	 0.1000 	 0.8405 	 0.7736 	 1.4055 	 0.4628 	 0.8703 	 0.7324 	 1.4259 	 0.4629
[2020/01/10 23:44:55] - 67 	 186.3 	 35.1 	 0.1000 	 0.8380 	 0.7746 	 1.4046 	 0.4663 	 0.8189 	 0.7621 	 1.4263 	 0.4612
[2020/01/10 23:48:37] - 68 	 186.3 	 34.9 	 0.1000 	 0.8328 	 0.7756 	 1.4003 	 0.4668 	 0.9126 	 0.7302 	 1.4487 	 0.4606
[2020/01/10 23:52:18] - 69 	 185.7 	 34.6 	 0.1000 	 0.8401 	 0.7717 	 1.4046 	 0.4647 	 0.8630 	 0.7485 	 1.4492 	 0.4553
[2020/01/10 23:56:00] - 70 	 186.1 	 35.1 	 0.1000 	 0.8337 	 0.7758 	 1.4021 	 0.4665 	 0.8766 	 0.7165 	 1.4282 	 0.4698
[2020/01/10 23:59:41] - 71 	 186.2 	 34.7 	 0.1000 	 0.8371 	 0.7749 	 1.4055 	 0.4659 	 0.8747 	 0.7353 	 1.4066 	 0.4695
[2020/01/11 00:03:22] - 72 	 185.5 	 34.8 	 0.1000 	 0.8366 	 0.7762 	 1.4046 	 0.4653 	 0.8591 	 0.7406 	 1.4314 	 0.4549
[2020/01/11 00:07:03] - 73 	 185.1 	 34.6 	 0.1000 	 0.8328 	 0.7747 	 1.4016 	 0.4664 	 0.8863 	 0.7305 	 1.4446 	 0.4624
[2020/01/11 00:10:44] - 74 	 186.0 	 34.5 	 0.1000 	 0.8373 	 0.7732 	 1.4048 	 0.4639 	 0.8591 	 0.7266 	 1.4135 	 0.4763
[2020/01/11 00:14:25] - 75 	 185.4 	 34.6 	 0.1000 	 0.8305 	 0.7767 	 1.3971 	 0.4672 	 0.8286 	 0.7587 	 1.4059 	 0.4699
[2020/01/11 00:18:05] - 76 	 185.4 	 34.8 	 0.1000 	 0.8325 	 0.7756 	 1.4014 	 0.4669 	 0.8429 	 0.7485 	 1.4086 	 0.4735
[2020/01/11 00:21:50] - 77 	 188.9 	 34.8 	 0.1000 	 0.8346 	 0.7752 	 1.4026 	 0.4648 	 0.8651 	 0.7279 	 1.4254 	 0.4637
[2020/01/11 00:25:32] - 78 	 186.4 	 35.0 	 0.1000 	 0.8295 	 0.7755 	 1.3984 	 0.4657 	 0.8612 	 0.7559 	 1.4507 	 0.4576
[2020/01/11 00:29:14] - 79 	 186.3 	 35.1 	 0.1000 	 0.8312 	 0.7775 	 1.3994 	 0.4665 	 0.8467 	 0.7507 	 1.4301 	 0.4652
[2020/01/11 00:32:56] - 80 	 187.0 	 34.6 	 0.1000 	 0.8287 	 0.7761 	 1.3955 	 0.4710 	 0.8838 	 0.7307 	 1.4346 	 0.4653
[2020/01/11 00:36:37] - 81 	 185.8 	 34.6 	 0.1000 	 0.8275 	 0.7772 	 1.3958 	 0.4678 	 0.8698 	 0.7367 	 1.4223 	 0.4665
[2020/01/11 00:40:19] - 82 	 186.3 	 34.6 	 0.1000 	 0.8297 	 0.7801 	 1.3982 	 0.4673 	 0.8359 	 0.7590 	 1.4046 	 0.4748
[2020/01/11 00:44:00] - 83 	 185.7 	 34.8 	 0.1000 	 0.8256 	 0.7777 	 1.3950 	 0.4675 	 0.8487 	 0.7374 	 1.4474 	 0.4546
[2020/01/11 00:47:41] - 84 	 186.0 	 34.8 	 0.1000 	 0.8278 	 0.7800 	 1.3968 	 0.4674 	 0.8910 	 0.7337 	 1.4171 	 0.4718
[2020/01/11 00:51:23] - 85 	 186.2 	 35.0 	 0.1000 	 0.8268 	 0.7796 	 1.3972 	 0.4691 	 0.8460 	 0.7337 	 1.3973 	 0.4740
[2020/01/11 00:55:05] - 86 	 186.2 	 34.9 	 0.1000 	 0.8237 	 0.7775 	 1.3942 	 0.4692 	 0.8969 	 0.7203 	 1.4556 	 0.4446
[2020/01/11 00:58:46] - 87 	 185.8 	 34.9 	 0.1000 	 0.8208 	 0.7837 	 1.3917 	 0.4668 	 0.8276 	 0.7522 	 1.4216 	 0.4696
[2020/01/11 01:02:27] - 88 	 185.3 	 34.6 	 0.1000 	 0.8241 	 0.7779 	 1.3929 	 0.4683 	 0.8935 	 0.7199 	 1.4462 	 0.4515
[2020/01/11 01:06:07] - 89 	 184.9 	 34.7 	 0.1000 	 0.8229 	 0.7785 	 1.3922 	 0.4687 	 0.8809 	 0.7581 	 1.4112 	 0.4723
[2020/01/11 01:09:47] - 90 	 185.6 	 34.5 	 0.1000 	 0.8173 	 0.7815 	 1.3895 	 0.4703 	 0.8843 	 0.7464 	 1.4244 	 0.4666
[2020/01/11 01:13:28] - 91 	 185.2 	 34.4 	 0.1000 	 0.8251 	 0.7789 	 1.3932 	 0.4694 	 0.8152 	 0.7708 	 1.4006 	 0.4703
[2020/01/11 01:17:08] - 92 	 185.3 	 34.8 	 0.1000 	 0.8215 	 0.7807 	 1.3933 	 0.4703 	 0.8885 	 0.7340 	 1.4108 	 0.4691
[2020/01/11 01:20:50] - 93 	 186.1 	 34.5 	 0.1000 	 0.8203 	 0.7819 	 1.3904 	 0.4680 	 0.8030 	 0.7644 	 1.4169 	 0.4657
[2020/01/11 01:24:34] - 94 	 188.6 	 34.7 	 0.1000 	 0.8247 	 0.7794 	 1.3934 	 0.4661 	 0.8398 	 0.7542 	 1.4183 	 0.4731
[2020/01/11 01:28:15] - 95 	 186.4 	 34.7 	 0.1000 	 0.8181 	 0.7836 	 1.3913 	 0.4673 	 0.8797 	 0.7273 	 1.4304 	 0.4543
[2020/01/11 01:31:58] - 96 	 186.9 	 34.9 	 0.1000 	 0.8199 	 0.7815 	 1.3893 	 0.4703 	 0.8277 	 0.7600 	 1.4520 	 0.4499
[2020/01/11 01:35:39] - 97 	 186.3 	 34.7 	 0.1000 	 0.8169 	 0.7833 	 1.3886 	 0.4683 	 0.8718 	 0.7344 	 1.4271 	 0.4682
[2020/01/11 01:39:21] - 98 	 186.5 	 34.4 	 0.1000 	 0.8178 	 0.7815 	 1.3906 	 0.4696 	 0.8529 	 0.7444 	 1.4104 	 0.4662
[2020/01/11 01:43:02] - 99 	 186.4 	 34.4 	 0.0100 	 0.8192 	 0.7835 	 1.3886 	 0.4699 	 0.8341 	 0.7390 	 1.4209 	 0.4635
[2020/01/11 01:46:44] - 100 	 185.9 	 34.6 	 0.0100 	 0.7014 	 0.8177 	 1.1969 	 0.5375 	 0.6584 	 0.8045 	 1.2767 	 0.5157
[2020/01/11 01:50:26] - 101 	 186.7 	 34.8 	 0.0100 	 0.6256 	 0.8392 	 1.1357 	 0.5553 	 0.6589 	 0.8122 	 1.2400 	 0.5328
[2020/01/11 01:54:08] - 102 	 186.4 	 35.0 	 0.0100 	 0.6009 	 0.8481 	 1.1093 	 0.5646 	 0.6435 	 0.8221 	 1.2468 	 0.5303
[2020/01/11 01:57:49] - 103 	 185.6 	 34.7 	 0.0100 	 0.5787 	 0.8556 	 1.0877 	 0.5723 	 0.6155 	 0.8252 	 1.2502 	 0.5272
[2020/01/11 02:01:31] - 104 	 186.4 	 35.0 	 0.0100 	 0.5595 	 0.8626 	 1.0729 	 0.5768 	 0.6298 	 0.8139 	 1.2659 	 0.5225
[2020/01/11 02:05:13] - 105 	 186.3 	 35.0 	 0.0100 	 0.5424 	 0.8664 	 1.0547 	 0.5858 	 0.6445 	 0.8151 	 1.2396 	 0.5327
[2020/01/11 02:08:53] - 106 	 185.4 	 34.7 	 0.0100 	 0.5314 	 0.8720 	 1.0438 	 0.5881 	 0.6178 	 0.8292 	 1.2398 	 0.5349
[2020/01/11 02:12:34] - 107 	 184.9 	 34.6 	 0.0100 	 0.5199 	 0.8747 	 1.0333 	 0.5906 	 0.5894 	 0.8301 	 1.2503 	 0.5240
[2020/01/11 02:16:15] - 108 	 185.7 	 34.6 	 0.0100 	 0.5087 	 0.8786 	 1.0202 	 0.5967 	 0.5832 	 0.8312 	 1.2683 	 0.5189
[2020/01/11 02:19:55] - 109 	 184.8 	 34.7 	 0.0100 	 0.4981 	 0.8831 	 1.0120 	 0.5948 	 0.5787 	 0.8329 	 1.2847 	 0.5217
[2020/01/11 02:23:35] - 110 	 184.9 	 34.8 	 0.0100 	 0.4890 	 0.8871 	 1.0061 	 0.5950 	 0.5945 	 0.8291 	 1.2551 	 0.5279
[2020/01/11 02:27:19] - 111 	 186.8 	 36.7 	 0.0100 	 0.4829 	 0.8889 	 1.0003 	 0.6014 	 0.5851 	 0.8237 	 1.2808 	 0.5225
[2020/01/11 02:31:02] - 112 	 187.1 	 34.8 	 0.0100 	 0.4724 	 0.8916 	 0.9898 	 0.6037 	 0.5652 	 0.8369 	 1.3249 	 0.5045
[2020/01/11 02:34:43] - 113 	 185.6 	 34.7 	 0.0100 	 0.4668 	 0.8930 	 0.9840 	 0.6038 	 0.5991 	 0.8293 	 1.2726 	 0.5239
[2020/01/11 02:38:24] - 114 	 186.4 	 34.3 	 0.0100 	 0.4558 	 0.8992 	 0.9744 	 0.6088 	 0.5672 	 0.8276 	 1.3411 	 0.5133
[2020/01/11 02:42:05] - 115 	 186.2 	 34.8 	 0.0100 	 0.4546 	 0.8983 	 0.9738 	 0.6067 	 0.5592 	 0.8375 	 1.3278 	 0.5106
[2020/01/11 02:45:47] - 116 	 186.4 	 34.3 	 0.0100 	 0.4467 	 0.9007 	 0.9669 	 0.6111 	 0.6126 	 0.8212 	 1.2951 	 0.5188
[2020/01/11 02:49:28] - 117 	 186.2 	 34.6 	 0.0100 	 0.4407 	 0.9035 	 0.9595 	 0.6117 	 0.5572 	 0.8254 	 1.3599 	 0.5106
[2020/01/11 02:53:11] - 118 	 186.7 	 34.9 	 0.0100 	 0.4362 	 0.9053 	 0.9557 	 0.6125 	 0.5867 	 0.8239 	 1.3309 	 0.5069
[2020/01/11 02:56:53] - 119 	 186.8 	 34.7 	 0.0100 	 0.4305 	 0.9069 	 0.9509 	 0.6156 	 0.5973 	 0.8313 	 1.3544 	 0.5066
[2020/01/11 03:00:34] - 120 	 185.9 	 34.8 	 0.0100 	 0.4250 	 0.9094 	 0.9457 	 0.6154 	 0.5694 	 0.8380 	 1.2992 	 0.5160
[2020/01/11 03:04:16] - 121 	 185.8 	 35.1 	 0.0100 	 0.4194 	 0.9112 	 0.9417 	 0.6175 	 0.5682 	 0.8287 	 1.3644 	 0.5103
[2020/01/11 03:07:57] - 122 	 186.5 	 34.7 	 0.0100 	 0.4174 	 0.9123 	 0.9385 	 0.6170 	 0.5580 	 0.8313 	 1.3874 	 0.4991
[2020/01/11 03:11:39] - 123 	 186.3 	 34.8 	 0.0100 	 0.4106 	 0.9129 	 0.9327 	 0.6179 	 0.5757 	 0.8301 	 1.3515 	 0.5047
[2020/01/11 03:15:19] - 124 	 185.3 	 34.5 	 0.0100 	 0.4074 	 0.9165 	 0.9327 	 0.6192 	 0.5648 	 0.8300 	 1.3504 	 0.5068
[2020/01/11 03:19:00] - 125 	 185.0 	 34.5 	 0.0100 	 0.4022 	 0.9171 	 0.9262 	 0.6216 	 0.5796 	 0.8165 	 1.3588 	 0.5099
[2020/01/11 03:22:40] - 126 	 185.8 	 34.4 	 0.0100 	 0.3984 	 0.9178 	 0.9214 	 0.6236 	 0.5880 	 0.8332 	 1.3393 	 0.5142
[2020/01/11 03:26:22] - 127 	 185.7 	 34.8 	 0.0100 	 0.3948 	 0.9186 	 0.9174 	 0.6264 	 0.5682 	 0.8319 	 1.4019 	 0.5049
[2020/01/11 03:30:03] - 128 	 186.2 	 34.4 	 0.0100 	 0.3905 	 0.9200 	 0.9132 	 0.6251 	 0.5669 	 0.8337 	 1.4055 	 0.5018
[2020/01/11 03:33:47] - 129 	 188.6 	 34.9 	 0.0100 	 0.3860 	 0.9221 	 0.9084 	 0.6284 	 0.5616 	 0.8287 	 1.4046 	 0.4948
[2020/01/11 03:37:29] - 130 	 186.6 	 34.8 	 0.0100 	 0.3821 	 0.9230 	 0.9011 	 0.6285 	 0.5622 	 0.8383 	 1.3796 	 0.5021
[2020/01/11 03:41:12] - 131 	 186.6 	 34.8 	 0.0100 	 0.3810 	 0.9228 	 0.9029 	 0.6281 	 0.5611 	 0.8256 	 1.4619 	 0.4875
[2020/01/11 03:44:54] - 132 	 187.1 	 34.8 	 0.0100 	 0.3758 	 0.9254 	 0.8989 	 0.6305 	 0.5678 	 0.8364 	 1.3773 	 0.5035
[2020/01/11 03:48:35] - 133 	 185.8 	 34.8 	 0.0100 	 0.3728 	 0.9270 	 0.8953 	 0.6308 	 0.5456 	 0.8295 	 1.4120 	 0.5001
[2020/01/11 03:52:17] - 134 	 186.8 	 34.6 	 0.0100 	 0.3680 	 0.9272 	 0.8932 	 0.6307 	 0.5424 	 0.8356 	 1.4454 	 0.4956
[2020/01/11 03:55:59] - 135 	 186.8 	 34.6 	 0.0100 	 0.3640 	 0.9299 	 0.8872 	 0.6341 	 0.5709 	 0.8307 	 1.4110 	 0.4991
[2020/01/11 03:59:42] - 136 	 187.0 	 34.8 	 0.0100 	 0.3602 	 0.9308 	 0.8823 	 0.6351 	 0.5690 	 0.8325 	 1.3925 	 0.4978
[2020/01/11 04:03:24] - 137 	 186.0 	 35.0 	 0.0100 	 0.3590 	 0.9303 	 0.8817 	 0.6363 	 0.5727 	 0.8262 	 1.3865 	 0.5077
[2020/01/11 04:07:05] - 138 	 186.1 	 34.6 	 0.0100 	 0.3540 	 0.9330 	 0.8722 	 0.6386 	 0.5485 	 0.8325 	 1.4753 	 0.4894
[2020/01/11 04:10:47] - 139 	 186.5 	 35.1 	 0.0100 	 0.3537 	 0.9318 	 0.8751 	 0.6370 	 0.5682 	 0.8328 	 1.4208 	 0.4993
