[2020/01/10 20:29:26] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10_l2/preactresnet18_5e-2', half=False, l1=0, l2=0.05, lr_max=0.1, lr_schedule='piecewise', model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, width_factor=10)
[2020/01/10 20:29:36] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/11 01:53:00] - 84 	 191.5 	 35.5 	 0.1000 	 2.1052 	 0.2189 	 2.1929 	 0.1741 	 2.1544 	 0.2140 	 2.2074 	 0.1874
[2020/01/11 01:56:46] - 85 	 190.3 	 35.6 	 0.1000 	 2.1135 	 0.2171 	 2.2012 	 0.1713 	 2.1318 	 0.2131 	 2.2448 	 0.1747
[2020/01/11 02:00:32] - 86 	 189.9 	 35.1 	 0.1000 	 2.1071 	 0.2181 	 2.1946 	 0.1710 	 2.2768 	 0.1161 	 2.3045 	 0.1122
[2020/01/11 02:04:18] - 87 	 190.0 	 35.5 	 0.1000 	 2.1046 	 0.2215 	 2.1925 	 0.1750 	 2.2077 	 0.1654 	 2.2699 	 0.1514
[2020/01/11 02:08:04] - 88 	 189.6 	 35.1 	 0.1000 	 2.1068 	 0.2196 	 2.1948 	 0.1741 	 2.2069 	 0.1661 	 2.2501 	 0.1458
[2020/01/11 02:11:48] - 89 	 188.7 	 35.5 	 0.1000 	 2.1066 	 0.2223 	 2.1951 	 0.1742 	 2.1553 	 0.2282 	 2.1941 	 0.1883
[2020/01/11 02:15:33] - 90 	 188.8 	 35.0 	 0.1000 	 2.1043 	 0.2217 	 2.1935 	 0.1755 	 2.4534 	 0.1032 	 2.4817 	 0.1067
[2020/01/11 02:19:18] - 91 	 189.1 	 35.3 	 0.1000 	 2.1076 	 0.2167 	 2.1947 	 0.1677 	 2.1885 	 0.1566 	 2.2479 	 0.1361
[2020/01/11 02:23:03] - 92 	 189.0 	 35.7 	 0.1000 	 2.1062 	 0.2205 	 2.1946 	 0.1756 	 2.1658 	 0.1760 	 2.2126 	 0.1554
[2020/01/11 02:26:49] - 93 	 189.5 	 35.5 	 0.1000 	 2.1063 	 0.2196 	 2.1947 	 0.1735 	 2.1308 	 0.2022 	 2.1909 	 0.1752
[2020/01/11 02:30:33] - 94 	 188.9 	 35.4 	 0.1000 	 2.1115 	 0.2170 	 2.1991 	 0.1709 	 2.1811 	 0.1745 	 2.2587 	 0.1497
[2020/01/11 02:34:19] - 95 	 188.4 	 36.1 	 0.1000 	 2.1084 	 0.2197 	 2.1941 	 0.1723 	 2.2428 	 0.1337 	 2.2634 	 0.1215
[2020/01/11 02:38:04] - 96 	 189.8 	 35.3 	 0.1000 	 2.1063 	 0.2192 	 2.1934 	 0.1700 	 2.1252 	 0.1999 	 2.1906 	 0.1724
[2020/01/11 02:41:51] - 97 	 191.2 	 35.1 	 0.1000 	 2.1072 	 0.2180 	 2.1950 	 0.1727 	 2.2496 	 0.1747 	 2.3061 	 0.1573
[2020/01/11 02:45:37] - 98 	 189.6 	 35.3 	 0.1000 	 2.1094 	 0.2192 	 2.1955 	 0.1745 	 2.2146 	 0.1711 	 2.2532 	 0.1524
[2020/01/11 02:49:23] - 99 	 190.4 	 35.2 	 0.0100 	 2.1085 	 0.2174 	 2.1948 	 0.1715 	 2.0969 	 0.2305 	 2.1711 	 0.1934
[2020/01/11 02:53:12] - 100 	 191.8 	 36.7 	 0.0100 	 2.0603 	 0.2415 	 2.1472 	 0.1927 	 1.9761 	 0.2834 	 2.1013 	 0.2202
[2020/01/11 02:57:00] - 101 	 191.4 	 36.3 	 0.0100 	 1.9178 	 0.3070 	 2.0843 	 0.2219 	 1.8690 	 0.3407 	 2.0489 	 0.2367
[2020/01/11 03:00:52] - 102 	 195.0 	 36.1 	 0.0100 	 1.8306 	 0.3484 	 2.0408 	 0.2425 	 1.7730 	 0.3601 	 1.9809 	 0.2694
[2020/01/11 03:04:37] - 103 	 189.4 	 35.6 	 0.0100 	 1.7872 	 0.3645 	 2.0199 	 0.2469 	 1.7399 	 0.3751 	 1.9536 	 0.2759
[2020/01/11 03:08:24] - 104 	 189.4 	 36.2 	 0.0100 	 1.7532 	 0.3790 	 2.0035 	 0.2518 	 1.7354 	 0.3947 	 1.9515 	 0.2780
[2020/01/11 03:12:10] - 105 	 190.0 	 35.9 	 0.0100 	 1.7327 	 0.3880 	 1.9970 	 0.2528 	 1.7260 	 0.3813 	 1.9528 	 0.2729
[2020/01/11 03:15:56] - 106 	 189.8 	 35.3 	 0.0100 	 1.7160 	 0.3981 	 1.9870 	 0.2544 	 1.6666 	 0.4081 	 1.9197 	 0.2822
[2020/01/11 03:19:42] - 107 	 190.0 	 35.4 	 0.0100 	 1.7006 	 0.4025 	 1.9809 	 0.2564 	 1.6706 	 0.4117 	 1.9141 	 0.2851
[2020/01/11 03:23:28] - 108 	 190.0 	 35.3 	 0.0100 	 1.6847 	 0.4105 	 1.9731 	 0.2621 	 1.6691 	 0.4222 	 1.9390 	 0.2889
[2020/01/11 03:27:14] - 109 	 190.9 	 35.3 	 0.0100 	 1.6791 	 0.4132 	 1.9709 	 0.2617 	 1.6992 	 0.3832 	 1.9428 	 0.2702
[2020/01/11 03:31:03] - 110 	 192.2 	 35.8 	 0.0100 	 1.6640 	 0.4172 	 1.9639 	 0.2638 	 1.6891 	 0.3886 	 1.9172 	 0.2816
[2020/01/11 03:34:50] - 111 	 190.9 	 35.9 	 0.0100 	 1.6568 	 0.4224 	 1.9607 	 0.2661 	 1.6402 	 0.4317 	 1.9083 	 0.2904
[2020/01/11 03:38:37] - 112 	 190.1 	 36.2 	 0.0100 	 1.6495 	 0.4239 	 1.9584 	 0.2681 	 1.6853 	 0.4069 	 1.9382 	 0.2786
[2020/01/11 03:42:25] - 113 	 191.7 	 35.5 	 0.0100 	 1.6327 	 0.4347 	 1.9454 	 0.2702 	 1.6300 	 0.4354 	 1.9021 	 0.2913
[2020/01/11 03:46:11] - 114 	 190.9 	 35.3 	 0.0100 	 1.6311 	 0.4318 	 1.9477 	 0.2697 	 1.6021 	 0.4317 	 1.8934 	 0.2997
[2020/01/11 03:49:58] - 115 	 190.7 	 35.6 	 0.0100 	 1.6209 	 0.4380 	 1.9426 	 0.2722 	 1.6138 	 0.4456 	 1.9115 	 0.2830
[2020/01/11 03:53:47] - 116 	 191.7 	 36.8 	 0.0100 	 1.6070 	 0.4435 	 1.9355 	 0.2755 	 1.6566 	 0.4264 	 1.9141 	 0.2906
[2020/01/11 03:57:37] - 117 	 192.8 	 36.2 	 0.0100 	 1.6049 	 0.4455 	 1.9336 	 0.2733 	 1.5634 	 0.4405 	 1.8830 	 0.2982
[2020/01/11 04:01:25] - 118 	 192.7 	 35.0 	 0.0100 	 1.6022 	 0.4446 	 1.9338 	 0.2740 	 1.5695 	 0.4482 	 1.8783 	 0.2942
[2020/01/11 04:05:11] - 119 	 190.1 	 35.5 	 0.0100 	 1.5928 	 0.4493 	 1.9287 	 0.2747 	 1.5367 	 0.4602 	 1.8408 	 0.3147
[2020/01/11 04:08:58] - 120 	 189.9 	 36.1 	 0.0100 	 1.5844 	 0.4529 	 1.9242 	 0.2771 	 1.5623 	 0.4648 	 1.8754 	 0.3074
[2020/01/11 04:12:45] - 121 	 190.8 	 35.3 	 0.0100 	 1.5795 	 0.4554 	 1.9196 	 0.2801 	 1.5394 	 0.4323 	 1.8796 	 0.2883
[2020/01/11 04:16:31] - 122 	 190.0 	 35.3 	 0.0100 	 1.5688 	 0.4611 	 1.9160 	 0.2798 	 1.5405 	 0.4599 	 1.8903 	 0.3010
[2020/01/11 04:20:20] - 123 	 192.0 	 36.2 	 0.0100 	 1.5578 	 0.4689 	 1.9104 	 0.2829 	 1.5549 	 0.4478 	 1.8662 	 0.2979
[2020/01/11 04:24:07] - 124 	 191.3 	 36.0 	 0.0100 	 1.5594 	 0.4666 	 1.9112 	 0.2834 	 1.5764 	 0.4280 	 1.8842 	 0.2901
[2020/01/11 04:27:54] - 125 	 190.6 	 35.7 	 0.0100 	 1.5527 	 0.4672 	 1.9075 	 0.2848 	 1.5493 	 0.4701 	 1.8545 	 0.3112
[2020/01/11 04:31:42] - 126 	 191.8 	 35.4 	 0.0100 	 1.5435 	 0.4710 	 1.9017 	 0.2852 	 1.5553 	 0.4655 	 1.8413 	 0.3215
[2020/01/11 04:35:31] - 127 	 191.7 	 36.6 	 0.0100 	 1.5425 	 0.4739 	 1.9017 	 0.2872 	 1.5144 	 0.4568 	 1.8451 	 0.3159
[2020/01/11 04:39:20] - 128 	 192.6 	 35.6 	 0.0100 	 1.5365 	 0.4780 	 1.8988 	 0.2879 	 1.5385 	 0.4688 	 1.8323 	 0.3297
[2020/01/11 04:43:08] - 129 	 191.9 	 35.5 	 0.0100 	 1.5272 	 0.4784 	 1.8932 	 0.2883 	 1.5401 	 0.4404 	 1.8828 	 0.2952
[2020/01/11 04:46:56] - 130 	 192.0 	 35.8 	 0.0100 	 1.5272 	 0.4803 	 1.8935 	 0.2882 	 1.5278 	 0.4660 	 1.8219 	 0.3117
[2020/01/11 04:50:45] - 131 	 191.2 	 36.5 	 0.0100 	 1.5242 	 0.4810 	 1.8922 	 0.2880 	 1.4460 	 0.5171 	 1.7895 	 0.3227
[2020/01/11 04:54:35] - 132 	 193.4 	 36.1 	 0.0100 	 1.5171 	 0.4829 	 1.8876 	 0.2892 	 1.5340 	 0.4712 	 1.8794 	 0.3101
[2020/01/11 04:58:24] - 133 	 192.7 	 36.3 	 0.0100 	 1.5110 	 0.4885 	 1.8844 	 0.2915 	 1.5509 	 0.4457 	 1.8987 	 0.2892
[2020/01/11 05:02:13] - 134 	 192.2 	 35.6 	 0.0100 	 1.5091 	 0.4894 	 1.8839 	 0.2914 	 1.5238 	 0.4800 	 1.8552 	 0.2995
[2020/01/11 05:05:59] - 135 	 190.6 	 35.5 	 0.0100 	 1.5053 	 0.4878 	 1.8800 	 0.2948 	 1.5486 	 0.4460 	 1.8581 	 0.3047
[2020/01/11 05:09:47] - 136 	 191.0 	 35.7 	 0.0100 	 1.5031 	 0.4896 	 1.8789 	 0.2942 	 1.4715 	 0.4851 	 1.8052 	 0.3213
[2020/01/11 05:13:34] - 137 	 191.6 	 35.5 	 0.0100 	 1.4982 	 0.4921 	 1.8776 	 0.2937 	 1.4999 	 0.4713 	 1.8263 	 0.3176
[2020/01/11 05:17:24] - 138 	 193.0 	 35.6 	 0.0100 	 1.5008 	 0.4917 	 1.8778 	 0.2925 	 1.4881 	 0.4888 	 1.8350 	 0.3147
[2020/01/11 05:21:13] - 139 	 192.7 	 35.8 	 0.0100 	 1.4962 	 0.4935 	 1.8748 	 0.2966 	 1.4762 	 0.4887 	 1.8392 	 0.3031
[2020/01/11 05:25:02] - 140 	 192.9 	 35.8 	 0.0100 	 1.4908 	 0.4967 	 1.8722 	 0.2952 	 1.4582 	 0.5074 	 1.8135 	 0.3167
[2020/01/11 05:28:51] - 141 	 193.0 	 35.9 	 0.0100 	 1.4883 	 0.4974 	 1.8706 	 0.2984 	 1.4926 	 0.4850 	 1.9089 	 0.2767
[2020/01/11 05:32:41] - 142 	 194.1 	 35.4 	 0.0100 	 1.4945 	 0.4906 	 1.8761 	 0.2964 	 1.4685 	 0.4868 	 1.8250 	 0.3133
