[2020/01/29 23:00:07] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=110, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='experiments/cifar10_startlr/preactresnet_0.08', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.08, lr_one_drop=0.01, lr_schedule='onedrop', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2020/01/29 23:00:11] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/30 00:45:56] - 19 	 268.1 	 	 49.6 	 	 0.0800 	 0.9516 	 0.7255 	 1.4827 	 	 0.4364 	 	 0.9523 	 0.7053 	 1.4854 	 	 0.4417
[2020/01/30 00:51:15] - 20 	 268.2 	 	 49.6 	 	 0.0800 	 0.9397 	 0.7318 	 1.4746 	 	 0.4414 	 	 0.9508 	 0.7070 	 1.4723 	 	 0.4499
[2020/01/30 00:56:33] - 21 	 268.2 	 	 49.6 	 	 0.0800 	 0.9337 	 0.7304 	 1.4680 	 	 0.4425 	 	 0.9923 	 0.6880 	 1.4741 	 	 0.4481
[2020/01/30 01:01:51] - 22 	 268.4 	 	 49.6 	 	 0.0800 	 0.9243 	 0.7360 	 1.4624 	 	 0.4455 	 	 0.9395 	 0.7172 	 1.4507 	 	 0.4546
[2020/01/30 01:07:09] - 23 	 268.3 	 	 49.6 	 	 0.0800 	 0.9158 	 0.7385 	 1.4583 	 	 0.4454 	 	 0.9226 	 0.7256 	 1.4347 	 	 0.4492
[2020/01/30 01:12:27] - 24 	 268.2 	 	 49.6 	 	 0.0800 	 0.9074 	 0.7444 	 1.4503 	 	 0.4474 	 	 0.9578 	 0.6924 	 1.4408 	 	 0.4601
[2020/01/30 01:17:45] - 25 	 268.3 	 	 49.6 	 	 0.0800 	 0.8956 	 0.7507 	 1.4424 	 	 0.4522 	 	 0.9116 	 0.7191 	 1.4429 	 	 0.4600
[2020/01/30 01:23:03] - 26 	 268.3 	 	 49.7 	 	 0.0800 	 0.8911 	 0.7484 	 1.4380 	 	 0.4503 	 	 0.9112 	 0.7352 	 1.4430 	 	 0.4611
[2020/01/30 01:28:21] - 27 	 268.1 	 	 49.6 	 	 0.0800 	 0.8862 	 0.7530 	 1.4344 	 	 0.4534 	 	 0.9319 	 0.7237 	 1.4467 	 	 0.4569
[2020/01/30 01:33:39] - 28 	 268.1 	 	 49.6 	 	 0.0800 	 0.8812 	 0.7525 	 1.4298 	 	 0.4562 	 	 0.9238 	 0.7184 	 1.4533 	 	 0.4573
[2020/01/30 01:38:57] - 29 	 268.0 	 	 49.6 	 	 0.0800 	 0.8776 	 0.7555 	 1.4256 	 	 0.4577 	 	 0.8795 	 0.7407 	 1.4211 	 	 0.4693
[2020/01/30 01:44:16] - 30 	 268.0 	 	 49.6 	 	 0.0800 	 0.8690 	 0.7610 	 1.4201 	 	 0.4553 	 	 0.9137 	 0.7321 	 1.4419 	 	 0.4601
[2020/01/30 01:49:33] - 31 	 268.1 	 	 49.6 	 	 0.0800 	 0.8622 	 0.7632 	 1.4159 	 	 0.4607 	 	 0.9068 	 0.7361 	 1.4384 	 	 0.4638
[2020/01/30 01:54:51] - 32 	 268.0 	 	 49.6 	 	 0.0800 	 0.8586 	 0.7620 	 1.4120 	 	 0.4627 	 	 0.8837 	 0.7404 	 1.4595 	 	 0.4590
[2020/01/30 02:00:09] - 33 	 268.0 	 	 49.6 	 	 0.0800 	 0.8596 	 0.7605 	 1.4123 	 	 0.4622 	 	 0.8672 	 0.7410 	 1.4289 	 	 0.4691
[2020/01/30 02:05:26] - 34 	 268.1 	 	 49.6 	 	 0.0800 	 0.8534 	 0.7631 	 1.4093 	 	 0.4632 	 	 0.8421 	 0.7521 	 1.3910 	 	 0.4782
[2020/01/30 02:10:45] - 35 	 268.3 	 	 49.6 	 	 0.0800 	 0.8458 	 0.7686 	 1.4029 	 	 0.4645 	 	 0.8792 	 0.7400 	 1.4334 	 	 0.4639
[2020/01/30 02:16:03] - 36 	 268.3 	 	 49.6 	 	 0.0800 	 0.8479 	 0.7660 	 1.4032 	 	 0.4648 	 	 0.8928 	 0.7399 	 1.4302 	 	 0.4636
[2020/01/30 02:21:21] - 37 	 268.4 	 	 49.7 	 	 0.0800 	 0.8414 	 0.7704 	 1.4017 	 	 0.4670 	 	 0.8762 	 0.7471 	 1.4111 	 	 0.4710
[2020/01/30 02:26:38] - 38 	 268.2 	 	 49.6 	 	 0.0800 	 0.8387 	 0.7713 	 1.3965 	 	 0.4667 	 	 0.8929 	 0.7388 	 1.4310 	 	 0.4620
[2020/01/30 02:31:56] - 39 	 268.3 	 	 49.6 	 	 0.0800 	 0.8380 	 0.7726 	 1.3970 	 	 0.4666 	 	 0.8537 	 0.7363 	 1.4311 	 	 0.4569
[2020/01/30 02:37:15] - 40 	 268.4 	 	 49.6 	 	 0.0800 	 0.8341 	 0.7733 	 1.3925 	 	 0.4689 	 	 0.8967 	 0.7414 	 1.4167 	 	 0.4748
[2020/01/30 02:42:33] - 41 	 268.4 	 	 49.7 	 	 0.0800 	 0.8306 	 0.7750 	 1.3916 	 	 0.4681 	 	 0.8578 	 0.7477 	 1.4054 	 	 0.4774
[2020/01/30 02:47:52] - 42 	 268.6 	 	 49.6 	 	 0.0800 	 0.8300 	 0.7740 	 1.3927 	 	 0.4687 	 	 0.8828 	 0.7307 	 1.4130 	 	 0.4790
[2020/01/30 02:53:10] - 43 	 268.6 	 	 49.7 	 	 0.0800 	 0.8261 	 0.7772 	 1.3867 	 	 0.4702 	 	 0.8455 	 0.7447 	 1.4140 	 	 0.4580
[2020/01/30 02:58:28] - 44 	 268.5 	 	 49.6 	 	 0.0800 	 0.8240 	 0.7757 	 1.3862 	 	 0.4693 	 	 0.8776 	 0.7450 	 1.4166 	 	 0.4783
[2020/01/30 03:03:47] - 45 	 268.6 	 	 49.7 	 	 0.0800 	 0.8195 	 0.7785 	 1.3815 	 	 0.4710 	 	 0.8076 	 0.7509 	 1.4137 	 	 0.4681
[2020/01/30 03:09:05] - 46 	 268.7 	 	 49.7 	 	 0.0800 	 0.8229 	 0.7748 	 1.3841 	 	 0.4713 	 	 0.8249 	 0.7430 	 1.3919 	 	 0.4806
[2020/01/30 03:14:24] - 47 	 268.6 	 	 49.7 	 	 0.0800 	 0.8155 	 0.7788 	 1.3780 	 	 0.4735 	 	 0.8324 	 0.7335 	 1.3974 	 	 0.4715
[2020/01/30 03:19:42] - 48 	 268.6 	 	 49.7 	 	 0.0800 	 0.8160 	 0.7805 	 1.3816 	 	 0.4715 	 	 0.8602 	 0.7329 	 1.4324 	 	 0.4659
[2020/01/30 03:25:00] - 49 	 268.6 	 	 49.7 	 	 0.0800 	 0.8104 	 0.7813 	 1.3750 	 	 0.4742 	 	 0.8630 	 0.7393 	 1.4125 	 	 0.4733
[2020/01/30 03:30:19] - 50 	 268.5 	 	 49.7 	 	 0.0800 	 0.8091 	 0.7830 	 1.3729 	 	 0.4764 	 	 0.8160 	 0.7358 	 1.3906 	 	 0.4753
[2020/01/30 03:35:37] - 51 	 268.5 	 	 49.6 	 	 0.0800 	 0.8040 	 0.7853 	 1.3716 	 	 0.4739 	 	 0.8377 	 0.7328 	 1.4030 	 	 0.4712
[2020/01/30 03:40:56] - 52 	 268.4 	 	 49.6 	 	 0.0800 	 0.8062 	 0.7846 	 1.3719 	 	 0.4759 	 	 0.8193 	 0.7467 	 1.4002 	 	 0.4686
[2020/01/30 03:46:14] - 53 	 268.3 	 	 49.6 	 	 0.0800 	 0.8086 	 0.7840 	 1.3750 	 	 0.4761 	 	 0.8560 	 0.7417 	 1.4059 	 	 0.4752
[2020/01/30 03:51:32] - 54 	 268.4 	 	 49.7 	 	 0.0800 	 0.8003 	 0.7855 	 1.3671 	 	 0.4765 	 	 0.8020 	 0.7611 	 1.4195 	 	 0.4651
[2020/01/30 03:56:50] - 55 	 268.4 	 	 49.7 	 	 0.0800 	 0.8028 	 0.7869 	 1.3687 	 	 0.4753 	 	 0.8519 	 0.7541 	 1.4323 	 	 0.4702
[2020/01/30 04:02:08] - 56 	 268.4 	 	 49.7 	 	 0.0800 	 0.8018 	 0.7860 	 1.3679 	 	 0.4762 	 	 0.8087 	 0.7522 	 1.4139 	 	 0.4656
[2020/01/30 04:07:26] - 57 	 268.4 	 	 49.7 	 	 0.0800 	 0.7922 	 0.7901 	 1.3588 	 	 0.4804 	 	 0.8169 	 0.7482 	 1.4031 	 	 0.4761
[2020/01/30 04:12:44] - 58 	 268.2 	 	 49.6 	 	 0.0800 	 0.8038 	 0.7829 	 1.3707 	 	 0.4752 	 	 0.8315 	 0.7623 	 1.4072 	 	 0.4773
[2020/01/30 04:18:02] - 59 	 268.3 	 	 49.6 	 	 0.0800 	 0.7921 	 0.7906 	 1.3618 	 	 0.4762 	 	 0.8393 	 0.7487 	 1.3828 	 	 0.4781
[2020/01/30 04:23:20] - 60 	 268.3 	 	 49.6 	 	 0.0800 	 0.7972 	 0.7866 	 1.3655 	 	 0.4778 	 	 0.8262 	 0.7686 	 1.3769 	 	 0.4834
[2020/01/30 04:28:39] - 61 	 268.3 	 	 49.6 	 	 0.0800 	 0.7924 	 0.7919 	 1.3614 	 	 0.4798 	 	 0.8208 	 0.7556 	 1.3962 	 	 0.4797
[2020/01/30 04:33:57] - 62 	 268.3 	 	 49.6 	 	 0.0800 	 0.7879 	 0.7926 	 1.3590 	 	 0.4792 	 	 0.8263 	 0.7411 	 1.3968 	 	 0.4746
[2020/01/30 04:39:14] - 63 	 268.1 	 	 49.6 	 	 0.0800 	 0.7905 	 0.7910 	 1.3587 	 	 0.4806 	 	 0.8356 	 0.7479 	 1.4006 	 	 0.4791
[2020/01/30 04:44:32] - 64 	 268.1 	 	 49.6 	 	 0.0800 	 0.7932 	 0.7927 	 1.3637 	 	 0.4765 	 	 0.8178 	 0.7630 	 1.4063 	 	 0.4730
[2020/01/30 04:49:50] - 65 	 268.2 	 	 49.6 	 	 0.0800 	 0.7909 	 0.7903 	 1.3605 	 	 0.4783 	 	 0.8122 	 0.7479 	 1.4151 	 	 0.4700
[2020/01/30 04:55:08] - 66 	 268.2 	 	 49.6 	 	 0.0800 	 0.7883 	 0.7936 	 1.3575 	 	 0.4793 	 	 0.8261 	 0.7474 	 1.3929 	 	 0.4742
[2020/01/30 05:00:25] - 67 	 268.1 	 	 49.6 	 	 0.0800 	 0.7825 	 0.7947 	 1.3540 	 	 0.4800 	 	 0.7897 	 0.7707 	 1.4021 	 	 0.4747
[2020/01/30 05:05:43] - 68 	 268.2 	 	 49.6 	 	 0.0800 	 0.7789 	 0.7971 	 1.3508 	 	 0.4817 	 	 0.8572 	 0.7474 	 1.4195 	 	 0.4747
[2020/01/30 05:11:01] - 69 	 268.3 	 	 49.6 	 	 0.0800 	 0.7860 	 0.7920 	 1.3557 	 	 0.4806 	 	 0.8198 	 0.7577 	 1.4070 	 	 0.4716
[2020/01/30 05:16:20] - 70 	 268.2 	 	 49.6 	 	 0.0800 	 0.7773 	 0.7956 	 1.3499 	 	 0.4848 	 	 0.8263 	 0.7422 	 1.3972 	 	 0.4772
[2020/01/30 05:21:37] - 71 	 268.2 	 	 49.6 	 	 0.0800 	 0.7798 	 0.7968 	 1.3537 	 	 0.4823 	 	 0.8254 	 0.7494 	 1.3713 	 	 0.4840
[2020/01/30 05:26:56] - 72 	 268.2 	 	 49.6 	 	 0.0800 	 0.7813 	 0.7978 	 1.3547 	 	 0.4814 	 	 0.8121 	 0.7558 	 1.4141 	 	 0.4600
[2020/01/30 05:32:14] - 73 	 268.2 	 	 49.6 	 	 0.0800 	 0.7789 	 0.7961 	 1.3509 	 	 0.4820 	 	 0.8256 	 0.7515 	 1.4055 	 	 0.4758
[2020/01/30 05:37:31] - 74 	 268.3 	 	 49.6 	 	 0.0800 	 0.7820 	 0.7939 	 1.3537 	 	 0.4815 	 	 0.8295 	 0.7358 	 1.3950 	 	 0.4815
[2020/01/30 05:42:49] - 75 	 268.2 	 	 49.6 	 	 0.0800 	 0.7763 	 0.7979 	 1.3479 	 	 0.4835 	 	 0.8036 	 0.7704 	 1.3836 	 	 0.4807
[2020/01/30 05:48:07] - 76 	 268.3 	 	 49.6 	 	 0.0800 	 0.7754 	 0.7968 	 1.3490 	 	 0.4833 	 	 0.8050 	 0.7656 	 1.3868 	 	 0.4861
[2020/01/30 05:53:25] - 77 	 268.2 	 	 49.6 	 	 0.0800 	 0.7799 	 0.7968 	 1.3521 	 	 0.4816 	 	 0.8206 	 0.7353 	 1.4020 	 	 0.4711
[2020/01/30 05:58:43] - 78 	 268.2 	 	 49.6 	 	 0.0800 	 0.7734 	 0.7971 	 1.3478 	 	 0.4822 	 	 0.8286 	 0.7696 	 1.4104 	 	 0.4725
[2020/01/30 06:04:01] - 79 	 268.2 	 	 49.6 	 	 0.0800 	 0.7726 	 0.7994 	 1.3455 	 	 0.4842 	 	 0.7963 	 0.7661 	 1.4140 	 	 0.4743
[2020/01/30 06:09:20] - 80 	 268.2 	 	 49.6 	 	 0.0800 	 0.7709 	 0.7995 	 1.3425 	 	 0.4866 	 	 0.8330 	 0.7430 	 1.4132 	 	 0.4707
[2020/01/30 06:14:38] - 81 	 268.4 	 	 49.7 	 	 0.0800 	 0.7707 	 0.7983 	 1.3447 	 	 0.4832 	 	 0.8213 	 0.7550 	 1.3929 	 	 0.4793
[2020/01/30 06:19:56] - 82 	 268.4 	 	 49.6 	 	 0.0800 	 0.7710 	 0.8010 	 1.3452 	 	 0.4829 	 	 0.7909 	 0.7719 	 1.3807 	 	 0.4863
[2020/01/30 06:25:14] - 83 	 268.4 	 	 49.6 	 	 0.0800 	 0.7697 	 0.7988 	 1.3442 	 	 0.4855 	 	 0.8181 	 0.7486 	 1.4198 	 	 0.4688
[2020/01/30 06:30:32] - 84 	 268.4 	 	 49.7 	 	 0.0800 	 0.7722 	 0.8001 	 1.3467 	 	 0.4843 	 	 0.8519 	 0.7510 	 1.3971 	 	 0.4790
[2020/01/30 06:35:51] - 85 	 268.5 	 	 49.7 	 	 0.0800 	 0.7701 	 0.8000 	 1.3445 	 	 0.4870 	 	 0.8158 	 0.7423 	 1.3925 	 	 0.4807
[2020/01/30 06:41:09] - 86 	 268.6 	 	 49.7 	 	 0.0800 	 0.7658 	 0.7997 	 1.3419 	 	 0.4861 	 	 0.8297 	 0.7461 	 1.4111 	 	 0.4634
[2020/01/30 06:46:27] - 87 	 268.5 	 	 49.6 	 	 0.0800 	 0.7644 	 0.8038 	 1.3406 	 	 0.4848 	 	 0.7867 	 0.7722 	 1.4005 	 	 0.4752
[2020/01/30 06:51:45] - 88 	 268.3 	 	 49.6 	 	 0.0800 	 0.7681 	 0.8000 	 1.3417 	 	 0.4844 	 	 0.8694 	 0.7257 	 1.4224 	 	 0.4609
[2020/01/30 06:57:03] - 89 	 268.2 	 	 49.6 	 	 0.0800 	 0.7666 	 0.7982 	 1.3413 	 	 0.4844 	 	 0.8393 	 0.7749 	 1.3786 	 	 0.4890
[2020/01/30 07:02:22] - 90 	 268.2 	 	 49.6 	 	 0.0800 	 0.7598 	 0.8029 	 1.3361 	 	 0.4876 	 	 0.8326 	 0.7608 	 1.3943 	 	 0.4760
[2020/01/30 07:07:39] - 91 	 268.1 	 	 49.6 	 	 0.0800 	 0.7668 	 0.8007 	 1.3401 	 	 0.4858 	 	 0.7773 	 0.7847 	 1.3751 	 	 0.4827
[2020/01/30 07:12:57] - 92 	 268.1 	 	 49.6 	 	 0.0800 	 0.7626 	 0.8029 	 1.3389 	 	 0.4893 	 	 0.8448 	 0.7459 	 1.3834 	 	 0.4772
[2020/01/30 07:18:15] - 93 	 268.1 	 	 49.6 	 	 0.0800 	 0.7606 	 0.8038 	 1.3345 	 	 0.4871 	 	 0.7581 	 0.7803 	 1.3876 	 	 0.4775
[2020/01/30 07:23:33] - 94 	 268.3 	 	 49.6 	 	 0.0800 	 0.7643 	 0.8005 	 1.3393 	 	 0.4843 	 	 0.7957 	 0.7681 	 1.3965 	 	 0.4789
[2020/01/30 07:28:51] - 95 	 268.4 	 	 49.6 	 	 0.0800 	 0.7595 	 0.8037 	 1.3383 	 	 0.4865 	 	 0.8355 	 0.7451 	 1.3978 	 	 0.4718
[2020/01/30 07:34:09] - 96 	 268.5 	 	 49.6 	 	 0.0800 	 0.7613 	 0.8037 	 1.3362 	 	 0.4880 	 	 0.8018 	 0.7708 	 1.4236 	 	 0.4609
[2020/01/30 07:39:27] - 97 	 268.4 	 	 49.6 	 	 0.0800 	 0.7569 	 0.8049 	 1.3343 	 	 0.4880 	 	 0.8487 	 0.7484 	 1.4113 	 	 0.4793
[2020/01/30 07:44:45] - 98 	 268.3 	 	 49.6 	 	 0.0800 	 0.7585 	 0.8032 	 1.3368 	 	 0.4866 	 	 0.8012 	 0.7578 	 1.3859 	 	 0.4816
[2020/01/30 07:50:03] - 99 	 268.3 	 	 49.6 	 	 0.0100 	 0.7591 	 0.8038 	 1.3346 	 	 0.4880 	 	 0.8069 	 0.7463 	 1.4113 	 	 0.4703
[2020/01/30 07:55:21] - 100 	 268.3 	 	 49.6 	 	 0.0100 	 0.6478 	 0.8376 	 1.1436 	 	 0.5568 	 	 0.6271 	 0.8149 	 1.2749 	 	 0.5160
[2020/01/30 08:00:40] - 101 	 268.4 	 	 49.6 	 	 0.0100 	 0.5732 	 0.8582 	 1.0803 	 	 0.5749 	 	 0.6374 	 0.8184 	 1.2406 	 	 0.5302
[2020/01/30 08:05:58] - 102 	 268.2 	 	 49.6 	 	 0.0100 	 0.5502 	 0.8650 	 1.0552 	 	 0.5823 	 	 0.6196 	 0.8237 	 1.2488 	 	 0.5269
[2020/01/30 08:11:16] - 103 	 268.2 	 	 49.6 	 	 0.0100 	 0.5278 	 0.8716 	 1.0326 	 	 0.5901 	 	 0.5852 	 0.8300 	 1.2567 	 	 0.5255
[2020/01/30 08:16:34] - 104 	 268.4 	 	 49.6 	 	 0.0100 	 0.5082 	 0.8793 	 1.0171 	 	 0.5954 	 	 0.6091 	 0.8197 	 1.2797 	 	 0.5225
[2020/01/30 08:21:52] - 105 	 268.4 	 	 49.6 	 	 0.0100 	 0.4931 	 0.8829 	 1.0007 	 	 0.6008 	 	 0.6205 	 0.8181 	 1.2465 	 	 0.5330
[2020/01/30 08:27:11] - 106 	 268.5 	 	 49.6 	 	 0.0100 	 0.4826 	 0.8860 	 0.9890 	 	 0.6064 	 	 0.5989 	 0.8310 	 1.2517 	 	 0.5333
[2020/01/30 08:32:29] - 107 	 268.6 	 	 49.6 	 	 0.0100 	 0.4719 	 0.8915 	 0.9788 	 	 0.6075 	 	 0.5719 	 0.8309 	 1.2687 	 	 0.5260
[2020/01/30 08:37:48] - 108 	 268.7 	 	 49.7 	 	 0.0100 	 0.4608 	 0.8942 	 0.9670 	 	 0.6117 	 	 0.5693 	 0.8299 	 1.2963 	 	 0.5116
[2020/01/30 08:43:06] - 109 	 268.8 	 	 49.7 	 	 0.0100 	 0.4519 	 0.8976 	 0.9619 	 	 0.6120 	 	 0.5577 	 0.8410 	 1.3152 	 	 0.5165
[2020/01/31 01:45:51] - Namespace(attack='pgd', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=150, epsilon=8, eval=False, fgsm_alpha=1.25, fgsm_init='random', fname='experiments/cifar10_startlr/preactresnet_0.08', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.08, lr_one_drop=0.01, lr_schedule='onedrop', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=110, seed=0, val=False, width_factor=10)
[2020/01/31 01:45:55] - Resuming at epoch 110
[2020/01/31 01:45:56] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/31 01:51:31] - 110 	 282.7 	 	 53.0 	 	 0.0100 	 0.4422 	 0.9006 	 0.9525 	 	 0.6149 	 	 0.6010 	 0.8201 	 1.2885 	 	 0.5191
[2020/01/31 01:57:08] - 111 	 283.6 	 	 52.7 	 	 0.0100 	 0.4354 	 0.9028 	 0.9468 	 	 0.6168 	 	 0.5444 	 0.8387 	 1.3210 	 	 0.5134
[2020/01/31 02:02:43] - 112 	 282.7 	 	 52.5 	 	 0.0100 	 0.4279 	 0.9075 	 0.9382 	 	 0.6227 	 	 0.5390 	 0.8344 	 1.3804 	 	 0.5030
[2020/01/31 02:08:17] - 113 	 282.1 	 	 52.6 	 	 0.0100 	 0.4223 	 0.9076 	 0.9356 	 	 0.6198 	 	 0.5599 	 0.8292 	 1.3397 	 	 0.5180
[2020/01/31 02:13:52] - 114 	 282.3 	 	 52.4 	 	 0.0100 	 0.4172 	 0.9092 	 0.9307 	 	 0.6205 	 	 0.5969 	 0.8204 	 1.3384 	 	 0.5114
[2020/01/31 02:19:28] - 115 	 283.2 	 	 52.8 	 	 0.0100 	 0.4125 	 0.9114 	 0.9277 	 	 0.6228 	 	 0.5694 	 0.8332 	 1.3100 	 	 0.5201
[2020/01/31 02:25:04] - 116 	 283.4 	 	 52.8 	 	 0.0100 	 0.4062 	 0.9138 	 0.9198 	 	 0.6235 	 	 0.5640 	 0.8272 	 1.3088 	 	 0.5184
[2020/01/31 02:30:40] - 117 	 282.7 	 	 52.7 	 	 0.0100 	 0.4018 	 0.9156 	 0.9169 	 	 0.6242 	 	 0.5743 	 0.8288 	 1.3432 	 	 0.5137
[2020/01/31 02:36:16] - 118 	 283.1 	 	 52.7 	 	 0.0100 	 0.3951 	 0.9176 	 0.9096 	 	 0.6254 	 	 0.5501 	 0.8293 	 1.3484 	 	 0.5144
[2020/01/31 02:41:51] - 119 	 282.8 	 	 52.7 	 	 0.0100 	 0.3908 	 0.9204 	 0.9060 	 	 0.6278 	 	 0.5480 	 0.8298 	 1.3959 	 	 0.5026
[2020/01/31 02:47:28] - 120 	 283.2 	 	 52.7 	 	 0.0100 	 0.3848 	 0.9217 	 0.9024 	 	 0.6294 	 	 0.5562 	 0.8276 	 1.4052 	 	 0.4980
[2020/01/31 02:53:04] - 121 	 283.2 	 	 52.7 	 	 0.0100 	 0.3824 	 0.9217 	 0.8991 	 	 0.6310 	 	 0.5847 	 0.8204 	 1.3588 	 	 0.5111
[2020/01/31 02:58:40] - 122 	 283.3 	 	 52.8 	 	 0.0100 	 0.3799 	 0.9231 	 0.8994 	 	 0.6314 	 	 0.5797 	 0.8195 	 1.4016 	 	 0.4981
[2020/01/31 03:04:16] - 123 	 283.5 	 	 52.7 	 	 0.0100 	 0.3750 	 0.9243 	 0.8958 	 	 0.6318 	 	 0.5440 	 0.8383 	 1.4108 	 	 0.4919
