[2020/02/01 10:57:17] - Namespace(attack='fgsm', attack_iters=10, batch_size=128, chkpt_iters=10, cutout=False, cutout_len=None, data_dir='../cifar-data', epochs=200, epsilon=8, eval=False, fgsm_alpha=0.875, fgsm_init='random', fname='experiments/cifar10_fgsm_l2/preactresnet18', half=False, l1=0, l2=0, lr_drop_epoch=100, lr_max=0.1, lr_one_drop=0.01, lr_schedule='piecewise', mixup=False, mixup_alpha=None, model='PreActResNet18', norm='l_2', pgd_alpha=2, restarts=1, resume=0, seed=0, val=False, width_factor=10)
[2020/02/01 10:57:20] - Epoch 	 Train Time 	 Test Time 	 LR 	 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/02/01 12:21:05] - 39 	 64.3 	 	 52.2 	 	 0.1000 	 0.4186 	 0.8861 	 0.8630 	 	 0.6732 	 	 0.5442 	 0.8201 	 1.0567 	 	 0.6060
[2020/02/01 12:23:02] - 40 	 64.3 	 	 52.2 	 	 0.1000 	 0.4137 	 0.8881 	 0.8569 	 	 0.6768 	 	 0.5255 	 0.8298 	 1.0201 	 	 0.6201
[2020/02/01 12:24:59] - 41 	 64.3 	 	 52.2 	 	 0.1000 	 0.4140 	 0.8886 	 0.8569 	 	 0.6753 	 	 0.5235 	 0.8288 	 1.0055 	 	 0.6317
[2020/02/01 12:26:55] - 42 	 64.4 	 	 52.2 	 	 0.1000 	 0.4151 	 0.8880 	 0.8589 	 	 0.6751 	 	 0.5237 	 0.8233 	 1.0158 	 	 0.6252
[2020/02/01 12:28:52] - 43 	 64.4 	 	 52.2 	 	 0.1000 	 0.4093 	 0.8896 	 0.8544 	 	 0.6758 	 	 0.5465 	 0.8165 	 1.0444 	 	 0.6070
[2020/02/01 12:30:48] - 44 	 64.4 	 	 52.3 	 	 0.1000 	 0.4058 	 0.8905 	 0.8513 	 	 0.6740 	 	 0.5140 	 0.8342 	 0.9829 	 	 0.6300
[2020/02/01 12:32:45] - 45 	 64.4 	 	 52.3 	 	 0.1000 	 0.4053 	 0.8910 	 0.8495 	 	 0.6774 	 	 0.5146 	 0.8307 	 1.0058 	 	 0.6208
[2020/02/01 12:34:42] - 46 	 64.4 	 	 52.3 	 	 0.1000 	 0.4062 	 0.8908 	 0.8495 	 	 0.6799 	 	 0.4905 	 0.8407 	 0.9781 	 	 0.6358
[2020/02/01 12:36:39] - 47 	 64.4 	 	 52.3 	 	 0.1000 	 0.4008 	 0.8921 	 0.8441 	 	 0.6787 	 	 0.5167 	 0.8371 	 0.9953 	 	 0.6254
[2020/02/01 12:38:36] - 48 	 64.5 	 	 52.2 	 	 0.1000 	 0.4035 	 0.8918 	 0.8483 	 	 0.6775 	 	 0.5369 	 0.8226 	 1.0466 	 	 0.6095
[2020/02/01 12:40:33] - 49 	 64.5 	 	 52.3 	 	 0.1000 	 0.4031 	 0.8932 	 0.8478 	 	 0.6776 	 	 0.5711 	 0.8147 	 1.0555 	 	 0.6077
[2020/02/01 12:42:31] - 50 	 64.5 	 	 52.4 	 	 0.1000 	 0.3941 	 0.8948 	 0.8368 	 	 0.6807 	 	 0.5086 	 0.8351 	 1.0015 	 	 0.6248
[2020/02/01 12:44:27] - 51 	 64.5 	 	 52.3 	 	 0.1000 	 0.3936 	 0.8944 	 0.8398 	 	 0.6787 	 	 0.5091 	 0.8324 	 0.9886 	 	 0.6294
[2020/02/01 12:46:24] - 52 	 64.5 	 	 52.3 	 	 0.1000 	 0.3939 	 0.8952 	 0.8370 	 	 0.6829 	 	 0.4954 	 0.8381 	 0.9917 	 	 0.6301
[2020/02/01 12:48:21] - 53 	 64.4 	 	 52.3 	 	 0.1000 	 0.3958 	 0.8937 	 0.8421 	 	 0.6798 	 	 0.5438 	 0.8224 	 1.0262 	 	 0.6259
[2020/02/01 12:50:18] - 54 	 64.5 	 	 52.4 	 	 0.1000 	 0.3932 	 0.8950 	 0.8384 	 	 0.6801 	 	 0.5270 	 0.8314 	 1.0317 	 	 0.6124
[2020/02/01 12:52:15] - 55 	 64.5 	 	 52.3 	 	 0.1000 	 0.3913 	 0.8955 	 0.8347 	 	 0.6836 	 	 0.5196 	 0.8306 	 1.0305 	 	 0.6181
[2020/02/01 12:54:11] - 56 	 64.5 	 	 52.4 	 	 0.1000 	 0.3954 	 0.8942 	 0.8390 	 	 0.6803 	 	 0.4928 	 0.8362 	 0.9768 	 	 0.6398
[2020/02/01 12:56:09] - 57 	 64.4 	 	 52.4 	 	 0.1000 	 0.3856 	 0.8969 	 0.8257 	 	 0.6843 	 	 0.5037 	 0.8339 	 1.0084 	 	 0.6266
[2020/02/01 12:58:06] - 58 	 64.5 	 	 52.3 	 	 0.1000 	 0.3902 	 0.8964 	 0.8363 	 	 0.6810 	 	 0.5248 	 0.8285 	 1.0445 	 	 0.6069
[2020/02/01 13:00:02] - 59 	 64.5 	 	 52.3 	 	 0.1000 	 0.3883 	 0.8969 	 0.8338 	 	 0.6822 	 	 0.5175 	 0.8340 	 0.9854 	 	 0.6342
[2020/02/01 13:02:00] - 60 	 64.5 	 	 52.4 	 	 0.1000 	 0.3908 	 0.8970 	 0.8375 	 	 0.6809 	 	 0.5494 	 0.8201 	 1.0164 	 	 0.6181
[2020/02/01 13:03:57] - 61 	 64.6 	 	 52.4 	 	 0.1000 	 0.3889 	 0.8976 	 0.8322 	 	 0.6818 	 	 0.5013 	 0.8375 	 0.9771 	 	 0.6339
[2020/02/01 13:05:54] - 62 	 64.6 	 	 52.5 	 	 0.1000 	 0.3808 	 0.8995 	 0.8258 	 	 0.6838 	 	 0.5014 	 0.8357 	 1.0221 	 	 0.6177
[2020/02/01 13:07:51] - 63 	 64.6 	 	 52.4 	 	 0.1000 	 0.3833 	 0.8989 	 0.8283 	 	 0.6841 	 	 0.4994 	 0.8351 	 0.9957 	 	 0.6289
[2020/02/01 13:09:48] - 64 	 64.6 	 	 52.4 	 	 0.1000 	 0.3843 	 0.8975 	 0.8316 	 	 0.6828 	 	 0.4940 	 0.8460 	 0.9854 	 	 0.6295
[2020/02/01 13:11:45] - 65 	 64.5 	 	 52.4 	 	 0.1000 	 0.3826 	 0.8985 	 0.8287 	 	 0.6836 	 	 0.5074 	 0.8351 	 1.0393 	 	 0.6164
[2020/02/01 13:13:42] - 66 	 64.5 	 	 52.4 	 	 0.1000 	 0.3840 	 0.8997 	 0.8287 	 	 0.6814 	 	 0.5045 	 0.8378 	 0.9926 	 	 0.6290
[2020/02/01 13:15:39] - 67 	 64.6 	 	 52.4 	 	 0.1000 	 0.3771 	 0.9006 	 0.8216 	 	 0.6859 	 	 0.4892 	 0.8415 	 0.9680 	 	 0.6338
[2020/02/01 13:17:36] - 68 	 64.6 	 	 52.4 	 	 0.1000 	 0.3748 	 0.9012 	 0.8193 	 	 0.6888 	 	 0.4782 	 0.8450 	 0.9932 	 	 0.6286
[2020/02/01 13:19:33] - 69 	 64.6 	 	 52.5 	 	 0.1000 	 0.3780 	 0.9013 	 0.8235 	 	 0.6854 	 	 0.5095 	 0.8381 	 1.0206 	 	 0.6119
[2020/02/01 13:21:31] - 70 	 64.5 	 	 52.4 	 	 0.1000 	 0.3755 	 0.9021 	 0.8217 	 	 0.6859 	 	 0.5389 	 0.8204 	 1.0363 	 	 0.6190
[2020/02/01 13:23:28] - 71 	 64.6 	 	 52.4 	 	 0.1000 	 0.3792 	 0.9002 	 0.8254 	 	 0.6839 	 	 0.4901 	 0.8396 	 0.9706 	 	 0.6410
[2020/02/01 13:25:26] - 72 	 64.6 	 	 52.4 	 	 0.1000 	 0.3781 	 0.9015 	 0.8218 	 	 0.6872 	 	 0.5070 	 0.8290 	 0.9999 	 	 0.6309
[2020/02/01 13:27:23] - 73 	 64.7 	 	 52.4 	 	 0.1000 	 0.3772 	 0.9013 	 0.8238 	 	 0.6855 	 	 0.5003 	 0.8365 	 1.0305 	 	 0.6139
[2020/02/01 13:29:20] - 74 	 64.7 	 	 52.4 	 	 0.1000 	 0.3805 	 0.8995 	 0.8256 	 	 0.6852 	 	 0.5210 	 0.8167 	 1.0071 	 	 0.6234
[2020/02/01 13:31:17] - 75 	 64.7 	 	 52.4 	 	 0.1000 	 0.3720 	 0.9015 	 0.8169 	 	 0.6869 	 	 0.5055 	 0.8372 	 0.9653 	 	 0.6353
[2020/02/01 13:33:14] - 76 	 64.7 	 	 52.5 	 	 0.1000 	 0.3748 	 0.9017 	 0.8213 	 	 0.6877 	 	 0.4779 	 0.8448 	 0.9774 	 	 0.6340
[2020/02/01 13:35:11] - 77 	 64.7 	 	 52.5 	 	 0.1000 	 0.3726 	 0.9018 	 0.8184 	 	 0.6884 	 	 0.5182 	 0.8396 	 1.0012 	 	 0.6343
[2020/02/01 13:37:08] - 78 	 64.7 	 	 52.5 	 	 0.1000 	 0.3729 	 0.9029 	 0.8181 	 	 0.6875 	 	 0.5061 	 0.8337 	 1.0315 	 	 0.6165
[2020/02/01 13:39:05] - 79 	 64.6 	 	 52.4 	 	 0.1000 	 0.3692 	 0.9036 	 0.8135 	 	 0.6894 	 	 0.5141 	 0.8293 	 1.0058 	 	 0.6267
[2020/02/01 13:41:03] - 80 	 64.6 	 	 52.5 	 	 0.1000 	 0.3673 	 0.9041 	 0.8134 	 	 0.6890 	 	 0.5137 	 0.8349 	 0.9913 	 	 0.6307
[2020/02/01 13:43:00] - 81 	 64.7 	 	 52.4 	 	 0.1000 	 0.3723 	 0.9028 	 0.8171 	 	 0.6877 	 	 0.5184 	 0.8210 	 1.0453 	 	 0.6079
[2020/02/01 13:44:58] - 82 	 64.7 	 	 52.5 	 	 0.1000 	 0.3728 	 0.9018 	 0.8201 	 	 0.6881 	 	 0.4911 	 0.8418 	 1.0013 	 	 0.6248
[2020/02/01 13:46:55] - 83 	 64.7 	 	 52.5 	 	 0.1000 	 0.3664 	 0.9065 	 0.8122 	 	 0.6877 	 	 0.5087 	 0.8334 	 1.0430 	 	 0.6137
[2020/02/01 13:48:52] - 84 	 64.8 	 	 52.5 	 	 0.1000 	 0.3674 	 0.9038 	 0.8124 	 	 0.6910 	 	 0.5435 	 0.8174 	 1.0560 	 	 0.6047
[2020/02/01 13:50:49] - 85 	 64.7 	 	 52.5 	 	 0.1000 	 0.3738 	 0.9021 	 0.8199 	 	 0.6876 	 	 0.5077 	 0.8278 	 1.0053 	 	 0.6271
[2020/02/01 13:52:46] - 86 	 64.7 	 	 52.5 	 	 0.1000 	 0.3679 	 0.9040 	 0.8112 	 	 0.6909 	 	 0.5077 	 0.8368 	 1.0119 	 	 0.6228
[2020/02/01 13:54:44] - 87 	 64.7 	 	 52.5 	 	 0.1000 	 0.3676 	 0.9047 	 0.8133 	 	 0.6895 	 	 0.5046 	 0.8305 	 1.0368 	 	 0.6166
[2020/02/01 13:56:41] - 88 	 64.7 	 	 52.5 	 	 0.1000 	 0.3686 	 0.9059 	 0.8159 	 	 0.6903 	 	 0.5146 	 0.8245 	 0.9983 	 	 0.6285
[2020/02/01 13:58:38] - 89 	 64.7 	 	 52.5 	 	 0.1000 	 0.3677 	 0.9036 	 0.8126 	 	 0.6896 	 	 0.4857 	 0.8453 	 0.9759 	 	 0.6481
[2020/02/01 14:00:37] - 90 	 64.5 	 	 52.5 	 	 0.1000 	 0.3594 	 0.9064 	 0.8047 	 	 0.6943 	 	 0.4884 	 0.8389 	 0.9803 	 	 0.6263
[2020/02/01 14:02:34] - 91 	 64.7 	 	 52.5 	 	 0.1000 	 0.3704 	 0.9018 	 0.8148 	 	 0.6859 	 	 0.4771 	 0.8497 	 0.9918 	 	 0.6327
[2020/02/01 14:04:31] - 92 	 64.7 	 	 52.4 	 	 0.1000 	 0.3641 	 0.9063 	 0.8106 	 	 0.6891 	 	 0.4976 	 0.8343 	 0.9790 	 	 0.6320
[2020/02/01 14:06:28] - 93 	 64.7 	 	 52.5 	 	 0.1000 	 0.3662 	 0.9050 	 0.8108 	 	 0.6914 	 	 0.4672 	 0.8525 	 0.9812 	 	 0.6371
[2020/02/01 14:08:25] - 94 	 64.8 	 	 52.5 	 	 0.1000 	 0.3688 	 0.9040 	 0.8148 	 	 0.6886 	 	 0.4900 	 0.8432 	 0.9980 	 	 0.6301
[2020/02/01 14:10:23] - 95 	 64.7 	 	 52.6 	 	 0.1000 	 0.3628 	 0.9056 	 0.8078 	 	 0.6923 	 	 0.5328 	 0.8218 	 1.0567 	 	 0.6114
[2020/02/01 14:12:20] - 96 	 64.8 	 	 52.5 	 	 0.1000 	 0.3646 	 0.9052 	 0.8086 	 	 0.6898 	 	 0.5091 	 0.8294 	 1.0403 	 	 0.6147
[2020/02/01 14:14:17] - 97 	 64.7 	 	 52.5 	 	 0.1000 	 0.3582 	 0.9066 	 0.8041 	 	 0.6917 	 	 0.5388 	 0.8216 	 1.0593 	 	 0.6126
[2020/02/01 14:16:14] - 98 	 64.7 	 	 52.6 	 	 0.1000 	 0.3608 	 0.9057 	 0.8068 	 	 0.6893 	 	 0.4835 	 0.8445 	 0.9520 	 	 0.6446
[2020/02/01 14:18:12] - 99 	 64.7 	 	 52.5 	 	 0.0100 	 0.3611 	 0.9053 	 0.8045 	 	 0.6936 	 	 0.5161 	 0.8254 	 1.0192 	 	 0.6196
[2020/02/01 14:20:09] - 100 	 64.6 	 	 52.5 	 	 0.0100 	 0.2935 	 0.9196 	 0.5914 	 	 0.7768 	 	 0.3345 	 0.8893 	 0.8023 	 	 0.7055
[2020/02/01 14:22:07] - 101 	 64.7 	 	 52.6 	 	 0.0100 	 0.2228 	 0.9383 	 0.5069 	 	 0.8047 	 	 0.3240 	 0.8941 	 0.8081 	 	 0.7009
[2020/02/01 14:24:04] - 102 	 64.8 	 	 52.5 	 	 0.0100 	 0.1967 	 0.9470 	 0.4725 	 	 0.8168 	 	 0.3132 	 0.8954 	 0.8029 	 	 0.7081
[2020/02/01 14:26:02] - 103 	 64.6 	 	 52.5 	 	 0.0100 	 0.1779 	 0.9532 	 0.4478 	 	 0.8249 	 	 0.3056 	 0.8952 	 0.8151 	 	 0.7084
[2020/02/01 14:28:00] - 104 	 64.6 	 	 52.4 	 	 0.0100 	 0.1613 	 0.9575 	 0.4237 	 	 0.8351 	 	 0.3079 	 0.8954 	 0.8348 	 	 0.7017
[2020/02/01 14:29:57] - 105 	 64.7 	 	 52.5 	 	 0.0100 	 0.1476 	 0.9623 	 0.4029 	 	 0.8431 	 	 0.3059 	 0.8956 	 0.8402 	 	 0.7039
[2020/02/01 14:31:54] - 106 	 64.8 	 	 52.5 	 	 0.0100 	 0.1350 	 0.9666 	 0.3862 	 	 0.8484 	 	 0.2969 	 0.8980 	 0.8608 	 	 0.7019
[2020/02/01 14:33:51] - 107 	 64.8 	 	 52.5 	 	 0.0100 	 0.1254 	 0.9694 	 0.3728 	 	 0.8544 	 	 0.2996 	 0.8963 	 0.8779 	 	 0.7043
[2020/02/01 14:35:49] - 108 	 64.8 	 	 52.5 	 	 0.0100 	 0.1150 	 0.9722 	 0.3591 	 	 0.8590 	 	 0.2994 	 0.8960 	 0.8856 	 	 0.7000
[2020/02/01 14:37:46] - 109 	 64.8 	 	 52.5 	 	 0.0100 	 0.1065 	 0.9750 	 0.3454 	 	 0.8636 	 	 0.2940 	 0.8992 	 0.8899 	 	 0.6999
[2020/02/01 14:39:44] - 110 	 64.6 	 	 52.5 	 	 0.0100 	 0.1000 	 0.9781 	 0.3375 	 	 0.8645 	 	 0.3013 	 0.8976 	 0.8987 	 	 0.7001
[2020/02/01 14:41:41] - 111 	 64.7 	 	 52.6 	 	 0.0100 	 0.0942 	 0.9791 	 0.3291 	 	 0.8698 	 	 0.3065 	 0.8949 	 0.9287 	 	 0.6973
[2020/02/01 14:43:39] - 112 	 64.7 	 	 52.5 	 	 0.0100 	 0.0875 	 0.9811 	 0.3193 	 	 0.8712 	 	 0.3028 	 0.8975 	 0.9355 	 	 0.6961
[2020/02/01 14:45:36] - 113 	 64.8 	 	 52.5 	 	 0.0100 	 0.0816 	 0.9829 	 0.3091 	 	 0.8772 	 	 0.3076 	 0.8970 	 0.9519 	 	 0.6895
[2020/02/01 14:47:33] - 114 	 64.9 	 	 52.5 	 	 0.0100 	 0.0779 	 0.9841 	 0.3046 	 	 0.8776 	 	 0.3077 	 0.8976 	 1.0091 	 	 0.6820
[2020/02/01 14:49:31] - 115 	 64.7 	 	 52.6 	 	 0.0100 	 0.0743 	 0.9847 	 0.3014 	 	 0.8809 	 	 0.3123 	 0.8958 	 0.9982 	 	 0.6815
[2020/02/01 14:51:28] - 116 	 64.8 	 	 52.5 	 	 0.0100 	 0.0701 	 0.9863 	 0.2958 	 	 0.8829 	 	 0.3102 	 0.8954 	 0.9967 	 	 0.6846
[2020/02/01 14:53:25] - 117 	 64.7 	 	 52.5 	 	 0.0100 	 0.0663 	 0.9873 	 0.2897 	 	 0.8853 	 	 0.3071 	 0.8976 	 1.0238 	 	 0.6837
