[2019/12/21 13:54:47] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10/wideresnet_2', half=False, lr_max=0.1, lr_schedule='piecewise', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, width_factor=2)
[2019/12/21 13:54:52] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2019/12/21 17:39:20] - 73 	 152.8 	 28.5 	 0.1000 	 0.9148 	 0.7438 	 1.4660 	 0.4442 	 0.9275 	 0.7192 	 1.4887 	 0.4405
[2019/12/21 17:42:21] - 74 	 152.7 	 28.3 	 0.1000 	 0.9144 	 0.7436 	 1.4666 	 0.4422 	 0.9217 	 0.7263 	 1.4506 	 0.4539
[2019/12/21 17:45:22] - 75 	 152.9 	 28.6 	 0.1000 	 0.9128 	 0.7438 	 1.4630 	 0.4424 	 0.9987 	 0.6945 	 1.5207 	 0.4308
[2019/12/21 17:48:24] - 76 	 152.8 	 28.4 	 0.1000 	 0.9105 	 0.7446 	 1.4636 	 0.4453 	 0.9715 	 0.7109 	 1.4626 	 0.4485
[2019/12/21 17:51:25] - 77 	 152.9 	 28.4 	 0.1000 	 0.9174 	 0.7423 	 1.4690 	 0.4411 	 0.9239 	 0.7048 	 1.4792 	 0.4445
[2019/12/21 17:54:27] - 78 	 153.0 	 28.6 	 0.1000 	 0.9097 	 0.7445 	 1.4616 	 0.4448 	 0.9118 	 0.7128 	 1.4500 	 0.4518
[2019/12/21 17:57:28] - 79 	 153.0 	 28.6 	 0.1000 	 0.9080 	 0.7449 	 1.4606 	 0.4450 	 0.9291 	 0.7060 	 1.4591 	 0.4503
[2019/12/21 18:00:30] - 80 	 152.9 	 28.5 	 0.1000 	 0.9096 	 0.7438 	 1.4621 	 0.4458 	 0.9027 	 0.7268 	 1.4560 	 0.4474
[2019/12/21 18:03:31] - 81 	 153.0 	 28.5 	 0.1000 	 0.9068 	 0.7473 	 1.4613 	 0.4439 	 0.9281 	 0.7023 	 1.4864 	 0.4331
[2019/12/21 18:06:33] - 82 	 152.9 	 28.5 	 0.1000 	 0.9110 	 0.7460 	 1.4649 	 0.4429 	 0.9918 	 0.6852 	 1.4913 	 0.4394
[2019/12/21 18:09:35] - 83 	 153.4 	 28.6 	 0.1000 	 0.9072 	 0.7448 	 1.4611 	 0.4461 	 0.9091 	 0.7356 	 1.4533 	 0.4466
[2019/12/21 18:12:36] - 84 	 153.0 	 28.5 	 0.1000 	 0.9031 	 0.7488 	 1.4594 	 0.4439 	 0.8960 	 0.7110 	 1.4543 	 0.4527
[2019/12/21 18:15:38] - 85 	 153.0 	 28.6 	 0.1000 	 0.9093 	 0.7442 	 1.4616 	 0.4429 	 0.9056 	 0.7388 	 1.4314 	 0.4710
[2019/12/21 18:18:40] - 86 	 153.2 	 28.4 	 0.1000 	 0.9047 	 0.7483 	 1.4594 	 0.4456 	 0.9180 	 0.7281 	 1.4449 	 0.4616
[2019/12/21 18:21:41] - 87 	 152.9 	 28.4 	 0.1000 	 0.9051 	 0.7466 	 1.4602 	 0.4454 	 0.9067 	 0.7241 	 1.4403 	 0.4550
[2019/12/21 18:24:43] - 88 	 153.0 	 28.5 	 0.1000 	 0.9036 	 0.7463 	 1.4583 	 0.4458 	 0.9202 	 0.7251 	 1.4553 	 0.4451
[2019/12/21 18:27:44] - 89 	 152.9 	 28.4 	 0.1000 	 0.9011 	 0.7463 	 1.4568 	 0.4477 	 0.9380 	 0.7239 	 1.4496 	 0.4683
[2019/12/21 18:30:45] - 90 	 152.7 	 28.4 	 0.1000 	 0.9019 	 0.7484 	 1.4551 	 0.4463 	 0.8924 	 0.7276 	 1.4540 	 0.4426
[2019/12/21 18:33:46] - 91 	 152.4 	 28.3 	 0.1000 	 0.9076 	 0.7476 	 1.4619 	 0.4432 	 0.8938 	 0.7425 	 1.4494 	 0.4543
[2019/12/21 18:36:46] - 92 	 151.8 	 28.3 	 0.1000 	 0.9023 	 0.7472 	 1.4577 	 0.4487 	 0.9490 	 0.7052 	 1.4821 	 0.4478
[2019/12/21 18:39:47] - 93 	 152.2 	 28.3 	 0.1000 	 0.8993 	 0.7503 	 1.4549 	 0.4474 	 0.8970 	 0.7270 	 1.4396 	 0.4606
[2019/12/21 18:42:47] - 94 	 152.2 	 28.3 	 0.1000 	 0.9027 	 0.7457 	 1.4576 	 0.4457 	 0.9428 	 0.7287 	 1.4390 	 0.4643
[2019/12/21 18:45:48] - 95 	 151.9 	 28.3 	 0.1000 	 0.9025 	 0.7454 	 1.4574 	 0.4466 	 0.9000 	 0.7343 	 1.4753 	 0.4434
[2019/12/21 18:48:48] - 96 	 152.0 	 28.4 	 0.1000 	 0.8979 	 0.7518 	 1.4562 	 0.4465 	 0.9278 	 0.7313 	 1.4628 	 0.4449
[2019/12/21 18:51:48] - 97 	 151.8 	 28.2 	 0.1000 	 0.9007 	 0.7483 	 1.4547 	 0.4462 	 0.8959 	 0.7221 	 1.4450 	 0.4603
[2019/12/21 18:54:49] - 98 	 152.0 	 28.2 	 0.1000 	 0.9015 	 0.7454 	 1.4571 	 0.4494 	 0.9520 	 0.7213 	 1.4694 	 0.4502
[2019/12/21 18:57:48] - 99 	 151.6 	 28.2 	 0.0100 	 0.8994 	 0.7490 	 1.4551 	 0.4462 	 0.9561 	 0.7089 	 1.4561 	 0.4504
[2019/12/21 19:00:49] - 100 	 152.0 	 28.2 	 0.0100 	 0.8023 	 0.7840 	 1.2917 	 0.5086 	 0.7485 	 0.7841 	 1.2949 	 0.5106
[2019/12/21 19:03:49] - 101 	 152.1 	 28.2 	 0.0100 	 0.7220 	 0.8063 	 1.2351 	 0.5259 	 0.7068 	 0.7921 	 1.2882 	 0.5136
[2019/12/21 19:06:50] - 102 	 152.0 	 28.5 	 0.0100 	 0.7000 	 0.8138 	 1.2159 	 0.5283 	 0.6803 	 0.7929 	 1.2837 	 0.5113
[2019/12/21 19:09:50] - 103 	 152.1 	 28.3 	 0.0100 	 0.6848 	 0.8172 	 1.2041 	 0.5378 	 0.6692 	 0.8016 	 1.2732 	 0.5130
[2019/12/21 19:12:50] - 104 	 152.0 	 28.1 	 0.0100 	 0.6720 	 0.8233 	 1.1930 	 0.5380 	 0.6656 	 0.7982 	 1.2831 	 0.5140
[2019/12/21 19:15:50] - 105 	 152.0 	 28.2 	 0.0100 	 0.6577 	 0.8275 	 1.1812 	 0.5427 	 0.6768 	 0.8042 	 1.2673 	 0.5152
[2019/12/21 19:18:51] - 106 	 152.0 	 28.3 	 0.0100 	 0.6479 	 0.8320 	 1.1752 	 0.5439 	 0.6776 	 0.7981 	 1.2708 	 0.5205
[2019/12/21 19:21:51] - 107 	 152.1 	 28.3 	 0.0100 	 0.6433 	 0.8327 	 1.1686 	 0.5463 	 0.6790 	 0.8064 	 1.2574 	 0.5210
[2019/12/21 19:24:52] - 108 	 151.9 	 28.4 	 0.0100 	 0.6346 	 0.8359 	 1.1618 	 0.5480 	 0.6762 	 0.8023 	 1.2765 	 0.5163
[2019/12/21 19:27:52] - 109 	 151.9 	 28.3 	 0.0100 	 0.6260 	 0.8407 	 1.1575 	 0.5471 	 0.6338 	 0.8107 	 1.2758 	 0.5161
[2019/12/21 19:30:53] - 110 	 152.1 	 28.4 	 0.0100 	 0.6245 	 0.8398 	 1.1579 	 0.5492 	 0.6421 	 0.8075 	 1.2828 	 0.5161
[2019/12/21 19:33:53] - 111 	 152.1 	 28.4 	 0.0100 	 0.6169 	 0.8438 	 1.1487 	 0.5522 	 0.6617 	 0.8069 	 1.2934 	 0.5108
[2019/12/21 19:36:54] - 112 	 152.2 	 28.3 	 0.0100 	 0.6113 	 0.8454 	 1.1455 	 0.5523 	 0.6653 	 0.7996 	 1.2816 	 0.5113
[2019/12/21 19:39:54] - 113 	 152.2 	 28.3 	 0.0100 	 0.6075 	 0.8469 	 1.1430 	 0.5534 	 0.6877 	 0.8038 	 1.2790 	 0.5159
[2019/12/21 19:42:55] - 114 	 152.2 	 28.3 	 0.0100 	 0.6032 	 0.8480 	 1.1412 	 0.5561 	 0.6758 	 0.7992 	 1.2856 	 0.5124
[2019/12/21 19:45:55] - 115 	 152.1 	 28.3 	 0.0100 	 0.6031 	 0.8497 	 1.1423 	 0.5549 	 0.6564 	 0.8033 	 1.2913 	 0.5165
[2019/12/21 19:48:56] - 116 	 152.0 	 28.3 	 0.0100 	 0.5977 	 0.8507 	 1.1363 	 0.5551 	 0.6713 	 0.8044 	 1.2802 	 0.5220
[2019/12/21 19:51:56] - 117 	 152.2 	 28.3 	 0.0100 	 0.5926 	 0.8532 	 1.1335 	 0.5569 	 0.6822 	 0.7964 	 1.2767 	 0.5159
[2019/12/21 19:54:57] - 118 	 152.2 	 28.3 	 0.0100 	 0.5905 	 0.8524 	 1.1313 	 0.5552 	 0.6789 	 0.7883 	 1.2784 	 0.5174
[2019/12/21 19:57:58] - 119 	 152.2 	 28.3 	 0.0100 	 0.5872 	 0.8554 	 1.1285 	 0.5578 	 0.6626 	 0.7987 	 1.2922 	 0.5118
[2019/12/21 20:00:58] - 120 	 152.1 	 28.3 	 0.0100 	 0.5835 	 0.8546 	 1.1244 	 0.5599 	 0.6359 	 0.8036 	 1.3256 	 0.4979
[2019/12/21 20:03:59] - 121 	 152.3 	 28.4 	 0.0100 	 0.5806 	 0.8567 	 1.1241 	 0.5588 	 0.6553 	 0.8054 	 1.2934 	 0.5135
[2019/12/21 20:06:59] - 122 	 152.2 	 28.3 	 0.0100 	 0.5807 	 0.8563 	 1.1233 	 0.5610 	 0.6633 	 0.8015 	 1.3006 	 0.5142
[2019/12/21 20:10:00] - 123 	 152.1 	 28.3 	 0.0100 	 0.5739 	 0.8597 	 1.1196 	 0.5611 	 0.6639 	 0.8029 	 1.2834 	 0.5170
[2019/12/21 20:13:00] - 124 	 151.4 	 28.3 	 0.0100 	 0.5746 	 0.8611 	 1.1223 	 0.5596 	 0.6441 	 0.8096 	 1.2771 	 0.5133
[2019/12/21 20:16:00] - 125 	 152.0 	 28.3 	 0.0100 	 0.5739 	 0.8582 	 1.1214 	 0.5614 	 0.6612 	 0.8032 	 1.3114 	 0.5124
[2019/12/21 20:19:00] - 126 	 152.1 	 28.3 	 0.0100 	 0.5693 	 0.8618 	 1.1165 	 0.5613 	 0.6615 	 0.8024 	 1.3002 	 0.5111
[2019/12/21 20:22:01] - 127 	 151.8 	 28.3 	 0.0100 	 0.5677 	 0.8611 	 1.1130 	 0.5621 	 0.6501 	 0.8083 	 1.3062 	 0.5105
[2019/12/21 20:25:01] - 128 	 152.0 	 28.3 	 0.0100 	 0.5669 	 0.8630 	 1.1147 	 0.5615 	 0.6144 	 0.8144 	 1.3109 	 0.5015
[2019/12/21 20:28:02] - 129 	 152.3 	 28.2 	 0.0100 	 0.5647 	 0.8642 	 1.1151 	 0.5601 	 0.6510 	 0.8105 	 1.2993 	 0.5117
[2019/12/21 20:31:02] - 130 	 152.1 	 28.3 	 0.0100 	 0.5630 	 0.8634 	 1.1111 	 0.5651 	 0.6511 	 0.8090 	 1.3083 	 0.5056
[2019/12/21 20:34:02] - 131 	 151.6 	 28.4 	 0.0100 	 0.5617 	 0.8627 	 1.1100 	 0.5642 	 0.6160 	 0.8090 	 1.3612 	 0.4956
[2019/12/21 20:37:03] - 132 	 152.3 	 28.1 	 0.0100 	 0.5607 	 0.8656 	 1.1072 	 0.5662 	 0.6587 	 0.8089 	 1.3120 	 0.5028
[2019/12/21 20:40:03] - 133 	 152.3 	 28.2 	 0.0100 	 0.5592 	 0.8653 	 1.1095 	 0.5617 	 0.6845 	 0.8021 	 1.3475 	 0.5010
[2019/12/21 20:43:04] - 134 	 152.1 	 28.3 	 0.0100 	 0.5560 	 0.8652 	 1.1051 	 0.5655 	 0.6557 	 0.8087 	 1.3071 	 0.5061
[2019/12/21 20:46:04] - 135 	 152.1 	 28.3 	 0.0100 	 0.5555 	 0.8668 	 1.1078 	 0.5625 	 0.6175 	 0.8138 	 1.3248 	 0.5011
[2019/12/21 20:49:04] - 136 	 151.9 	 28.2 	 0.0100 	 0.5518 	 0.8682 	 1.1016 	 0.5672 	 0.6603 	 0.8014 	 1.3142 	 0.5032
[2019/12/21 20:52:05] - 137 	 152.1 	 28.2 	 0.0100 	 0.5493 	 0.8680 	 1.1018 	 0.5664 	 0.6120 	 0.8213 	 1.3347 	 0.5002
[2019/12/21 20:55:05] - 138 	 152.0 	 28.3 	 0.0100 	 0.5478 	 0.8692 	 1.0969 	 0.5670 	 0.6711 	 0.8000 	 1.3032 	 0.5106
[2019/12/21 20:58:05] - 139 	 151.9 	 28.3 	 0.0100 	 0.5456 	 0.8696 	 1.0973 	 0.5663 	 0.6490 	 0.8089 	 1.2960 	 0.5123
[2019/12/21 21:01:05] - 140 	 151.7 	 28.2 	 0.0100 	 0.5458 	 0.8681 	 1.0948 	 0.5675 	 0.6450 	 0.8073 	 1.3189 	 0.5041
[2019/12/21 21:04:06] - 141 	 152.2 	 28.2 	 0.0100 	 0.5440 	 0.8708 	 1.0957 	 0.5662 	 0.6556 	 0.8104 	 1.3278 	 0.4995
[2019/12/21 21:07:06] - 142 	 152.1 	 28.3 	 0.0100 	 0.5415 	 0.8708 	 1.0940 	 0.5674 	 0.6577 	 0.8027 	 1.3393 	 0.5011
[2019/12/21 21:10:07] - 143 	 152.3 	 28.2 	 0.0100 	 0.5440 	 0.8706 	 1.0964 	 0.5667 	 0.6895 	 0.8105 	 1.3128 	 0.5086
