[2020/01/10 20:29:26] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10_l2/preactresnet18_5', half=False, l1=0, l2=5.0, lr_max=0.1, lr_schedule='piecewise', model='PreActResNet18', norm='l_inf', pgd_alpha=2, restarts=1, resume=0, seed=0, width_factor=10)
[2020/01/10 20:29:36] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2020/01/10 21:12:29] - 10 	 198.2 	 37.1 	 0.1000 	 2.3017 	 0.1053 	 2.3105 	 0.0951 	 2.7165 	 0.0984 	 2.8224 	 0.0955
[2020/01/10 21:16:25] - 11 	 197.7 	 38.0 	 0.1000 	 2.3023 	 0.1052 	 2.3097 	 0.0951 	 2.3362 	 0.0890 	 2.3570 	 0.0924
[2020/01/10 21:20:20] - 12 	 197.0 	 36.8 	 0.1000 	 2.3019 	 0.1038 	 2.3082 	 0.0953 	 2.3048 	 0.1000 	 2.3049 	 0.1000
[2020/01/10 21:24:15] - 13 	 197.6 	 37.5 	 0.1000 	 2.3026 	 0.1046 	 2.3083 	 0.0964 	 2.3053 	 0.1000 	 2.3067 	 0.1000
[2020/01/10 21:28:11] - 14 	 197.4 	 37.5 	 0.1000 	 2.3024 	 0.1027 	 2.3075 	 0.0944 	 2.3042 	 0.1000 	 2.3042 	 0.1000
[2020/01/10 21:32:05] - 15 	 196.7 	 36.9 	 0.1000 	 2.3028 	 0.1040 	 2.3071 	 0.0979 	 2.3033 	 0.1000 	 2.3033 	 0.1000
[2020/01/10 21:36:00] - 16 	 197.2 	 36.7 	 0.1000 	 2.3029 	 0.1023 	 2.3067 	 0.0954 	 2.3055 	 0.1008 	 2.3097 	 0.0903
[2020/01/10 21:39:57] - 17 	 199.3 	 37.3 	 0.1000 	 2.3029 	 0.1023 	 2.3066 	 0.0957 	 2.7179 	 0.1000 	 2.8293 	 0.1000
[2020/01/10 21:43:52] - 18 	 197.4 	 37.3 	 0.1000 	 2.3029 	 0.1025 	 2.3063 	 0.0966 	 2.3067 	 0.0932 	 2.3178 	 0.0967
[2020/01/10 21:47:47] - 19 	 197.6 	 37.2 	 0.1000 	 2.3034 	 0.1029 	 2.3063 	 0.0958 	 2.5690 	 0.1000 	 2.6824 	 0.1000
[2020/01/10 21:51:45] - 20 	 199.3 	 37.8 	 0.1000 	 2.3030 	 0.1031 	 2.3060 	 0.0986 	 2.3541 	 0.1015 	 2.3869 	 0.1009
[2020/01/10 21:55:39] - 21 	 196.2 	 37.6 	 0.1000 	 2.3037 	 0.1028 	 2.3061 	 0.0978 	 2.4566 	 0.1000 	 2.5330 	 0.1000
[2020/01/10 21:59:33] - 22 	 196.3 	 37.1 	 0.1000 	 2.3032 	 0.1024 	 2.3054 	 0.0982 	 2.3029 	 0.1001 	 2.3037 	 0.1000
[2020/01/10 22:03:30] - 23 	 198.4 	 37.6 	 0.1000 	 2.3036 	 0.1027 	 2.3057 	 0.0978 	 5.2555 	 0.1000 	 5.9453 	 0.1000
[2020/01/10 22:07:26] - 24 	 198.1 	 37.6 	 0.1000 	 2.3030 	 0.1024 	 2.3050 	 0.0968 	 134.2992 	 0.1000 	 160.2004 	 0.1000
[2020/01/10 22:11:21] - 25 	 196.9 	 36.7 	 0.1000 	 2.3033 	 0.1019 	 2.3051 	 0.0968 	 2.3603 	 0.1099 	 2.4384 	 0.1115
[2020/01/10 22:15:16] - 26 	 198.5 	 36.6 	 0.1000 	 2.3032 	 0.1025 	 2.3050 	 0.0990 	 2.5827 	 0.1147 	 2.8413 	 0.1021
[2020/01/10 22:19:13] - 27 	 198.7 	 37.2 	 0.1000 	 2.3035 	 0.1012 	 2.3052 	 0.0978 	 2.3038 	 0.1000 	 2.3038 	 0.1000
[2020/01/10 22:23:07] - 28 	 196.7 	 37.0 	 0.1000 	 2.3035 	 0.1028 	 2.3051 	 0.0984 	 2.3141 	 0.1002 	 2.3421 	 0.1017
[2020/01/10 22:27:02] - 29 	 197.2 	 37.5 	 0.1000 	 2.3038 	 0.1019 	 2.3055 	 0.0979 	 2.5461 	 0.1000 	 2.6064 	 0.1000
[2020/01/10 22:30:57] - 30 	 197.0 	 36.9 	 0.1000 	 2.3035 	 0.1026 	 2.3048 	 0.0993 	 2.3704 	 0.1205 	 2.4408 	 0.1096
[2020/01/10 22:34:51] - 31 	 197.7 	 36.5 	 0.1000 	 2.3033 	 0.1019 	 2.3047 	 0.0987 	 2.3058 	 0.0983 	 2.3125 	 0.0931
[2020/01/10 22:38:48] - 32 	 198.7 	 37.1 	 0.1000 	 2.3037 	 0.1029 	 2.3051 	 0.0998 	 2.3042 	 0.1000 	 2.3047 	 0.1000
[2020/01/10 22:42:41] - 33 	 195.4 	 37.5 	 0.1000 	 2.3034 	 0.1030 	 2.3047 	 0.0998 	 40.4918 	 0.1000 	 47.8450 	 0.1000
[2020/01/10 22:46:37] - 34 	 197.8 	 37.2 	 0.1000 	 2.3034 	 0.1025 	 2.3047 	 0.0993 	 3.8316 	 0.1000 	 4.3755 	 0.1000
[2020/01/10 22:50:33] - 35 	 196.8 	 38.0 	 0.1000 	 2.3036 	 0.1019 	 2.3048 	 0.0985 	 2.3059 	 0.1000 	 2.3059 	 0.1000
[2020/01/10 22:54:26] - 36 	 196.8 	 36.4 	 0.1000 	 2.3034 	 0.1038 	 2.3046 	 0.1007 	 2.3075 	 0.1000 	 2.3081 	 0.1000
[2020/01/10 22:58:21] - 37 	 196.0 	 37.9 	 0.1000 	 2.3038 	 0.0997 	 2.3050 	 0.0967 	 2.3079 	 0.1000 	 2.3133 	 0.1000
[2020/01/10 23:02:16] - 38 	 197.7 	 37.4 	 0.1000 	 2.3035 	 0.1036 	 2.3046 	 0.0993 	 2.3054 	 0.1076 	 2.3084 	 0.0858
[2020/01/10 23:06:11] - 39 	 196.9 	 37.2 	 0.1000 	 2.3036 	 0.1003 	 2.3047 	 0.0971 	 2.3037 	 0.1000 	 2.3038 	 0.1000
[2020/01/10 23:10:07] - 40 	 198.1 	 37.1 	 0.1000 	 2.3035 	 0.1009 	 2.3046 	 0.0991 	 2.3041 	 0.1031 	 2.3048 	 0.0923
[2020/01/10 23:14:02] - 41 	 197.2 	 36.8 	 0.1000 	 2.3037 	 0.1027 	 2.3047 	 0.0993 	 2.8268 	 0.1600 	 2.9819 	 0.1561
[2020/01/10 23:17:57] - 42 	 198.4 	 36.6 	 0.1000 	 2.3040 	 0.1037 	 2.3050 	 0.1006 	 2.3033 	 0.1000 	 2.3034 	 0.1000
[2020/01/10 23:21:54] - 43 	 199.1 	 36.8 	 0.1000 	 2.3038 	 0.1027 	 2.3047 	 0.1000 	 2.3077 	 0.1009 	 2.3403 	 0.1020
[2020/01/10 23:25:48] - 44 	 196.9 	 37.0 	 0.1000 	 2.3037 	 0.0997 	 2.3046 	 0.0974 	 2.3041 	 0.1000 	 2.3041 	 0.1000
[2020/01/10 23:29:44] - 45 	 197.1 	 38.0 	 0.1000 	 2.3037 	 0.1002 	 2.3046 	 0.0980 	 2.3035 	 0.1000 	 2.3036 	 0.1000
[2020/01/10 23:33:38] - 46 	 196.8 	 37.0 	 0.1000 	 2.3035 	 0.1002 	 2.3044 	 0.0985 	 2.3290 	 0.0918 	 2.3568 	 0.0946
[2020/01/10 23:37:34] - 47 	 197.6 	 37.3 	 0.1000 	 2.3039 	 0.1013 	 2.3049 	 0.0987 	 2.3043 	 0.1000 	 2.3043 	 0.1000
[2020/01/10 23:41:30] - 48 	 198.3 	 37.8 	 0.1000 	 2.3037 	 0.1013 	 2.3046 	 0.0977 	 2.3052 	 0.1207 	 2.3140 	 0.0903
[2020/01/10 23:45:26] - 49 	 198.1 	 36.9 	 0.1000 	 2.3035 	 0.1029 	 2.3043 	 0.1007 	 2.3111 	 0.1000 	 2.3149 	 0.1000
[2020/01/10 23:49:21] - 50 	 197.1 	 37.6 	 0.1000 	 2.3037 	 0.1022 	 2.3045 	 0.1002 	 2.3111 	 0.1174 	 2.3222 	 0.0871
[2020/01/10 23:53:16] - 51 	 196.8 	 37.2 	 0.1000 	 2.3036 	 0.1017 	 2.3042 	 0.1006 	 2.3037 	 0.1000 	 2.3037 	 0.1000
[2020/01/10 23:57:11] - 52 	 197.1 	 37.7 	 0.1000 	 2.3035 	 0.1035 	 2.3041 	 0.1011 	 2.3041 	 0.1000 	 2.3041 	 0.1000
[2020/01/11 00:01:06] - 53 	 197.5 	 36.8 	 0.1000 	 2.3036 	 0.1016 	 2.3043 	 0.1000 	 2.3050 	 0.1000 	 2.3050 	 0.1000
[2020/01/11 00:05:01] - 54 	 198.0 	 36.6 	 0.1000 	 2.3040 	 0.1021 	 2.3048 	 0.1003 	 2.3038 	 0.1000 	 2.3038 	 0.1000
[2020/01/11 00:08:55] - 55 	 197.1 	 36.5 	 0.1000 	 2.3039 	 0.0993 	 2.3046 	 0.0959 	 2.3041 	 0.1000 	 2.3041 	 0.1000
[2020/01/11 00:12:49] - 56 	 195.6 	 37.4 	 0.1000 	 2.3037 	 0.1005 	 2.3044 	 0.0997 	 2.3042 	 0.1000 	 2.3042 	 0.1000
[2020/01/11 00:16:43] - 57 	 196.6 	 37.1 	 0.1000 	 2.3037 	 0.1005 	 2.3044 	 0.0979 	 2.3041 	 0.1000 	 2.3041 	 0.1000
[2020/01/11 00:20:38] - 58 	 197.4 	 36.9 	 0.1000 	 2.3040 	 0.1005 	 2.3047 	 0.0983 	 2.3043 	 0.1000 	 2.3043 	 0.1000
[2020/01/11 00:24:33] - 59 	 198.0 	 36.6 	 0.1000 	 2.3037 	 0.1013 	 2.3044 	 0.0996 	 2.3043 	 0.1000 	 2.3043 	 0.1000
[2020/01/11 00:28:27] - 60 	 196.0 	 37.3 	 0.1000 	 2.3040 	 0.1003 	 2.3047 	 0.0985 	 2.3037 	 0.1000 	 2.3037 	 0.1000
[2020/01/11 00:32:22] - 61 	 197.4 	 36.7 	 0.1000 	 2.3037 	 0.1016 	 2.3044 	 0.0988 	 2.3045 	 0.1000 	 2.3045 	 0.1000
[2020/01/11 00:36:15] - 62 	 195.8 	 37.0 	 0.1000 	 2.3037 	 0.1008 	 2.3044 	 0.0996 	 2.3046 	 0.1000 	 2.3046 	 0.1000
[2020/01/11 00:40:09] - 63 	 196.6 	 36.8 	 0.1000 	 2.3035 	 0.1021 	 2.3041 	 0.1003 	 2.3035 	 0.1000 	 2.3035 	 0.1000
[2020/01/11 00:44:03] - 64 	 196.7 	 36.9 	 0.1000 	 2.3039 	 0.1019 	 2.3046 	 0.0989 	 2.3046 	 0.1000 	 2.3046 	 0.1000
[2020/01/11 00:47:56] - 65 	 195.8 	 36.8 	 0.1000 	 2.3034 	 0.1031 	 2.3041 	 0.1008 	 2.3047 	 0.1000 	 2.3047 	 0.1000
[2020/01/11 00:51:50] - 66 	 196.6 	 36.5 	 0.1000 	 2.3040 	 0.1024 	 2.3047 	 0.0997 	 2.3041 	 0.1000 	 2.3041 	 0.1000
[2020/01/11 00:55:44] - 67 	 196.2 	 36.9 	 0.1000 	 2.3040 	 0.1015 	 2.3047 	 0.0989 	 2.3041 	 0.1000 	 2.3041 	 0.1000
[2020/01/11 00:59:39] - 68 	 198.5 	 36.6 	 0.1000 	 2.3039 	 0.1023 	 2.3046 	 0.0998 	 2.3041 	 0.1000 	 2.3041 	 0.1000
[2020/01/11 01:03:35] - 69 	 197.9 	 37.4 	 0.1000 	 2.3039 	 0.1008 	 2.3047 	 0.1002 	 2.3044 	 0.1000 	 2.3044 	 0.1000
[2020/01/11 01:07:30] - 70 	 197.5 	 36.7 	 0.1000 	 2.3037 	 0.1018 	 2.3043 	 0.1007 	 2.3037 	 0.1000 	 2.3037 	 0.1000
[2020/01/11 01:11:23] - 71 	 195.8 	 37.0 	 0.1000 	 2.3034 	 0.1025 	 2.3041 	 0.1008 	 2.3048 	 0.1000 	 2.3048 	 0.1000
[2020/01/11 01:15:18] - 72 	 196.7 	 37.2 	 0.1000 	 2.3038 	 0.1014 	 2.3046 	 0.0992 	 2.3061 	 0.1000 	 2.3061 	 0.1000
[2020/01/11 01:19:11] - 73 	 195.8 	 36.9 	 0.1000 	 2.3038 	 0.1014 	 2.3046 	 0.0992 	 2.3043 	 0.1000 	 2.3043 	 0.1000
[2020/01/11 01:23:05] - 74 	 197.0 	 36.7 	 0.1000 	 2.3036 	 0.1021 	 2.3043 	 0.1001 	 2.3045 	 0.1000 	 2.3045 	 0.1000
[2020/01/11 01:26:59] - 75 	 196.4 	 36.8 	 0.1000 	 2.3037 	 0.1003 	 2.3044 	 0.0989 	 2.3034 	 0.1000 	 2.3034 	 0.1000
[2020/01/11 01:30:52] - 76 	 196.1 	 36.8 	 0.1000 	 2.3035 	 0.1028 	 2.3041 	 0.1005 	 2.3036 	 0.1000 	 2.3036 	 0.1000
[2020/01/11 01:34:46] - 77 	 195.8 	 36.9 	 0.1000 	 2.3036 	 0.1026 	 2.3043 	 0.1006 	 2.3049 	 0.1000 	 2.3049 	 0.1000
[2020/01/11 01:38:38] - 78 	 195.1 	 36.7 	 0.1000 	 2.3036 	 0.1015 	 2.3043 	 0.0996 	 2.3043 	 0.1000 	 2.3043 	 0.1000
[2020/01/11 01:42:32] - 79 	 196.0 	 37.1 	 0.1000 	 2.3037 	 0.1016 	 2.3045 	 0.0993 	 2.3038 	 0.1000 	 2.3038 	 0.1000
[2020/01/11 01:46:25] - 80 	 195.2 	 37.0 	 0.1000 	 2.3038 	 0.1025 	 2.3045 	 0.0999 	 2.3045 	 0.1000 	 2.3045 	 0.1000
[2020/01/11 01:50:19] - 81 	 195.7 	 37.9 	 0.1000 	 2.3040 	 0.1001 	 2.3047 	 0.0979 	 2.3055 	 0.1000 	 2.3055 	 0.1000
[2020/01/11 01:54:13] - 82 	 196.8 	 36.5 	 0.1000 	 2.3038 	 0.1011 	 2.3045 	 0.0992 	 2.3041 	 0.1000 	 2.3041 	 0.1000
[2020/01/11 01:58:05] - 83 	 195.2 	 36.9 	 0.1000 	 2.3039 	 0.1000 	 2.3046 	 0.0974 	 2.3045 	 0.1000 	 2.3045 	 0.1000
[2020/01/11 02:01:59] - 84 	 196.0 	 36.8 	 0.1000 	 2.3039 	 0.1004 	 2.3046 	 0.0980 	 2.3038 	 0.1000 	 2.3038 	 0.1000
[2020/01/11 02:05:50] - 85 	 193.7 	 37.0 	 0.1000 	 2.3037 	 0.1020 	 2.3044 	 0.1005 	 2.3048 	 0.1000 	 2.3048 	 0.1000
[2020/01/11 02:09:43] - 86 	 195.0 	 37.3 	 0.1000 	 2.3036 	 0.1032 	 2.3042 	 0.1022 	 2.3035 	 0.1000 	 2.3035 	 0.1000
[2020/01/11 02:13:35] - 87 	 194.3 	 37.2 	 0.1000 	 2.3035 	 0.1022 	 2.3042 	 0.1006 	 2.3034 	 0.1000 	 2.3034 	 0.1000
[2020/01/11 02:17:27] - 88 	 194.7 	 37.1 	 0.1000 	 2.3036 	 0.1007 	 2.3042 	 0.0983 	 2.3044 	 0.1000 	 2.3044 	 0.1000
[2020/01/11 02:21:20] - 89 	 196.1 	 36.7 	 0.1000 	 2.3037 	 0.1032 	 2.3044 	 0.1008 	 2.3036 	 0.1000 	 2.3036 	 0.1000
[2020/01/11 02:25:12] - 90 	 194.1 	 36.7 	 0.1000 	 2.3035 	 0.1046 	 2.3042 	 0.1034 	 2.3043 	 0.1000 	 2.3043 	 0.1000
[2020/01/11 02:29:05] - 91 	 195.2 	 36.4 	 0.1000 	 2.3038 	 0.1009 	 2.3044 	 0.0989 	 2.3034 	 0.1000 	 2.3034 	 0.1000
[2020/01/11 02:32:58] - 92 	 194.7 	 37.5 	 0.1000 	 2.3036 	 0.1023 	 2.3043 	 0.1002 	 2.3033 	 0.1000 	 2.3033 	 0.1000
[2020/01/11 02:36:50] - 93 	 194.7 	 37.1 	 0.1000 	 2.3039 	 0.1017 	 2.3046 	 0.0992 	 2.3050 	 0.1000 	 2.3050 	 0.1000
[2020/01/11 02:40:44] - 94 	 195.1 	 38.6 	 0.1000 	 2.3037 	 0.1014 	 2.3044 	 0.0990 	 2.3046 	 0.1000 	 2.3046 	 0.1000
[2020/01/11 02:44:39] - 95 	 197.0 	 37.2 	 0.1000 	 2.3036 	 0.1013 	 2.3043 	 0.0997 	 2.3052 	 0.1000 	 2.3052 	 0.1000
[2020/01/11 02:48:31] - 96 	 194.2 	 37.2 	 0.1000 	 2.3038 	 0.1031 	 2.3045 	 0.1016 	 2.3042 	 0.1000 	 2.3042 	 0.1000
[2020/01/11 02:52:28] - 97 	 196.1 	 40.0 	 0.1000 	 2.3039 	 0.0994 	 2.3046 	 0.0983 	 2.3043 	 0.1000 	 2.3043 	 0.1000
[2020/01/11 02:56:39] - 98 	 213.5 	 36.9 	 0.1000 	 2.3035 	 0.1016 	 2.3042 	 0.0996 	 2.3040 	 0.1000 	 2.3040 	 0.1000
[2020/01/11 03:00:53] - 99 	 211.1 	 42.5 	 0.0100 	 2.3038 	 0.0991 	 2.3046 	 0.0974 	 2.3044 	 0.1000 	 2.3044 	 0.1000
[2020/01/11 03:04:44] - 100 	 194.9 	 36.0 	 0.0100 	 2.3038 	 0.1009 	 2.3045 	 0.0993 	 2.3038 	 0.1000 	 2.3038 	 0.1000
[2020/01/11 03:08:37] - 101 	 195.5 	 36.8 	 0.0100 	 2.3038 	 0.1011 	 2.3045 	 0.0985 	 2.3036 	 0.1000 	 2.3036 	 0.1000
[2020/01/11 03:12:29] - 102 	 194.8 	 36.6 	 0.0100 	 2.3040 	 0.1013 	 2.3048 	 0.0991 	 2.3036 	 0.1000 	 2.3036 	 0.1000
[2020/01/11 03:16:21] - 103 	 194.6 	 36.5 	 0.0100 	 2.3039 	 0.0999 	 2.3046 	 0.0978 	 2.3039 	 0.1000 	 2.3039 	 0.1000
[2020/01/11 03:20:14] - 104 	 195.9 	 36.7 	 0.0100 	 2.3037 	 0.1011 	 2.3044 	 0.0996 	 2.3061 	 0.1000 	 2.3061 	 0.1000
[2020/01/11 03:24:07] - 105 	 195.0 	 37.3 	 0.0100 	 2.3040 	 0.1013 	 2.3047 	 0.0994 	 2.3042 	 0.1000 	 2.3042 	 0.1000
[2020/01/11 03:27:59] - 106 	 195.4 	 36.8 	 0.0100 	 2.3037 	 0.1025 	 2.3044 	 0.1013 	 2.3038 	 0.1000 	 2.3038 	 0.1000
[2020/01/11 03:31:53] - 107 	 196.9 	 36.4 	 0.0100 	 2.3036 	 0.1009 	 2.3043 	 0.1002 	 2.3030 	 0.1000 	 2.3030 	 0.1000
[2020/01/11 03:35:46] - 108 	 195.0 	 37.0 	 0.0100 	 2.3037 	 0.1015 	 2.3044 	 0.0990 	 2.3042 	 0.1000 	 2.3042 	 0.1000
[2020/01/11 03:39:39] - 109 	 195.2 	 37.2 	 0.0100 	 2.3037 	 0.1008 	 2.3044 	 0.0991 	 2.3046 	 0.1000 	 2.3046 	 0.1000
[2020/01/11 03:43:32] - 110 	 196.1 	 36.7 	 0.0100 	 2.3038 	 0.0997 	 2.3045 	 0.0977 	 2.3033 	 0.1000 	 2.3033 	 0.1000
[2020/01/11 03:47:26] - 111 	 196.0 	 37.4 	 0.0100 	 2.3039 	 0.1011 	 2.3047 	 0.0985 	 2.3041 	 0.1000 	 2.3041 	 0.1000
[2020/01/11 03:51:20] - 112 	 196.6 	 37.0 	 0.0100 	 2.3039 	 0.1021 	 2.3046 	 0.1005 	 2.3045 	 0.1000 	 2.3045 	 0.1000
[2020/01/11 03:55:14] - 113 	 195.7 	 37.1 	 0.0100 	 2.3036 	 0.1020 	 2.3043 	 0.0997 	 2.3031 	 0.1000 	 2.3031 	 0.1000
[2020/01/11 03:59:07] - 114 	 195.0 	 37.4 	 0.0100 	 2.3037 	 0.1026 	 2.3044 	 0.1005 	 2.3055 	 0.1000 	 2.3055 	 0.1000
[2020/01/11 04:02:58] - 115 	 194.9 	 35.9 	 0.0100 	 2.3036 	 0.1031 	 2.3043 	 0.1011 	 2.3050 	 0.1000 	 2.3050 	 0.1000
[2020/01/11 04:06:51] - 116 	 195.0 	 37.0 	 0.0100 	 2.3037 	 0.1006 	 2.3044 	 0.0988 	 2.3044 	 0.1000 	 2.3044 	 0.1000
[2020/01/11 04:10:44] - 117 	 195.5 	 37.1 	 0.0100 	 2.3038 	 0.1008 	 2.3046 	 0.0989 	 2.3044 	 0.1000 	 2.3044 	 0.1000
[2020/01/11 04:14:36] - 118 	 194.1 	 37.0 	 0.0100 	 2.3036 	 0.1022 	 2.3043 	 0.0990 	 2.3053 	 0.1000 	 2.3053 	 0.1000
[2020/01/11 04:18:29] - 119 	 195.4 	 36.8 	 0.0100 	 2.3041 	 0.0994 	 2.3048 	 0.0972 	 2.3034 	 0.1000 	 2.3034 	 0.1000
[2020/01/11 04:22:23] - 120 	 196.5 	 37.4 	 0.0100 	 2.3037 	 0.1029 	 2.3044 	 0.1011 	 2.3041 	 0.1000 	 2.3041 	 0.1000
[2020/01/11 04:26:16] - 121 	 195.2 	 37.0 	 0.0100 	 2.3037 	 0.1019 	 2.3044 	 0.0996 	 2.3041 	 0.1000 	 2.3041 	 0.1000
[2020/01/11 04:30:09] - 122 	 195.2 	 37.4 	 0.0100 	 2.3038 	 0.1011 	 2.3045 	 0.0991 	 2.3044 	 0.1000 	 2.3044 	 0.1000
[2020/01/11 04:34:03] - 123 	 196.5 	 37.2 	 0.0100 	 2.3034 	 0.1030 	 2.3041 	 0.1012 	 2.3054 	 0.1000 	 2.3054 	 0.1000
[2020/01/11 04:37:58] - 124 	 196.9 	 37.2 	 0.0100 	 2.3038 	 0.1010 	 2.3045 	 0.0984 	 2.3034 	 0.1000 	 2.3034 	 0.1000
[2020/01/11 04:41:52] - 125 	 196.4 	 37.0 	 0.0100 	 2.3036 	 0.1026 	 2.3043 	 0.0998 	 2.3029 	 0.1000 	 2.3029 	 0.1000
[2020/01/11 04:45:46] - 126 	 196.5 	 36.9 	 0.0100 	 2.3039 	 0.1002 	 2.3046 	 0.0987 	 2.3040 	 0.1000 	 2.3040 	 0.1000
[2020/01/11 04:49:37] - 127 	 193.9 	 36.8 	 0.0100 	 2.3036 	 0.1026 	 2.3043 	 0.1011 	 2.3055 	 0.1000 	 2.3055 	 0.1000
[2020/01/11 04:53:30] - 128 	 195.3 	 37.0 	 0.0100 	 2.3038 	 0.1028 	 2.3045 	 0.1005 	 2.3049 	 0.1000 	 2.3049 	 0.1000
[2020/01/11 04:57:24] - 129 	 195.4 	 37.5 	 0.0100 	 2.3036 	 0.1016 	 2.3043 	 0.0995 	 2.3040 	 0.1000 	 2.3040 	 0.1000
[2020/01/11 05:01:17] - 130 	 195.0 	 37.4 	 0.0100 	 2.3039 	 0.1033 	 2.3046 	 0.1007 	 2.3045 	 0.1000 	 2.3045 	 0.1000
[2020/01/11 05:05:10] - 131 	 195.6 	 37.2 	 0.0100 	 2.3037 	 0.1022 	 2.3044 	 0.0996 	 2.3039 	 0.1000 	 2.3039 	 0.1000
[2020/01/11 05:09:04] - 132 	 196.5 	 36.9 	 0.0100 	 2.3036 	 0.1007 	 2.3042 	 0.0991 	 2.3038 	 0.1000 	 2.3038 	 0.1000
[2020/01/11 05:12:56] - 133 	 194.9 	 36.7 	 0.0100 	 2.3040 	 0.1014 	 2.3047 	 0.0983 	 2.3035 	 0.1000 	 2.3035 	 0.1000
[2020/01/11 05:16:49] - 134 	 194.8 	 37.7 	 0.0100 	 2.3038 	 0.1009 	 2.3045 	 0.0991 	 2.3052 	 0.1000 	 2.3052 	 0.1000
[2020/01/11 05:20:43] - 135 	 196.0 	 36.9 	 0.0100 	 2.3038 	 0.1019 	 2.3044 	 0.0992 	 2.3039 	 0.1000 	 2.3039 	 0.1000
[2020/01/11 05:24:38] - 136 	 196.7 	 37.6 	 0.0100 	 2.3040 	 0.0993 	 2.3047 	 0.0975 	 2.3040 	 0.1000 	 2.3040 	 0.1000
[2020/01/11 05:28:31] - 137 	 195.4 	 37.6 	 0.0100 	 2.3037 	 0.1027 	 2.3044 	 0.1014 	 2.3041 	 0.1000 	 2.3041 	 0.1000
[2020/01/11 05:32:26] - 138 	 196.8 	 37.3 	 0.0100 	 2.3036 	 0.1038 	 2.3043 	 0.1019 	 2.3035 	 0.1000 	 2.3035 	 0.1000
[2020/01/11 05:36:20] - 139 	 196.0 	 37.6 	 0.0100 	 2.3037 	 0.0995 	 2.3044 	 0.0976 	 2.3035 	 0.1000 	 2.3035 	 0.1000
[2020/01/11 05:40:15] - 140 	 196.5 	 37.7 	 0.0100 	 2.3035 	 0.1049 	 2.3042 	 0.1033 	 2.3049 	 0.1000 	 2.3049 	 0.1000
[2020/01/11 05:44:11] - 141 	 198.5 	 36.3 	 0.0100 	 2.3038 	 0.1001 	 2.3044 	 0.0986 	 2.3039 	 0.1000 	 2.3039 	 0.1000
[2020/01/11 05:48:05] - 142 	 195.8 	 37.5 	 0.0100 	 2.3035 	 0.1008 	 2.3042 	 0.0984 	 2.3056 	 0.1000 	 2.3056 	 0.1000
