[2019/12/19 20:58:45] - Namespace(attack='pgd', attack_iters=10, batch_size=128, data_dir='../cifar-data', epochs=200, epsilon=8, fgsm_alpha=1, fgsm_init='random', fname='experiments/cifar10/wideresnet_4', half=False, lr_max=0.1, lr_schedule='piecewise', norm='l_inf', pgd_alpha=2, restarts=1, seed=0, width_factor=4)
[2019/12/19 20:58:49] - Epoch 	 Train Time 	 Test Time 	 LR 	 Train Loss 	 Train Acc 	 Train Robust Loss 	 Train Robust Acc 	 Test Loss 	 Test Acc 	 Test Robust Loss 	 Test Robust Acc
[2019/12/19 22:48:31] - 16 	 324.6 	 59.8 	 0.1000 	 0.9848 	 0.7120 	 1.5122 	 0.4292 	 0.9498 	 0.6927 	 1.4961 	 0.4446
[2019/12/19 22:54:56] - 17 	 324.8 	 59.8 	 0.1000 	 0.9768 	 0.7182 	 1.5076 	 0.4294 	 0.9534 	 0.7200 	 1.4657 	 0.4478
[2019/12/19 23:01:21] - 18 	 325.3 	 60.0 	 0.1000 	 0.9612 	 0.7200 	 1.4921 	 0.4361 	 0.9340 	 0.7114 	 1.4564 	 0.4555
[2019/12/19 23:07:46] - 19 	 324.8 	 59.6 	 0.1000 	 0.9498 	 0.7264 	 1.4870 	 0.4376 	 0.9370 	 0.7038 	 1.4861 	 0.4323
[2019/12/19 23:14:10] - 20 	 324.4 	 59.6 	 0.1000 	 0.9456 	 0.7311 	 1.4833 	 0.4387 	 0.9218 	 0.7079 	 1.4397 	 0.4604
[2019/12/19 23:20:35] - 21 	 324.7 	 59.5 	 0.1000 	 0.9356 	 0.7322 	 1.4732 	 0.4421 	 0.8780 	 0.7269 	 1.4372 	 0.4575
[2019/12/19 23:26:59] - 22 	 324.7 	 59.5 	 0.1000 	 0.9298 	 0.7359 	 1.4718 	 0.4409 	 0.8852 	 0.7250 	 1.4359 	 0.4595
[2019/12/19 23:33:23] - 23 	 324.4 	 59.6 	 0.1000 	 0.9241 	 0.7378 	 1.4696 	 0.4422 	 0.9376 	 0.7005 	 1.4385 	 0.4728
[2019/12/19 23:39:48] - 24 	 324.7 	 59.7 	 0.1000 	 0.9142 	 0.7408 	 1.4614 	 0.4470 	 0.9270 	 0.7229 	 1.4879 	 0.4363
[2019/12/19 23:46:13] - 25 	 324.9 	 59.8 	 0.1000 	 0.9042 	 0.7474 	 1.4523 	 0.4468 	 0.9050 	 0.7155 	 1.4407 	 0.4566
[2019/12/19 23:52:37] - 26 	 324.4 	 59.5 	 0.1000 	 0.8982 	 0.7484 	 1.4489 	 0.4499 	 0.9501 	 0.6902 	 1.4947 	 0.4439
[2019/12/19 23:59:02] - 27 	 324.7 	 59.7 	 0.1000 	 0.8915 	 0.7513 	 1.4417 	 0.4525 	 0.9076 	 0.7143 	 1.4376 	 0.4637
[2019/12/20 00:05:27] - 28 	 325.1 	 59.5 	 0.1000 	 0.8851 	 0.7554 	 1.4395 	 0.4542 	 0.8693 	 0.7345 	 1.4408 	 0.4556
[2019/12/20 00:11:52] - 29 	 325.1 	 59.7 	 0.1000 	 0.8800 	 0.7565 	 1.4337 	 0.4549 	 0.8927 	 0.7110 	 1.4504 	 0.4498
[2019/12/20 00:18:17] - 30 	 324.7 	 59.7 	 0.1000 	 0.8787 	 0.7559 	 1.4343 	 0.4556 	 0.9054 	 0.7199 	 1.4389 	 0.4610
[2019/12/20 00:24:41] - 31 	 324.9 	 59.7 	 0.1000 	 0.8695 	 0.7587 	 1.4283 	 0.4567 	 0.8922 	 0.7281 	 1.4556 	 0.4572
[2019/12/20 00:31:07] - 32 	 325.3 	 59.9 	 0.1000 	 0.8707 	 0.7577 	 1.4283 	 0.4573 	 0.8478 	 0.7535 	 1.4122 	 0.4712
[2019/12/20 00:37:32] - 33 	 325.0 	 59.7 	 0.1000 	 0.8693 	 0.7625 	 1.4272 	 0.4585 	 0.8763 	 0.7425 	 1.4039 	 0.4680
[2019/12/20 00:43:56] - 34 	 324.5 	 59.6 	 0.1000 	 0.8623 	 0.7635 	 1.4215 	 0.4606 	 0.8760 	 0.7371 	 1.4231 	 0.4619
[2019/12/20 00:50:21] - 35 	 324.8 	 59.6 	 0.1000 	 0.8604 	 0.7630 	 1.4227 	 0.4599 	 0.9104 	 0.7418 	 1.4248 	 0.4666
[2019/12/20 00:56:47] - 36 	 325.6 	 59.8 	 0.1000 	 0.8551 	 0.7666 	 1.4170 	 0.4641 	 0.8893 	 0.7237 	 1.4245 	 0.4636
[2019/12/20 01:03:13] - 37 	 327.0 	 59.6 	 0.1000 	 0.8485 	 0.7689 	 1.4101 	 0.4628 	 0.8531 	 0.7385 	 1.4457 	 0.4514
[2019/12/20 01:09:38] - 38 	 324.6 	 59.6 	 0.1000 	 0.8467 	 0.7688 	 1.4095 	 0.4622 	 0.8498 	 0.7438 	 1.4411 	 0.4653
[2019/12/20 01:16:03] - 39 	 324.5 	 59.7 	 0.1000 	 0.8466 	 0.7703 	 1.4112 	 0.4630 	 0.8807 	 0.7470 	 1.4023 	 0.4786
[2019/12/20 01:22:27] - 40 	 324.3 	 59.7 	 0.1000 	 0.8416 	 0.7723 	 1.4077 	 0.4654 	 0.8713 	 0.7450 	 1.4119 	 0.4659
[2019/12/20 01:28:51] - 41 	 324.6 	 59.4 	 0.1000 	 0.8378 	 0.7729 	 1.4032 	 0.4678 	 0.8313 	 0.7543 	 1.3891 	 0.4788
[2019/12/20 01:35:16] - 42 	 324.6 	 59.7 	 0.1000 	 0.8373 	 0.7728 	 1.4026 	 0.4681 	 0.8402 	 0.7483 	 1.4154 	 0.4692
[2019/12/20 01:41:41] - 43 	 324.8 	 59.6 	 0.1000 	 0.8311 	 0.7776 	 1.3988 	 0.4686 	 0.8570 	 0.7466 	 1.4100 	 0.4694
[2019/12/20 01:48:05] - 44 	 324.5 	 59.7 	 0.1000 	 0.8314 	 0.7747 	 1.3966 	 0.4664 	 0.9145 	 0.7261 	 1.4593 	 0.4519
[2019/12/20 01:54:29] - 45 	 324.2 	 59.8 	 0.1000 	 0.8297 	 0.7747 	 1.3981 	 0.4682 	 0.8264 	 0.7624 	 1.4208 	 0.4674
[2019/12/20 02:00:54] - 46 	 324.4 	 59.6 	 0.1000 	 0.8292 	 0.7750 	 1.3963 	 0.4664 	 0.8254 	 0.7579 	 1.3982 	 0.4757
[2019/12/20 02:07:18] - 47 	 324.5 	 59.6 	 0.1000 	 0.8255 	 0.7783 	 1.3936 	 0.4713 	 0.8563 	 0.7378 	 1.4258 	 0.4602
[2019/12/20 02:13:42] - 48 	 324.2 	 59.6 	 0.1000 	 0.8209 	 0.7818 	 1.3910 	 0.4725 	 0.8403 	 0.7530 	 1.4215 	 0.4644
[2019/12/20 02:20:07] - 49 	 324.2 	 59.8 	 0.1000 	 0.8213 	 0.7791 	 1.3909 	 0.4703 	 0.8472 	 0.7400 	 1.3867 	 0.4817
[2019/12/20 02:26:30] - 50 	 324.0 	 59.5 	 0.1000 	 0.8191 	 0.7787 	 1.3895 	 0.4708 	 0.8416 	 0.7353 	 1.4005 	 0.4738
[2019/12/20 02:32:54] - 51 	 324.0 	 59.5 	 0.1000 	 0.8161 	 0.7808 	 1.3842 	 0.4741 	 0.8596 	 0.7401 	 1.4001 	 0.4808
[2019/12/20 02:39:19] - 52 	 324.6 	 59.6 	 0.1000 	 0.8156 	 0.7845 	 1.3876 	 0.4728 	 0.8409 	 0.7534 	 1.4074 	 0.4753
[2019/12/20 02:45:43] - 53 	 324.5 	 59.8 	 0.1000 	 0.8143 	 0.7851 	 1.3855 	 0.4723 	 0.8420 	 0.7452 	 1.3967 	 0.4702
[2019/12/20 02:52:07] - 54 	 324.0 	 59.7 	 0.1000 	 0.8136 	 0.7821 	 1.3845 	 0.4720 	 0.8161 	 0.7518 	 1.3909 	 0.4779
[2019/12/20 02:58:32] - 55 	 324.3 	 59.6 	 0.1000 	 0.8115 	 0.7819 	 1.3830 	 0.4762 	 0.8033 	 0.7563 	 1.4040 	 0.4668
[2019/12/20 03:04:56] - 56 	 324.2 	 59.6 	 0.1000 	 0.8119 	 0.7830 	 1.3827 	 0.4736 	 0.8203 	 0.7600 	 1.3909 	 0.4723
[2019/12/20 03:11:20] - 57 	 324.3 	 59.6 	 0.1000 	 0.8095 	 0.7855 	 1.3807 	 0.4736 	 0.8259 	 0.7649 	 1.3840 	 0.4806
[2019/12/20 03:17:44] - 58 	 324.1 	 59.6 	 0.1000 	 0.8061 	 0.7879 	 1.3797 	 0.4761 	 0.7994 	 0.7645 	 1.3701 	 0.4812
[2019/12/20 03:24:08] - 59 	 324.0 	 59.5 	 0.1000 	 0.8057 	 0.7849 	 1.3791 	 0.4735 	 0.8224 	 0.7480 	 1.3881 	 0.4707
[2019/12/20 03:30:32] - 60 	 324.3 	 59.6 	 0.1000 	 0.8015 	 0.7870 	 1.3732 	 0.4767 	 0.8351 	 0.7559 	 1.4425 	 0.4469
[2019/12/20 03:36:56] - 61 	 324.2 	 59.7 	 0.1000 	 0.8079 	 0.7854 	 1.3812 	 0.4759 	 0.7900 	 0.7488 	 1.3952 	 0.4748
[2019/12/20 03:43:20] - 62 	 324.4 	 59.6 	 0.1000 	 0.8014 	 0.7858 	 1.3736 	 0.4765 	 0.8485 	 0.7546 	 1.3655 	 0.4919
[2019/12/20 03:49:44] - 63 	 324.1 	 59.6 	 0.1000 	 0.8021 	 0.7872 	 1.3760 	 0.4783 	 0.8453 	 0.7340 	 1.4187 	 0.4666
[2019/12/20 03:56:09] - 64 	 324.3 	 59.6 	 0.1000 	 0.7989 	 0.7907 	 1.3742 	 0.4773 	 0.8470 	 0.7372 	 1.4225 	 0.4687
[2019/12/20 04:02:33] - 65 	 324.4 	 59.5 	 0.1000 	 0.7990 	 0.7900 	 1.3728 	 0.4782 	 0.8294 	 0.7502 	 1.4152 	 0.4656
[2019/12/20 04:08:57] - 66 	 324.2 	 59.5 	 0.1000 	 0.7979 	 0.7897 	 1.3735 	 0.4746 	 0.8638 	 0.7423 	 1.3946 	 0.4850
[2019/12/20 04:15:21] - 67 	 324.2 	 59.6 	 0.1000 	 0.7928 	 0.7913 	 1.3699 	 0.4769 	 0.7922 	 0.7644 	 1.3987 	 0.4785
[2019/12/20 04:21:45] - 68 	 324.4 	 59.6 	 0.1000 	 0.7974 	 0.7873 	 1.3740 	 0.4781 	 0.8332 	 0.7537 	 1.4129 	 0.4667
[2019/12/20 04:28:09] - 69 	 324.3 	 59.0 	 0.1000 	 0.7944 	 0.7908 	 1.3703 	 0.4753 	 0.8341 	 0.7431 	 1.4019 	 0.4768
[2019/12/20 04:34:29] - 70 	 321.2 	 59.0 	 0.1000 	 0.7930 	 0.7914 	 1.3682 	 0.4775 	 0.8559 	 0.7588 	 1.3900 	 0.4798
[2019/12/20 04:40:50] - 71 	 321.1 	 58.9 	 0.1000 	 0.7857 	 0.7935 	 1.3623 	 0.4810 	 0.7926 	 0.7768 	 1.3684 	 0.4755
[2019/12/20 04:47:10] - 72 	 321.2 	 58.9 	 0.1000 	 0.7890 	 0.7932 	 1.3669 	 0.4773 	 0.8103 	 0.7655 	 1.3969 	 0.4762
[2019/12/20 04:53:30] - 73 	 321.1 	 58.9 	 0.1000 	 0.7957 	 0.7898 	 1.3695 	 0.4804 	 0.8280 	 0.7455 	 1.4197 	 0.4633
[2019/12/20 04:59:50] - 74 	 320.9 	 58.9 	 0.1000 	 0.7903 	 0.7903 	 1.3659 	 0.4786 	 0.8224 	 0.7620 	 1.3853 	 0.4786
[2019/12/20 05:06:11] - 75 	 321.0 	 58.9 	 0.1000 	 0.7877 	 0.7936 	 1.3657 	 0.4807 	 0.7778 	 0.7710 	 1.3717 	 0.4824
[2019/12/20 05:12:31] - 76 	 321.0 	 58.8 	 0.1000 	 0.7878 	 0.7933 	 1.3650 	 0.4777 	 0.8558 	 0.7462 	 1.3890 	 0.4776
[2019/12/20 05:18:51] - 77 	 321.0 	 58.9 	 0.1000 	 0.7851 	 0.7950 	 1.3652 	 0.4793 	 0.8422 	 0.7315 	 1.4199 	 0.4716
[2019/12/20 05:25:11] - 78 	 320.9 	 58.9 	 0.1000 	 0.7873 	 0.7932 	 1.3638 	 0.4790 	 0.8267 	 0.7579 	 1.3895 	 0.4730
[2019/12/20 05:31:31] - 79 	 320.9 	 58.9 	 0.1000 	 0.7843 	 0.7957 	 1.3621 	 0.4804 	 0.8580 	 0.7352 	 1.4360 	 0.4611
[2019/12/20 05:37:51] - 80 	 321.0 	 58.9 	 0.1000 	 0.7863 	 0.7932 	 1.3625 	 0.4783 	 0.8393 	 0.7469 	 1.4012 	 0.4715
[2019/12/20 05:44:11] - 81 	 321.0 	 58.9 	 0.1000 	 0.7836 	 0.7951 	 1.3631 	 0.4814 	 0.8365 	 0.7485 	 1.3850 	 0.4820
[2019/12/20 05:50:32] - 82 	 320.8 	 58.9 	 0.1000 	 0.7855 	 0.7943 	 1.3632 	 0.4808 	 0.8336 	 0.7236 	 1.4267 	 0.4658
[2019/12/20 05:56:52] - 83 	 321.0 	 58.9 	 0.1000 	 0.7801 	 0.7978 	 1.3576 	 0.4821 	 0.8031 	 0.7620 	 1.4288 	 0.4602
[2019/12/20 06:03:12] - 84 	 321.1 	 58.9 	 0.1000 	 0.7786 	 0.7963 	 1.3592 	 0.4833 	 0.7944 	 0.7597 	 1.3783 	 0.4849
[2019/12/20 06:09:32] - 85 	 320.9 	 58.9 	 0.1000 	 0.7792 	 0.7968 	 1.3588 	 0.4811 	 0.8249 	 0.7527 	 1.4408 	 0.4637
[2019/12/20 06:15:52] - 86 	 321.0 	 58.9 	 0.1000 	 0.7796 	 0.7970 	 1.3580 	 0.4820 	 0.8282 	 0.7577 	 1.3821 	 0.4906
[2019/12/20 06:22:12] - 87 	 320.9 	 58.9 	 0.1000 	 0.7738 	 0.7996 	 1.3564 	 0.4814 	 0.7986 	 0.7561 	 1.3783 	 0.4781
[2019/12/20 06:28:33] - 88 	 320.9 	 58.9 	 0.1000 	 0.7793 	 0.7960 	 1.3592 	 0.4792 	 0.7998 	 0.7424 	 1.3849 	 0.4791
[2019/12/20 06:34:53] - 89 	 320.8 	 58.8 	 0.1000 	 0.7775 	 0.7958 	 1.3571 	 0.4841 	 0.8128 	 0.7484 	 1.4039 	 0.4753
[2019/12/20 06:41:12] - 90 	 320.7 	 58.9 	 0.1000 	 0.7762 	 0.7981 	 1.3536 	 0.4852 	 0.8192 	 0.7484 	 1.4295 	 0.4538
[2019/12/20 06:47:32] - 91 	 320.8 	 58.8 	 0.1000 	 0.7755 	 0.7966 	 1.3548 	 0.4820 	 0.7614 	 0.7684 	 1.3746 	 0.4825
[2019/12/20 06:53:52] - 92 	 320.9 	 58.8 	 0.1000 	 0.7723 	 0.8001 	 1.3534 	 0.4830 	 0.7985 	 0.7687 	 1.3707 	 0.4830
[2019/12/20 07:00:12] - 93 	 320.9 	 58.9 	 0.1000 	 0.7735 	 0.8010 	 1.3537 	 0.4824 	 0.7746 	 0.7499 	 1.4225 	 0.4644
[2019/12/20 07:06:32] - 94 	 320.8 	 58.9 	 0.1000 	 0.7758 	 0.7984 	 1.3566 	 0.4845 	 0.8181 	 0.7425 	 1.4079 	 0.4684
[2019/12/20 07:12:52] - 95 	 320.8 	 58.8 	 0.1000 	 0.7743 	 0.7992 	 1.3522 	 0.4815 	 0.7905 	 0.7713 	 1.3896 	 0.4747
[2019/12/20 07:19:12] - 96 	 320.7 	 58.8 	 0.1000 	 0.7758 	 0.7978 	 1.3566 	 0.4817 	 0.7985 	 0.7576 	 1.3931 	 0.4745
[2019/12/20 07:25:32] - 97 	 320.9 	 58.9 	 0.1000 	 0.7746 	 0.7973 	 1.3523 	 0.4825 	 0.7899 	 0.7675 	 1.3774 	 0.4775
[2019/12/20 07:31:52] - 98 	 320.7 	 58.8 	 0.1000 	 0.7724 	 0.8004 	 1.3560 	 0.4825 	 0.7970 	 0.7530 	 1.4493 	 0.4604
[2019/12/20 07:38:12] - 99 	 320.8 	 58.8 	 0.0100 	 0.7746 	 0.7969 	 1.3533 	 0.4821 	 0.7835 	 0.7785 	 1.3548 	 0.4911
[2019/12/20 07:44:32] - 100 	 320.7 	 58.8 	 0.0100 	 0.6475 	 0.8390 	 1.1436 	 0.5589 	 0.6305 	 0.8259 	 1.2094 	 0.5355
[2019/12/20 07:50:52] - 101 	 320.8 	 58.9 	 0.0100 	 0.5694 	 0.8573 	 1.0741 	 0.5826 	 0.5935 	 0.8362 	 1.1915 	 0.5469
[2019/12/20 07:57:12] - 102 	 320.8 	 58.9 	 0.0100 	 0.5386 	 0.8686 	 1.0471 	 0.5918 	 0.6155 	 0.8198 	 1.2161 	 0.5398
[2019/12/20 08:03:32] - 103 	 320.7 	 58.9 	 0.0100 	 0.5200 	 0.8732 	 1.0277 	 0.5977 	 0.5681 	 0.8369 	 1.2194 	 0.5371
[2019/12/20 08:09:51] - 104 	 320.7 	 58.8 	 0.0100 	 0.5003 	 0.8809 	 1.0090 	 0.6024 	 0.5697 	 0.8358 	 1.2030 	 0.5428
[2019/12/20 08:16:11] - 105 	 320.7 	 58.9 	 0.0100 	 0.4833 	 0.8854 	 0.9923 	 0.6100 	 0.5597 	 0.8461 	 1.2189 	 0.5365
[2019/12/20 08:22:31] - 106 	 320.7 	 58.9 	 0.0100 	 0.4710 	 0.8894 	 0.9807 	 0.6140 	 0.5762 	 0.8354 	 1.2087 	 0.5430
[2019/12/20 08:28:51] - 107 	 320.7 	 58.8 	 0.0100 	 0.4583 	 0.8938 	 0.9653 	 0.6179 	 0.5690 	 0.8390 	 1.2001 	 0.5452
[2019/12/20 08:35:11] - 108 	 320.7 	 58.9 	 0.0100 	 0.4475 	 0.8978 	 0.9555 	 0.6197 	 0.5710 	 0.8370 	 1.2140 	 0.5412
[2019/12/20 08:41:31] - 109 	 320.7 	 58.9 	 0.0100 	 0.4387 	 0.9011 	 0.9491 	 0.6196 	 0.5337 	 0.8397 	 1.2504 	 0.5357
[2019/12/20 08:47:51] - 110 	 320.6 	 58.8 	 0.0100 	 0.4295 	 0.9029 	 0.9400 	 0.6261 	 0.5605 	 0.8419 	 1.2582 	 0.5240
[2019/12/20 08:54:10] - 111 	 320.7 	 58.9 	 0.0100 	 0.4215 	 0.9061 	 0.9314 	 0.6282 	 0.5380 	 0.8367 	 1.2770 	 0.5237
[2019/12/20 09:00:30] - 112 	 320.7 	 58.8 	 0.0100 	 0.4110 	 0.9092 	 0.9201 	 0.6312 	 0.5534 	 0.8454 	 1.2283 	 0.5361
[2019/12/20 09:06:50] - 113 	 320.9 	 58.8 	 0.0100 	 0.4057 	 0.9113 	 0.9164 	 0.6321 	 0.5285 	 0.8402 	 1.2937 	 0.5224
[2019/12/20 09:13:10] - 114 	 320.8 	 58.9 	 0.0100 	 0.3970 	 0.9135 	 0.9093 	 0.6346 	 0.5612 	 0.8435 	 1.2618 	 0.5307
[2019/12/20 09:19:30] - 115 	 320.7 	 58.8 	 0.0100 	 0.3927 	 0.9154 	 0.9060 	 0.6363 	 0.5394 	 0.8389 	 1.2914 	 0.5290
[2019/12/20 09:25:50] - 116 	 320.8 	 58.9 	 0.0100 	 0.3874 	 0.9174 	 0.9001 	 0.6384 	 0.5282 	 0.8491 	 1.2942 	 0.5239
[2019/12/20 09:32:10] - 117 	 320.7 	 58.9 	 0.0100 	 0.3823 	 0.9189 	 0.8934 	 0.6390 	 0.5549 	 0.8381 	 1.2710 	 0.5263
[2019/12/20 09:38:30] - 118 	 320.7 	 58.8 	 0.0100 	 0.3743 	 0.9209 	 0.8877 	 0.6421 	 0.5448 	 0.8359 	 1.2632 	 0.5330
[2019/12/20 09:44:49] - 119 	 320.7 	 58.8 	 0.0100 	 0.3689 	 0.9212 	 0.8792 	 0.6435 	 0.5415 	 0.8375 	 1.2958 	 0.5241
[2019/12/20 09:51:09] - 120 	 320.6 	 58.9 	 0.0100 	 0.3636 	 0.9265 	 0.8754 	 0.6417 	 0.5194 	 0.8415 	 1.3323 	 0.5159
[2019/12/20 09:57:29] - 121 	 320.8 	 58.8 	 0.0100 	 0.3613 	 0.9251 	 0.8726 	 0.6451 	 0.5387 	 0.8352 	 1.3182 	 0.5174
[2019/12/20 10:03:49] - 122 	 320.8 	 58.9 	 0.0100 	 0.3566 	 0.9285 	 0.8687 	 0.6463 	 0.5246 	 0.8411 	 1.3464 	 0.5155
[2019/12/20 10:10:09] - 123 	 320.7 	 58.9 	 0.0100 	 0.3507 	 0.9282 	 0.8602 	 0.6471 	 0.5234 	 0.8452 	 1.3396 	 0.5136
[2019/12/20 10:16:29] - 124 	 320.8 	 58.9 	 0.0100 	 0.3500 	 0.9286 	 0.8624 	 0.6472 	 0.5154 	 0.8473 	 1.3540 	 0.5066
[2019/12/20 10:22:49] - 125 	 320.9 	 58.9 	 0.0100 	 0.3468 	 0.9304 	 0.8615 	 0.6480 	 0.5018 	 0.8456 	 1.3757 	 0.5082
[2019/12/20 10:29:09] - 126 	 320.6 	 58.8 	 0.0100 	 0.3417 	 0.9316 	 0.8510 	 0.6492 	 0.5274 	 0.8378 	 1.3565 	 0.5115
[2019/12/20 10:35:28] - 127 	 320.7 	 58.8 	 0.0100 	 0.3375 	 0.9317 	 0.8471 	 0.6540 	 0.5351 	 0.8343 	 1.3546 	 0.5128
[2019/12/20 10:41:48] - 128 	 320.8 	 58.9 	 0.0100 	 0.3329 	 0.9356 	 0.8453 	 0.6550 	 0.5201 	 0.8432 	 1.4005 	 0.5019
[2019/12/20 10:48:08] - 129 	 320.6 	 58.8 	 0.0100 	 0.3315 	 0.9340 	 0.8421 	 0.6543 	 0.5187 	 0.8447 	 1.4222 	 0.4922
[2019/12/20 10:54:28] - 130 	 320.6 	 58.9 	 0.0100 	 0.3292 	 0.9351 	 0.8395 	 0.6550 	 0.5167 	 0.8468 	 1.3898 	 0.5089
[2019/12/20 11:00:48] - 131 	 320.7 	 58.9 	 0.0100 	 0.3259 	 0.9368 	 0.8323 	 0.6586 	 0.5228 	 0.8458 	 1.3432 	 0.5085
[2019/12/20 11:07:08] - 132 	 320.9 	 58.8 	 0.0100 	 0.3187 	 0.9385 	 0.8287 	 0.6579 	 0.5291 	 0.8405 	 1.3676 	 0.5145
[2019/12/20 11:13:28] - 133 	 320.7 	 58.8 	 0.0100 	 0.3186 	 0.9375 	 0.8269 	 0.6602 	 0.5249 	 0.8378 	 1.3833 	 0.5037
[2019/12/20 11:19:48] - 134 	 320.8 	 58.8 	 0.0100 	 0.3134 	 0.9399 	 0.8212 	 0.6611 	 0.5276 	 0.8409 	 1.3774 	 0.5146
[2019/12/20 11:26:07] - 135 	 320.6 	 58.8 	 0.0100 	 0.3122 	 0.9396 	 0.8201 	 0.6613 	 0.5311 	 0.8367 	 1.3762 	 0.5114
[2019/12/20 11:32:27] - 136 	 320.7 	 58.9 	 0.0100 	 0.3098 	 0.9401 	 0.8159 	 0.6646 	 0.5293 	 0.8424 	 1.3929 	 0.5046
[2019/12/20 11:38:47] - 137 	 320.7 	 58.8 	 0.0100 	 0.3026 	 0.9433 	 0.8082 	 0.6648 	 0.5333 	 0.8375 	 1.3459 	 0.5175
[2019/12/20 11:45:07] - 138 	 320.7 	 58.9 	 0.0100 	 0.3034 	 0.9436 	 0.8093 	 0.6652 	 0.5190 	 0.8389 	 1.4202 	 0.5045
[2019/12/20 11:51:26] - 139 	 320.7 	 58.8 	 0.0100 	 0.2992 	 0.9441 	 0.8040 	 0.6677 	 0.5219 	 0.8336 	 1.4143 	 0.4993
[2019/12/20 11:57:46] - 140 	 320.7 	 58.9 	 0.0100 	 0.2969 	 0.9440 	 0.7997 	 0.6686 	 0.5226 	 0.8330 	 1.4338 	 0.5052
[2019/12/20 12:04:06] - 141 	 320.9 	 58.9 	 0.0100 	 0.2931 	 0.9450 	 0.7942 	 0.6700 	 0.5231 	 0.8406 	 1.4475 	 0.4982
[2019/12/20 12:10:28] - 142 	 321.8 	 59.3 	 0.0100 	 0.2889 	 0.9467 	 0.7892 	 0.6718 	 0.5040 	 0.8436 	 1.4641 	 0.4949
[2019/12/20 12:16:52] - 143 	 324.5 	 59.3 	 0.0100 	 0.2875 	 0.9479 	 0.7894 	 0.6727 	 0.5099 	 0.8387 	 1.4750 	 0.4954
